Date,Country,Region,Confirmed,Deaths,Recovered
2020-03-04,United States of America,Wyoming,0,0,0
2020-03-04,Holy See,,0,0,0
2020-03-04,Vietnam,,16,0,16
2020-03-04,South Africa,,0,0,0
2020-03-05,??,Diamond Princess,706,6,10
2020-03-05,Andorra,,1,0,0
2020-03-05,United Arab Emirates,,29,0,5
2020-03-05,Afghanistan,,1,0,0
2020-03-05,Antigua and Barbuda,,0,0,0
2020-03-05,Albania,,0,0,0
2020-03-05,Armenia,,1,0,0
2020-03-05,Argentina,,1,0,0
2020-03-05,Austria,,41,0,0
2020-03-05,Australia,Australian Capital Territory,0,0,0
2020-03-05,Australia,From Diamond Princess,0,0,0
2020-03-05,Australia,New South Wales,22,1,4
2020-03-05,Australia,Northern Territory,1,0,0
2020-03-05,Australia,Queensland,13,0,8
2020-03-05,Australia,South Australia,5,0,2
2020-03-05,Australia,Tasmania,1,0,0
2020-03-05,Australia,Victoria,10,0,7
2020-03-05,Australia,Western Australia,3,1,0
2020-03-05,Aruba,,0,0,0
2020-03-05,Azerbaijan,,6,0,0
2020-03-05,Bosnia and Herzegovina,,2,0,0
2020-03-05,Bangladesh,,0,0,0
2020-03-05,Belgium,,50,0,1
2020-03-05,Burkina Faso,,0,0,0
2020-03-05,Bulgaria,,0,0,0
2020-03-05,Bahrain,,55,0,0
2020-03-05,Brunei Darussalam,,0,0,0
2020-03-05,Bolivia,,0,0,0
2020-03-05,Brazil,,4,0,0
2020-03-05,Bhutan,,0,0,0
2020-03-05,Belarus,,6,0,0
2020-03-05,Canada,Alberta,0,0,0
2020-03-05,Canada,British Columbia,13,0,3
2020-03-05,Canada,Grand Princess,0,0,0
2020-03-05,Canada,Manitoba,0,0,0
2020-03-05,Canada,New Brunswick,0,0,0
2020-03-05,Canada,Ontario,22,0,3
2020-03-05,Canada,Quebec,2,0,0
2020-03-05,Canada,Saskatchewan,0,0,0
2020-03-05,Congo,,0,0,0
2020-03-05,Switzerland,,114,1,3
2020-03-05,Côte d'Ivoire,,0,0,0
2020-03-05,Chile,,4,0,0
2020-03-05,Cameroon,,0,0,0
2020-03-05,China,Anhui,990,6,970
2020-03-05,China,Beijing,418,8,297
2020-03-05,China,Chongqing,576,6,512
2020-03-05,China,Fujian,296,1,277
2020-03-05,China,Gansu,102,2,87
2020-03-05,China,Guangdong,1351,7,1181
2020-03-05,China,Guangxi,252,2,214
2020-03-05,China,Guizhou,146,2,114
2020-03-05,China,Hainan,168,6,158
2020-03-05,China,Hebei,318,6,304
2020-03-05,China,Heilongjiang,481,13,379
2020-03-05,China,Henan,1272,22,1239
2020-03-05,China,Hong Kong,105,2,43
2020-03-05,China,Hubei,67466,2902,40592
2020-03-05,China,Hunan,1018,4,938
2020-03-05,China,Inner Mongolia,75,1,65
2020-03-05,China,Jiangsu,631,0,583
2020-03-05,China,Jiangxi,935,1,901
2020-03-05,China,Jilin,93,1,88
2020-03-05,China,Liaoning,125,1,106
2020-03-05,China,Macau,10,0,9
2020-03-05,China,Ningxia,75,0,69
2020-03-05,China,Qinghai,18,0,18
2020-03-05,China,Shaanxi,245,1,224
2020-03-05,China,Shandong,758,6,578
2020-03-05,China,Shanghai,339,3,303
2020-03-05,China,Shanxi,133,0,126
2020-03-05,China,Sichuan,539,3,425
2020-03-05,China,Tianjin,136,3,128
2020-03-05,China,Tibet,1,0,1
2020-03-05,China,Xinjiang,76,3,70
2020-03-05,China,Yunnan,174,2,169
2020-03-05,China,Zhejiang,1215,1,1124
2020-03-05,Colombia,,0,0,0
2020-03-05,Costa Rica,,0,0,0
2020-03-05,Cuba,,0,0,0
2020-03-05,Cyprus,,0,0,0
2020-03-05,Czechia,,12,0,0
2020-03-05,Germany,,482,0,16
2020-03-05,Denmark,Denmark,10,0,0
2020-03-05,Denmark,Faroe Islands,1,0,0
2020-03-05,Dominican Republic,,1,0,0
2020-03-05,Algeria,,12,0,0
2020-03-05,Ecuador,,13,0,0
2020-03-05,Estonia,,3,0,0
2020-03-05,Egypt,,3,0,1
2020-03-05,Spain,,259,3,2
2020-03-05,Ethiopia,,0,0,0
2020-03-05,Finland,,12,0,1
2020-03-05,France,France,377,6,12
2020-03-05,France,French Polynesia,0,0,0
2020-03-05,France,Saint Barthelemy,3,0,0
2020-03-05,France,St Martin,0,0,0
2020-03-05,Georgia,,4,0,0
2020-03-05,French Guiana,,0,0,0
2020-03-05,Guinea,,0,0,0
2020-03-05,Guadeloupe,,0,0,0
2020-03-05,Greece,,31,0,0
2020-03-05,Guyana,,0,0,0
2020-03-05,Honduras,,0,0,0
2020-03-05,Croatia,,10,0,0
2020-03-05,Hungary,,2,0,0
2020-03-05,Indonesia,,2,0,0
2020-03-05,Ireland,,6,0,0
2020-03-05,Israel,,20,0,1
2020-03-05,India,,30,0,3
2020-03-05,Iraq,,35,2,0
2020-03-05,Iran,,3513,107,739
2020-03-05,Iceland,,34,0,0
2020-03-05,Italy,,3858,148,414
2020-03-05,Jamaica,,0,0,0
2020-03-05,Jordan,,1,0,0
2020-03-05,Japan,,360,6,43
2020-03-05,Kenya,,0,0,0
2020-03-05,Cambodia,,1,0,1
2020-03-05,Korea,,6088,35,41
2020-03-05,Kuwait,,58,0,0
2020-03-05,Cayman Islands,,0,0,0
2020-03-05,Kazakhstan,,0,0,0
2020-03-05,Lebanon,,16,0,1
2020-03-05,Liechtenstein,,1,0,0
2020-03-05,Sri Lanka,,1,0,1
2020-03-05,Lithuania,,1,0,0
2020-03-05,Luxembourg,,1,0,0
2020-03-05,Latvia,,1,0,0
2020-03-05,Morocco,,2,0,0
2020-03-05,Monaco,,1,0,0
2020-03-05,Moldova,,0,0,0
2020-03-05,North Macedonia,,1,0,0
2020-03-05,Mongolia,,0,0,0
2020-03-05,Martinique,,0,0,0
2020-03-05,Malta,,0,0,0
2020-03-05,Maldives,,0,0,0
2020-03-05,Mexico,,5,0,1
2020-03-05,Malaysia,,50,0,22
2020-03-05,Nigeria,,1,0,0
2020-03-05,Netherlands,,82,0,0
2020-03-05,Norway,,87,0,0
2020-03-05,Nepal,,1,0,1
2020-03-05,New Zealand,,3,0,0
2020-03-05,Oman,,16,0,2
2020-03-05,Panama,,0,0,0
2020-03-05,Peru,,0,0,0
2020-03-05,Philippines,,3,1,1
2020-03-05,Pakistan,,5,0,0
2020-03-05,Poland,,1,0,0
2020-03-05,Portugal,,8,0,0
2020-03-05,Paraguay,,0,0,0
2020-03-05,Qatar,,8,0,0
2020-03-05,Réunion,,0,0,0
2020-03-05,Romania,,6,0,1
2020-03-05,Serbia,,0,0,0
2020-03-05,Russian Federation,,4,0,2
2020-03-05,Saudi Arabia,,5,0,0
2020-03-05,Sudan,,0,0,0
2020-03-05,Sweden,,94,0,0
2020-03-05,Singapore,,117,0,78
2020-03-05,Slovenia,,2,0,0
2020-03-05,Slovakia,,0,0,0
2020-03-05,San Marino,,21,1,0
2020-03-05,Senegal,,4,0,0
2020-03-05,Togo,,0,0,0
2020-03-05,Thailand,,47,1,31
2020-03-05,Tunisia,,1,0,0
2020-03-05,Turkey,,0,0,0
2020-03-05,Taiwan,,44,1,12
2020-03-05,Ukraine,,1,0,0
2020-03-05,UK,Channel Islands,0,0,0
2020-03-05,UK,Gibraltar,1,0,0
2020-03-05,UK,United Kingdom,115,1,8
2020-03-05,United States of America,Alaska,0,0,0
2020-03-05,United States of America,Alabama,0,0,0
2020-03-05,United States of America,Arkansas,0,0,0
2020-03-05,United States of America,Arizona,1,0,1
2020-03-05,United States of America,California,51,1,2
2020-03-05,United States of America,Colorado,0,0,0
2020-03-05,United States of America,Connecticut,0,0,0
2020-03-05,United States of America,District of Columbia,0,0,0
2020-03-05,United States of America,Delaware,0,0,0
2020-03-05,United States of America,Diamond Princess,45,0,0
2020-03-05,United States of America,Florida,3,0,0
2020-03-05,United States of America,Georgia,2,0,0
2020-03-05,United States of America,Grand Princess,0,0,0
2020-03-05,United States of America,Hawaii,0,0,0
2020-03-05,United States of America,Iowa,0,0,0
2020-03-05,United States of America,Idaho,0,0,0
2020-03-05,United States of America,Illinois,5,0,2
2020-03-05,United States of America,Indiana,0,0,0
2020-03-05,United States of America,Kansas,0,0,0
2020-03-05,United States of America,Kentucky,0,0,0
2020-03-05,United States of America,Louisiana,0,0,0
2020-03-05,United States of America,Massachusetts,2,0,1
2020-03-05,United States of America,Maryland,0,0,0
2020-03-05,United States of America,Maine,0,0,0
2020-03-05,United States of America,Michigan,0,0,0
2020-03-05,United States of America,Minnesota,0,0,0
2020-03-05,United States of America,Missouri,0,0,0
2020-03-05,United States of America,Mississippi,0,0,0
2020-03-05,United States of America,Montana,0,0,0
2020-03-05,United States of America,North Carolina,1,0,0
2020-03-05,United States of America,North Dakota,0,0,0
2020-03-05,United States of America,Nebraska,0,0,0
2020-03-05,United States of America,New Hampshire,2,0,0
2020-03-05,United States of America,New Jersey,2,0,0
2020-03-05,United States of America,New Mexico,0,0,0
2020-03-05,United States of America,Nevada,1,0,0
2020-03-05,United States of America,New York,23,0,0
2020-03-05,United States of America,Ohio,0,0,0
2020-03-05,United States of America,Oklahoma,0,0,0
2020-03-05,United States of America,Oregon,3,0,0
2020-03-05,United States of America,OR ,0,0,0
2020-03-05,United States of America,Pennsylvania,0,0,0
2020-03-05,United States of America,Rhode Island,2,0,0
2020-03-05,United States of America,South Carolina,0,0,0
2020-03-05,United States of America,South Dakota,0,0,0
2020-03-05,United States of America,Tennessee,1,0,0
2020-03-05,United States of America,Texas,3,0,0
2020-03-05,United States of America,Utah,0,0,0
2020-03-05,United States of America,Virginia,0,0,0
2020-03-05,United States of America,Vermont,0,0,0
2020-03-05,United States of America,Washington,70,11,1
2020-03-05,United States of America,Wisconsin,0,0,0
2020-03-05,United States of America,West Virginia,0,0,0
2020-03-05,United States of America,Wyoming,0,0,0
2020-03-05,Holy See,,0,0,0
2020-03-05,Vietnam,,16,0,16
2020-03-05,South Africa,,1,0,0
2020-03-06,??,Diamond Princess,696,6,40
2020-03-06,Andorra,,1,0,0
2020-03-06,United Arab Emirates,,29,0,5
2020-03-06,Afghanistan,,1,0,0
2020-03-06,Antigua and Barbuda,,0,0,0
2020-03-06,Albania,,0,0,0
2020-03-06,Armenia,,1,0,0
2020-03-06,Argentina,,2,0,0
2020-03-06,Austria,,55,0,0
2020-03-06,Australia,Australian Capital Territory,0,0,0
2020-03-06,Australia,From Diamond Princess,0,0,0
2020-03-06,Australia,New South Wales,26,1,4
2020-03-06,Australia,Northern Territory,0,0,0
2020-03-06,Australia,Queensland,13,0,8
2020-03-06,Australia,South Australia,7,0,2
2020-03-06,Australia,Tasmania,1,0,0
2020-03-06,Australia,Victoria,10,0,7
2020-03-06,Australia,Western Australia,3,1,0
2020-03-06,Aruba,,0,0,0
2020-03-06,Azerbaijan,,6,0,0
2020-03-06,Bosnia and Herzegovina,,2,0,0
2020-03-06,Bangladesh,,0,0,0
2020-03-06,Belgium,,109,0,1
2020-03-06,Burkina Faso,,0,0,0
2020-03-06,Bulgaria,,0,0,0
2020-03-06,Bahrain,,60,0,4
2020-03-06,Brunei Darussalam,,0,0,0
2020-03-06,Bolivia,,0,0,0
2020-03-06,Brazil,,13,0,0
2020-03-06,Bhutan,,1,0,0
2020-03-06,Belarus,,6,0,0
2020-03-06,Canada,Alberta,1,0,0
2020-03-06,Canada,British Columbia,21,0,3
2020-03-06,Canada,Grand Princess,0,0,0
2020-03-06,Canada,Manitoba,0,0,0
2020-03-06,Canada,New Brunswick,0,0,0
2020-03-06,Canada,Ontario,25,0,3
2020-03-06,Canada,Quebec,2,0,0
2020-03-06,Canada,Saskatchewan,0,0,0
2020-03-06,Congo,,0,0,0
2020-03-06,Switzerland,,214,1,3
2020-03-06,Côte d'Ivoire,,0,0,0
2020-03-06,Chile,,4,0,0
2020-03-06,Cameroon,,1,0,0
2020-03-06,China,Anhui,990,6,979
2020-03-06,China,Beijing,422,8,299
2020-03-06,China,Chongqing,576,6,513
2020-03-06,China,Fujian,296,1,284
2020-03-06,China,Gansu,119,2,87
2020-03-06,China,Guangdong,1352,7,1216
2020-03-06,China,Guangxi,252,2,217
2020-03-06,China,Guizhou,146,2,114
2020-03-06,China,Hainan,168,6,158
2020-03-06,China,Hebei,318,6,305
2020-03-06,China,Heilongjiang,481,13,396
2020-03-06,China,Henan,1272,22,1244
2020-03-06,China,Hong Kong,107,2,46
2020-03-06,China,Hubei,67592,2931,42033
2020-03-06,China,Hunan,1018,4,955
2020-03-06,China,Inner Mongolia,75,1,65
2020-03-06,China,Jiangsu,631,0,594
2020-03-06,China,Jiangxi,935,1,909
2020-03-06,China,Jilin,93,1,90
2020-03-06,China,Liaoning,125,1,106
2020-03-06,China,Macau,10,0,10
2020-03-06,China,Ningxia,75,0,71
2020-03-06,China,Qinghai,18,0,18
2020-03-06,China,Shaanxi,245,1,226
2020-03-06,China,Shandong,758,6,618
2020-03-06,China,Shanghai,342,3,306
2020-03-06,China,Shanxi,133,0,126
2020-03-06,China,Sichuan,539,3,442
2020-03-06,China,Tianjin,136,3,128
2020-03-06,China,Tibet,1,0,1
2020-03-06,China,Xinjiang,76,3,71
2020-03-06,China,Yunnan,174,2,170
2020-03-06,China,Zhejiang,1215,1,1147
2020-03-06,Colombia,,1,0,0
2020-03-06,Costa Rica,,1,0,0
2020-03-06,Cuba,,0,0,0
2020-03-06,Cyprus,,0,0,0
2020-03-06,Czechia,,18,0,0
2020-03-06,Germany,,670,0,17
2020-03-06,Denmark,Denmark,23,0,1
2020-03-06,Denmark,Faroe Islands,1,0,0
2020-03-06,Dominican Republic,,2,0,0
2020-03-06,Algeria,,17,0,0
2020-03-06,Ecuador,,13,0,0
2020-03-06,Estonia,,10,0,0
2020-03-06,Egypt,,15,0,1
2020-03-06,Spain,,400,5,2
2020-03-06,Ethiopia,,0,0,0
2020-03-06,Finland,,15,0,1
2020-03-06,France,France,653,9,12
2020-03-06,France,French Polynesia,0,0,0
2020-03-06,France,Saint Barthelemy,3,0,0
2020-03-06,France,St Martin,0,0,0
2020-03-06,Georgia,,4,0,0
2020-03-06,French Guiana,,0,0,0
2020-03-06,Guinea,,0,0,0
2020-03-06,Guadeloupe,,0,0,0
2020-03-06,Greece,,45,0,0
2020-03-06,Guyana,,0,0,0
2020-03-06,Honduras,,0,0,0
2020-03-06,Croatia,,11,0,0
2020-03-06,Hungary,,2,0,0
2020-03-06,Indonesia,,4,0,0
2020-03-06,Ireland,,18,0,0
2020-03-06,Israel,,37,0,2
2020-03-06,India,,31,0,3
2020-03-06,Iraq,,40,3,0
2020-03-06,Iran,,4747,124,913
2020-03-06,Iceland,,43,0,0
2020-03-06,Italy,,4636,197,523
2020-03-06,Jamaica,,0,0,0
2020-03-06,Jordan,,1,0,0
2020-03-06,Japan,,420,6,46
2020-03-06,Kenya,,0,0,0
2020-03-06,Cambodia,,1,0,1
2020-03-06,Korea,,6593,42,135
2020-03-06,Kuwait,,58,0,0
2020-03-06,Cayman Islands,,0,0,0
2020-03-06,Kazakhstan,,0,0,0
2020-03-06,Lebanon,,22,0,1
2020-03-06,Liechtenstein,,1,0,0
2020-03-06,Sri Lanka,,1,0,1
2020-03-06,Lithuania,,1,0,0
2020-03-06,Luxembourg,,2,0,0
2020-03-06,Latvia,,1,0,0
2020-03-06,Morocco,,2,0,0
2020-03-06,Monaco,,1,0,0
2020-03-06,Moldova,,0,0,0
2020-03-06,North Macedonia,,3,0,0
2020-03-06,Mongolia,,0,0,0
2020-03-06,Martinique,,0,0,0
2020-03-06,Malta,,0,0,0
2020-03-06,Maldives,,0,0,0
2020-03-06,Mexico,,6,0,1
2020-03-06,Malaysia,,83,0,22
2020-03-06,Nigeria,,1,0,0
2020-03-06,Netherlands,,128,1,0
2020-03-06,Norway,,108,0,0
2020-03-06,Nepal,,1,0,1
2020-03-06,New Zealand,,4,0,0
2020-03-06,Oman,,16,0,2
2020-03-06,Panama,,0,0,0
2020-03-06,Peru,,1,0,0
2020-03-06,Philippines,,5,1,1
2020-03-06,Pakistan,,6,0,0
2020-03-06,Poland,,5,0,0
2020-03-06,Portugal,,13,0,0
2020-03-06,Paraguay,,0,0,0
2020-03-06,Qatar,,8,0,0
2020-03-06,Réunion,,0,0,0
2020-03-06,Romania,,9,0,1
2020-03-06,Serbia,,1,0,0
2020-03-06,Russian Federation,,13,0,2
2020-03-06,Saudi Arabia,,5,0,0
2020-03-06,Sudan,,0,0,0
2020-03-06,Sweden,,101,0,0
2020-03-06,Singapore,,130,0,78
2020-03-06,Slovenia,,7,0,0
2020-03-06,Slovakia,,1,0,0
2020-03-06,San Marino,,21,1,0
2020-03-06,Senegal,,4,0,0
2020-03-06,Togo,,1,0,0
2020-03-06,Thailand,,48,1,31
2020-03-06,Tunisia,,1,0,0
2020-03-06,Turkey,,0,0,0
2020-03-06,Taiwan,,45,1,12
2020-03-06,Ukraine,,1,0,0
2020-03-06,UK,Channel Islands,0,0,0
2020-03-06,UK,Gibraltar,1,0,0
2020-03-06,UK,United Kingdom,163,2,8
2020-03-06,United States of America,Alaska,0,0,0
2020-03-06,United States of America,Alabama,0,0,0
2020-03-06,United States of America,Arkansas,0,0,0
2020-03-06,United States of America,Arizona,2,0,1
2020-03-06,United States of America,California,59,1,2
2020-03-06,United States of America,Colorado,3,0,0
2020-03-06,United States of America,Connecticut,0,0,0
2020-03-06,United States of America,District of Columbia,0,0,0
2020-03-06,United States of America,Delaware,0,0,0
2020-03-06,United States of America,Diamond Princess,45,0,0
2020-03-06,United States of America,Florida,3,0,0
2020-03-06,United States of America,Georgia,3,0,0
2020-03-06,United States of America,Grand Princess,0,0,0
2020-03-06,United States of America,Hawaii,0,0,0
2020-03-06,United States of America,Iowa,0,0,0
2020-03-06,United States of America,Idaho,0,0,0
2020-03-06,United States of America,Illinois,5,0,2
2020-03-06,United States of America,Indiana,1,0,0
2020-03-06,United States of America,Kansas,0,0,0
2020-03-06,United States of America,Kentucky,1,0,0
2020-03-06,United States of America,Louisiana,0,0,0
2020-03-06,United States of America,Massachusetts,6,0,1
2020-03-06,United States of America,Maryland,3,0,0
2020-03-06,United States of America,Maine,0,0,0
2020-03-06,United States of America,Michigan,0,0,0
2020-03-06,United States of America,Minnesota,1,0,0
2020-03-06,United States of America,Missouri,0,0,0
2020-03-06,United States of America,Mississippi,0,0,0
2020-03-06,United States of America,Montana,0,0,0
2020-03-06,United States of America,North Carolina,2,0,0
2020-03-06,United States of America,North Dakota,0,0,0
2020-03-06,United States of America,Nebraska,1,0,0
2020-03-06,United States of America,New Hampshire,2,0,0
2020-03-06,United States of America,New Jersey,2,0,0
2020-03-06,United States of America,New Mexico,0,0,0
2020-03-06,United States of America,Nevada,2,0,0
2020-03-06,United States of America,New York,31,0,0
2020-03-06,United States of America,Ohio,0,0,0
2020-03-06,United States of America,Oklahoma,0,0,0
2020-03-06,United States of America,Oregon,3,0,0
2020-03-06,United States of America,OR ,0,0,0
2020-03-06,United States of America,Pennsylvania,2,0,0
2020-03-06,United States of America,Rhode Island,2,0,0
2020-03-06,United States of America,South Carolina,0,0,0
2020-03-06,United States of America,South Dakota,0,0,0
2020-03-06,United States of America,Tennessee,1,0,0
2020-03-06,United States of America,Texas,4,0,0
2020-03-06,United States of America,Utah,0,0,0
2020-03-06,United States of America,Virginia,0,0,0
2020-03-06,United States of America,Vermont,0,0,0
2020-03-06,United States of America,Washington,78,13,1
2020-03-06,United States of America,Wisconsin,0,0,0
2020-03-06,United States of America,West Virginia,0,0,0
2020-03-06,United States of America,Wyoming,0,0,0
2020-03-06,Holy See,,1,0,0
2020-03-06,Vietnam,,16,0,16
2020-03-06,South Africa,,1,0,0
2020-03-07,??,Diamond Princess,696,6,40
2020-03-07,Andorra,,1,0,0
2020-03-07,United Arab Emirates,,45,0,7
2020-03-07,Afghanistan,,1,0,0
2020-03-07,Antigua and Barbuda,,0,0,0
2020-03-07,Albania,,0,0,0
2020-03-07,Armenia,,1,0,0
2020-03-07,Argentina,,8,0,0
2020-03-07,Austria,,79,0,0
2020-03-07,Australia,Australian Capital Territory,0,0,0
2020-03-07,Australia,From Diamond Princess,0,0,0
2020-03-07,Australia,New South Wales,28,1,4
2020-03-07,Australia,Northern Territory,0,0,0
2020-03-07,Australia,Queensland,13,0,8
2020-03-07,Australia,South Australia,7,0,2
2020-03-07,Australia,Tasmania,1,0,0
2020-03-07,Australia,Victoria,11,0,7
2020-03-07,Australia,Western Australia,3,1,0
2020-03-07,Aruba,,0,0,0
2020-03-07,Azerbaijan,,9,0,0
2020-03-07,Bosnia and Herzegovina,,3,0,0
2020-03-07,Bangladesh,,0,0,0
2020-03-07,Belgium,,169,0,1
2020-03-07,Burkina Faso,,0,0,0
2020-03-07,Bulgaria,,0,0,0
2020-03-07,Bahrain,,85,0,4
2020-03-07,Brunei Darussalam,,0,0,0
2020-03-07,Bolivia,,0,0,0
2020-03-07,Brazil,,13,0,0
2020-03-07,Bhutan,,1,0,0
2020-03-07,Belarus,,6,0,0
2020-03-07,Canada,Alberta,2,0,0
2020-03-07,Canada,British Columbia,21,0,4
2020-03-07,Canada,Grand Princess,0,0,0
2020-03-07,Canada,Manitoba,0,0,0
2020-03-07,Canada,New Brunswick,0,0,0
2020-03-07,Canada,Ontario,28,0,4
2020-03-07,Canada,Quebec,3,0,0
2020-03-07,Canada,Saskatchewan,0,0,0
2020-03-07,Congo,,0,0,0
2020-03-07,Switzerland,,268,1,3
2020-03-07,Côte d'Ivoire,,0,0,0
2020-03-07,Chile,,4,0,0
2020-03-07,Cameroon,,1,0,0
2020-03-07,China,Anhui,990,6,979
2020-03-07,China,Beijing,426,8,303
2020-03-07,China,Chongqing,576,6,526
2020-03-07,China,Fujian,296,1,295
2020-03-07,China,Gansu,120,2,87
2020-03-07,China,Guangdong,1352,7,1237
2020-03-07,China,Guangxi,252,2,218
2020-03-07,China,Guizhou,146,2,115
2020-03-07,China,Hainan,168,6,158
2020-03-07,China,Hebei,318,6,307
2020-03-07,China,Heilongjiang,481,13,403
2020-03-07,China,Henan,1272,22,1244
2020-03-07,China,Hong Kong,108,2,51
2020-03-07,China,Hubei,67666,2959,43500
2020-03-07,China,Hunan,1018,4,960
2020-03-07,China,Inner Mongolia,75,1,67
2020-03-07,China,Jiangsu,631,0,606
2020-03-07,China,Jiangxi,935,1,916
2020-03-07,China,Jilin,93,1,90
2020-03-07,China,Liaoning,125,1,107
2020-03-07,China,Macau,10,0,10
2020-03-07,China,Ningxia,75,0,71
2020-03-07,China,Qinghai,18,0,18
2020-03-07,China,Shaanxi,245,1,226
2020-03-07,China,Shandong,758,6,627
2020-03-07,China,Shanghai,342,3,313
2020-03-07,China,Shanxi,133,0,126
2020-03-07,China,Sichuan,539,3,454
2020-03-07,China,Tianjin,136,3,128
2020-03-07,China,Tibet,1,0,1
2020-03-07,China,Xinjiang,76,3,72
2020-03-07,China,Yunnan,174,2,170
2020-03-07,China,Zhejiang,1215,1,1154
2020-03-07,Colombia,,1,0,0
2020-03-07,Costa Rica,,1,0,0
2020-03-07,Cuba,,0,0,0
2020-03-07,Cyprus,,0,0,0
2020-03-07,Czechia,,19,0,0
2020-03-07,Germany,,799,0,18
2020-03-07,Denmark,Denmark,23,0,1
2020-03-07,Denmark,Faroe Islands,1,0,0
2020-03-07,Dominican Republic,,2,0,0
2020-03-07,Algeria,,17,0,0
2020-03-07,Ecuador,,13,0,0
2020-03-07,Estonia,,10,0,0
2020-03-07,Egypt,,15,0,1
2020-03-07,Spain,,500,10,30
2020-03-07,Ethiopia,,0,0,0
2020-03-07,Finland,,15,0,1
2020-03-07,France,France,949,11,12
2020-03-07,France,French Polynesia,0,0,0
2020-03-07,France,Saint Barthelemy,3,0,0
2020-03-07,France,St Martin,0,0,0
2020-03-07,Georgia,,4,0,0
2020-03-07,French Guiana,,5,0,0
2020-03-07,Guinea,,0,0,0
2020-03-07,Guadeloupe,,0,0,0
2020-03-07,Greece,,46,0,0
2020-03-07,Guyana,,0,0,0
2020-03-07,Honduras,,0,0,0
2020-03-07,Croatia,,12,0,0
2020-03-07,Hungary,,4,0,0
2020-03-07,Indonesia,,4,0,0
2020-03-07,Ireland,,18,0,0
2020-03-07,Israel,,43,0,2
2020-03-07,India,,34,0,3
2020-03-07,Iraq,,54,4,0
2020-03-07,Iran,,5823,145,1669
2020-03-07,Iceland,,50,0,0
2020-03-07,Italy,,5883,233,589
2020-03-07,Jamaica,,0,0,0
2020-03-07,Jordan,,1,0,0
2020-03-07,Japan,,461,6,76
2020-03-07,Kenya,,0,0,0
2020-03-07,Cambodia,,1,0,1
2020-03-07,Korea,,7041,44,135
2020-03-07,Kuwait,,61,0,0
2020-03-07,Cayman Islands,,0,0,0
2020-03-07,Kazakhstan,,0,0,0
2020-03-07,Lebanon,,22,0,1
2020-03-07,Liechtenstein,,1,0,0
2020-03-07,Sri Lanka,,1,0,1
2020-03-07,Lithuania,,1,0,0
2020-03-07,Luxembourg,,2,0,0
2020-03-07,Latvia,,1,0,0
2020-03-07,Morocco,,2,0,0
2020-03-07,Monaco,,1,0,0
2020-03-07,Moldova,,0,0,0
2020-03-07,North Macedonia,,3,0,0
2020-03-07,Mongolia,,0,0,0
2020-03-07,Martinique,,2,0,0
2020-03-07,Malta,,3,0,0
2020-03-07,Maldives,,0,0,0
2020-03-07,Mexico,,6,0,1
2020-03-07,Malaysia,,93,0,23
2020-03-07,Nigeria,,1,0,0
2020-03-07,Netherlands,,188,1,0
2020-03-07,Norway,,147,0,0
2020-03-07,Nepal,,1,0,1
2020-03-07,New Zealand,,5,0,0
2020-03-07,Oman,,16,0,2
2020-03-07,Panama,,0,0,0
2020-03-07,Peru,,1,0,0
2020-03-07,Philippines,,6,1,1
2020-03-07,Pakistan,,6,0,0
2020-03-07,Poland,,5,0,0
2020-03-07,Portugal,,20,0,0
2020-03-07,Paraguay,,0,0,0
2020-03-07,Qatar,,8,0,0
2020-03-07,Réunion,,0,0,0
2020-03-07,Romania,,9,0,3
2020-03-07,Serbia,,1,0,0
2020-03-07,Russian Federation,,13,0,2
2020-03-07,Saudi Arabia,,5,0,0
2020-03-07,Sudan,,0,0,0
2020-03-07,Sweden,,161,0,0
2020-03-07,Singapore,,138,0,78
2020-03-07,Slovenia,,7,0,0
2020-03-07,Slovakia,,1,0,0
2020-03-07,San Marino,,23,1,0
2020-03-07,Senegal,,4,0,0
2020-03-07,Togo,,1,0,0
2020-03-07,Thailand,,50,1,31
2020-03-07,Tunisia,,1,0,0
2020-03-07,Turkey,,0,0,0
2020-03-07,Taiwan,,45,1,12
2020-03-07,Ukraine,,1,0,0
2020-03-07,UK,Channel Islands,0,0,0
2020-03-07,UK,Gibraltar,1,0,0
2020-03-07,UK,United Kingdom,206,2,18
2020-03-07,United States of America,Alaska,0,0,0
2020-03-07,United States of America,Alabama,0,0,0
2020-03-07,United States of America,Arkansas,0,0,0
2020-03-07,United States of America,Arizona,4,0,1
2020-03-07,United States of America,California,81,1,2
2020-03-07,United States of America,Colorado,7,0,0
2020-03-07,United States of America,Connecticut,0,0,0
2020-03-07,United States of America,District of Columbia,0,0,0
2020-03-07,United States of America,Delaware,0,0,0
2020-03-07,United States of America,Diamond Princess,45,0,0
2020-03-07,United States of America,Florida,7,0,0
2020-03-07,United States of America,Georgia,5,0,0
2020-03-07,United States of America,Grand Princess,21,0,0
2020-03-07,United States of America,Hawaii,1,0,0
2020-03-07,United States of America,Iowa,0,0,0
2020-03-07,United States of America,Idaho,0,0,0
2020-03-07,United States of America,Illinois,6,0,2
2020-03-07,United States of America,Indiana,1,0,0
2020-03-07,United States of America,Kansas,0,0,0
2020-03-07,United States of America,Kentucky,1,0,0
2020-03-07,United States of America,Louisiana,0,0,0
2020-03-07,United States of America,Massachusetts,6,0,1
2020-03-07,United States of America,Maryland,3,0,0
