date,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-05-11,4,0,212,5,ST
2020-05-12,8,1,220,6,ST
2020-05-13,15,1,235,7,ST
2020-05-14,0,0,235,7,ST
2020-05-15,0,0,235,7,ST
2020-05-16,0,0,235,7,ST
2020-05-17,0,0,235,7,ST
2020-05-18,11,0,246,7,ST
2020-05-19,5,1,251,8,ST
2020-05-20,0,0,251,8,ST
2020-05-21,0,0,251,8,ST
2020-05-22,0,0,251,8,ST
2020-05-23,40,0,291,8,ST
2020-05-24,8,1,299,9,ST
2020-05-25,0,2,299,11,ST
2020-05-26,142,1,441,12,ST
2020-05-27,2,0,443,12,ST
2020-05-28,15,0,458,12,ST
2020-05-29,5,0,463,12,ST
2020-05-30,16,0,479,12,ST
2020-05-31,4,0,483,12,ST
2020-06-01,1,0,484,12,ST
2020-06-02,0,0,484,12,ST
2020-06-03,0,0,484,12,ST
2020-06-04,15,0,499,12,ST
2020-06-05,10,0,509,12,ST
2020-06-06,4,0,513,12,ST
2020-06-07,1,0,514,12,ST
2020-06-08,0,0,514,12,ST
2020-06-09,0,0,514,12,ST
2020-06-10,118,0,632,12,ST
2020-06-11,7,0,639,12,ST
2020-06-12,11,0,650,12,ST
2020-06-13,9,0,659,12,ST
2020-06-14,2,0,661,12,ST
2020-06-15,0,0,661,12,ST
2020-06-16,10,0,671,12,ST
2020-06-17,12,0,683,12,ST
2020-06-18,5,0,688,12,ST
2020-06-19,5,0,693,12,ST
2020-06-20,5,0,698,12,ST
2020-06-21,0,0,698,12,ST
2020-06-22,4,0,702,12,ST
2020-06-23,5,0,707,12,ST
2020-06-24,3,1,710,13,ST
2020-06-25,1,0,711,13,ST
2020-06-26,1,0,712,13,ST
2020-03-18,1,0,1,0,SV
2020-03-19,0,0,1,0,SV
2020-03-20,2,0,3,0,SV
2020-03-21,0,0,3,0,SV
2020-03-22,0,0,3,0,SV
2020-03-23,2,0,5,0,SV
2020-03-24,4,0,9,0,SV
2020-03-25,4,0,13,0,SV
2020-03-26,0,0,13,0,SV
2020-03-27,0,0,13,0,SV
2020-03-28,6,0,19,0,SV
2020-03-29,11,0,30,0,SV
2020-03-30,2,0,32,0,SV
2020-03-31,0,1,32,1,SV
2020-04-01,9,1,41,2,SV
2020-04-02,5,0,46,2,SV
2020-04-03,10,1,56,3,SV
2020-04-04,6,0,62,3,SV
2020-04-05,7,0,69,3,SV
2020-04-06,9,1,78,4,SV
2020-04-07,0,0,78,4,SV
2020-04-08,25,1,103,5,SV
2020-04-09,14,1,117,6,SV
2020-04-10,1,0,118,6,SV
2020-04-11,0,0,118,6,SV
2020-04-12,7,0,125,6,SV
2020-04-13,24,0,149,6,SV
2020-04-14,10,0,159,6,SV
2020-04-15,0,0,159,6,SV
2020-04-16,5,0,164,6,SV
2020-04-17,13,1,177,7,SV
2020-04-18,13,0,190,7,SV
2020-04-19,11,0,201,7,SV
2020-04-20,17,0,218,7,SV
2020-04-21,7,0,225,7,SV
2020-04-22,12,1,237,8,SV
2020-04-23,13,0,250,8,SV
2020-04-24,11,0,261,8,SV
2020-04-25,37,0,298,8,SV
2020-04-26,0,0,298,8,SV
2020-04-27,25,0,323,8,SV
2020-04-28,22,1,345,9,SV
2020-04-29,32,0,377,9,SV
2020-04-30,47,1,424,10,SV
2020-05-01,22,0,446,10,SV
2020-05-02,0,1,446,11,SV
2020-05-03,109,1,555,12,SV
2020-05-04,32,1,587,13,SV
2020-05-05,0,1,587,14,SV
2020-05-06,108,1,695,15,SV
2020-05-07,0,0,695,15,SV
2020-05-08,89,1,784,16,SV
2020-05-09,105,1,889,17,SV
2020-05-10,69,0,958,17,SV
2020-05-11,40,1,998,18,SV
2020-05-12,39,2,1037,20,SV
2020-05-13,75,0,1112,20,SV
2020-05-14,98,3,1210,23,SV
2020-05-15,55,2,1265,25,SV
2020-05-16,0,1,1265,26,SV
2020-05-17,73,4,1338,30,SV
2020-05-18,75,0,1413,30,SV
2020-05-19,85,1,1498,31,SV
2020-05-20,73,1,1571,32,SV
2020-05-21,69,1,1640,33,SV
2020-05-22,85,0,1725,33,SV
2020-05-23,94,2,1819,35,SV
2020-05-24,96,0,1915,35,SV
2020-05-25,68,1,1983,36,SV
2020-05-26,59,0,2042,36,SV
2020-05-27,67,3,2109,39,SV
2020-05-28,85,0,2194,39,SV
2020-05-29,84,4,2278,43,SV
2020-05-30,239,3,2517,46,SV
2020-05-31,0,0,2517,46,SV
2020-06-01,65,0,2582,46,SV
2020-06-02,71,3,2653,49,SV
2020-06-03,52,2,2705,51,SV
2020-06-04,76,1,2781,52,SV
2020-06-05,68,1,2849,53,SV
2020-06-06,85,0,2934,53,SV
2020-06-07,81,2,3015,55,SV
2020-06-08,89,3,3104,58,SV
2020-06-09,87,2,3191,60,SV
2020-06-10,83,4,3274,64,SV
2020-06-11,207,4,3481,68,SV
2020-06-12,0,4,3481,72,SV
2020-06-13,122,0,3603,72,SV
2020-06-14,117,2,3720,74,SV
2020-06-15,106,2,3826,76,SV
2020-06-16,115,2,3941,78,SV
2020-06-17,125,4,4066,82,SV
2020-06-18,134,4,4200,86,SV
2020-06-19,129,7,4329,93,SV
2020-06-20,297,5,4626,98,SV
2020-06-21,0,9,4626,107,SV
2020-06-22,182,0,4808,107,SV
2020-06-23,165,6,4973,113,SV
2020-06-24,177,13,5150,126,SV
2020-06-25,186,7,5336,133,SV
2020-06-26,181,10,5517,143,SV
2020-03-02,1,0,1,0,SX
2020-03-25,1,0,2,0,SX
2020-03-26,0,0,2,0,SX
2020-03-27,1,0,3,0,SX
2020-03-28,0,0,3,0,SX
2020-03-29,0,0,3,0,SX
2020-03-31,3,0,6,0,SX
2020-04-01,10,1,16,1,SX
2020-04-02,7,1,23,2,SX
2020-04-03,0,0,23,2,SX
2020-04-04,0,0,23,2,SX
2020-04-05,2,2,25,4,SX
2020-04-06,0,0,25,4,SX
2020-04-07,15,4,40,8,SX
2020-04-08,0,0,40,8,SX
2020-04-09,10,0,50,8,SX
2020-04-10,0,1,50,9,SX
2020-04-11,0,0,50,9,SX
2020-04-12,0,0,50,9,SX
2020-04-13,2,0,52,9,SX
2020-04-14,0,0,52,9,SX
2020-04-15,5,0,57,9,SX
2020-04-16,0,0,57,9,SX
2020-04-17,0,0,57,9,SX
2020-04-18,7,0,64,9,SX
2020-04-19,3,1,67,10,SX
2020-04-20,1,0,68,10,SX
2020-04-21,0,0,68,10,SX
2020-04-22,5,2,73,12,SX
2020-04-23,0,0,73,12,SX
2020-04-24,0,0,73,12,SX
2020-04-25,0,0,73,12,SX
2020-04-26,1,1,74,13,SX
2020-04-27,1,0,75,13,SX
2020-04-28,0,0,75,13,SX
2020-04-29,1,0,76,13,SX
2020-04-30,0,0,76,13,SX
2020-05-01,0,0,76,13,SX
2020-05-02,0,0,76,13,SX
2020-05-03,0,0,76,13,SX
2020-05-04,0,0,76,13,SX
2020-05-05,0,1,76,14,SX
2020-05-06,0,0,76,14,SX
2020-05-07,0,0,76,14,SX
2020-05-08,0,1,76,15,SX
2020-05-09,0,0,76,15,SX
2020-05-10,0,0,76,15,SX
2020-05-11,0,0,76,15,SX
2020-05-12,1,0,77,15,SX
2020-05-13,0,0,77,15,SX
2020-05-14,0,0,77,15,SX
2020-05-15,0,0,77,15,SX
2020-05-16,0,0,77,15,SX
2020-05-17,0,0,77,15,SX
2020-05-18,0,0,77,15,SX
2020-05-19,0,0,77,15,SX
2020-05-20,0,0,77,15,SX
2020-05-21,0,0,77,15,SX
2020-05-22,0,0,77,15,SX
2020-05-23,0,0,77,15,SX
2020-05-24,0,0,77,15,SX
2020-05-25,0,0,77,15,SX
2020-05-26,0,0,77,15,SX
2020-05-27,0,0,77,15,SX
2020-05-28,0,0,77,15,SX
2020-05-29,0,0,77,15,SX
2020-05-30,0,0,77,15,SX
2020-05-31,0,0,77,15,SX
2020-06-01,0,0,77,15,SX
2020-06-02,0,0,77,15,SX
2020-06-03,0,0,77,15,SX
2020-06-04,0,0,77,15,SX
2020-06-05,0,0,77,15,SX
2020-06-06,0,0,77,15,SX
2020-06-07,0,0,77,15,SX
2020-06-08,0,0,77,15,SX
2020-06-09,0,0,77,15,SX
2020-06-10,0,0,77,15,SX
2020-06-11,0,0,77,15,SX
2020-06-12,0,0,77,15,SX
2020-06-13,0,0,77,15,SX
2020-06-14,0,0,77,15,SX
2020-06-15,0,0,77,15,SX
2020-06-16,0,0,77,15,SX
2020-06-17,0,0,77,15,SX
2020-06-18,0,0,77,15,SX
2020-06-19,0,0,77,15,SX
2020-06-20,0,0,77,15,SX
2020-06-21,0,0,77,15,SX
2020-06-22,0,0,77,15,SX
2020-06-23,0,0,77,15,SX
2020-06-24,0,0,77,15,SX
2020-06-25,0,0,77,15,SX
2020-06-26,0,0,77,15,SX
2020-03-22,1,0,1,0,SY
2020-03-23,0,0,1,0,SY
2020-03-24,0,0,1,0,SY
2020-03-25,0,0,1,0,SY
2020-03-26,4,0,5,0,SY
2020-03-27,0,0,5,0,SY
2020-03-28,0,0,5,0,SY
2020-03-29,4,1,9,1,SY
2020-03-30,1,1,10,2,SY
2020-03-31,0,0,10,2,SY
2020-04-01,0,0,10,2,SY
2020-04-02,6,0,16,2,SY
2020-04-03,0,0,16,2,SY
2020-04-04,0,0,16,2,SY
2020-04-05,3,0,19,2,SY
2020-04-06,0,0,19,2,SY
2020-04-07,0,0,19,2,SY
2020-04-08,0,0,19,2,SY
2020-04-09,0,0,19,2,SY
2020-04-10,0,0,19,2,SY
2020-04-11,6,0,25,2,SY
2020-04-12,0,0,25,2,SY
2020-04-13,0,0,25,2,SY
2020-04-14,4,0,29,2,SY
2020-04-15,4,0,33,2,SY
2020-04-16,0,0,33,2,SY
2020-04-17,5,0,38,2,SY
2020-04-18,0,0,38,2,SY
2020-04-19,1,1,39,3,SY
2020-04-20,0,0,39,3,SY
2020-04-21,3,0,42,3,SY
2020-04-22,0,0,42,3,SY
2020-04-23,0,0,42,3,SY
2020-04-24,0,0,42,3,SY
2020-04-25,0,0,42,3,SY
2020-04-26,1,0,43,3,SY
2020-04-27,0,0,43,3,SY
2020-04-28,0,0,43,3,SY
2020-04-29,0,0,43,3,SY
2020-04-30,0,0,43,3,SY
2020-05-01,1,0,44,3,SY
2020-05-02,0,0,44,3,SY
2020-05-03,0,0,44,3,SY
2020-05-04,0,0,44,3,SY
2020-05-05,0,0,44,3,SY
2020-05-06,1,0,45,3,SY
2020-05-07,0,0,45,3,SY
2020-05-08,2,0,47,3,SY
2020-05-09,0,0,47,3,SY
2020-05-10,0,0,47,3,SY
2020-05-11,0,0,47,3,SY
2020-05-12,0,0,47,3,SY
2020-05-13,1,0,48,3,SY
2020-05-14,0,0,48,3,SY
2020-05-15,2,0,50,3,SY
2020-05-16,1,0,51,3,SY
2020-05-17,7,0,58,3,SY
2020-05-18,0,0,58,3,SY
2020-05-19,0,0,58,3,SY
2020-05-20,0,0,58,3,SY
2020-05-21,0,0,58,3,SY
2020-05-22,1,1,59,4,SY
2020-05-23,11,0,70,4,SY
2020-05-24,16,0,86,4,SY
2020-05-25,20,0,106,4,SY
2020-05-26,15,0,121,4,SY
2020-05-27,0,0,121,4,SY
2020-05-28,0,0,121,4,SY
2020-05-29,1,0,122,4,SY
2020-05-30,0,0,122,4,SY
2020-05-31,0,0,122,4,SY
2020-06-01,1,1,123,5,SY
2020-06-02,0,1,123,6,SY
2020-06-03,0,0,123,6,SY
2020-06-04,1,0,124,6,SY
2020-06-05,0,0,124,6,SY
2020-06-06,0,0,124,6,SY
2020-06-07,17,0,141,6,SY
2020-06-08,3,0,144,6,SY
2020-06-09,2,0,146,6,SY
2020-06-10,6,0,152,6,SY
2020-06-11,12,0,164,6,SY
2020-06-12,0,0,164,6,SY
2020-06-13,6,0,170,6,SY
2020-06-14,7,0,177,6,SY
2020-06-15,0,0,177,6,SY
2020-06-16,0,0,177,6,SY
2020-06-17,1,1,178,7,SY
2020-06-18,9,0,187,7,SY
2020-06-19,0,0,187,7,SY
2020-06-20,11,0,198,7,SY
2020-06-21,6,0,204,7,SY
2020-06-22,15,0,219,7,SY
2020-06-23,12,0,231,7,SY
2020-06-24,0,0,231,7,SY
2020-06-25,11,0,242,7,SY
2020-06-26,13,1,255,8,SY
2020-03-14,1,0,1,0,SZ
2020-03-15,0,0,1,0,SZ
2020-03-16,0,0,1,0,SZ
2020-03-17,0,0,1,0,SZ
2020-03-18,0,0,1,0,SZ
2020-03-19,0,0,1,0,SZ
2020-03-20,0,0,1,0,SZ
2020-03-21,0,0,1,0,SZ
2020-03-22,3,0,4,0,SZ
2020-03-23,0,0,4,0,SZ
2020-03-24,0,0,4,0,SZ
2020-03-25,0,0,4,0,SZ
2020-03-26,2,0,6,0,SZ
2020-03-27,3,0,9,0,SZ
2020-03-28,0,0,9,0,SZ
2020-03-29,0,0,9,0,SZ
2020-03-30,0,0,9,0,SZ
2020-03-31,0,0,9,0,SZ
2020-04-01,0,0,9,0,SZ
2020-04-02,0,0,9,0,SZ
2020-04-03,0,0,9,0,SZ
2020-04-04,0,0,9,0,SZ
2020-04-05,0,0,9,0,SZ
2020-04-06,1,0,10,0,SZ
2020-04-07,0,0,10,0,SZ
2020-04-08,2,0,12,0,SZ
2020-04-09,0,0,12,0,SZ
2020-04-10,0,0,12,0,SZ
2020-04-11,2,0,14,0,SZ
2020-04-12,0,0,14,0,SZ
2020-04-13,1,0,15,0,SZ
2020-04-14,0,0,15,0,SZ
2020-04-15,1,0,16,0,SZ
2020-04-16,0,0,16,0,SZ
2020-04-17,3,1,19,1,SZ
2020-04-18,0,0,19,1,SZ
2020-04-19,3,0,22,1,SZ
2020-04-20,2,0,24,1,SZ
2020-04-21,0,0,24,1,SZ
2020-04-22,7,0,31,1,SZ
2020-04-23,1,0,32,1,SZ
2020-04-24,8,0,40,1,SZ
2020-04-25,0,0,40,1,SZ
2020-04-26,19,0,59,1,SZ
2020-04-27,6,0,65,1,SZ
2020-04-28,6,0,71,1,SZ
2020-04-29,20,0,91,1,SZ
2020-04-30,9,0,100,1,SZ
2020-05-01,6,0,106,1,SZ
2020-05-02,2,0,108,1,SZ
2020-05-03,4,0,112,1,SZ
2020-05-04,4,0,116,1,SZ
2020-05-05,0,0,116,1,SZ
2020-05-06,7,1,123,2,SZ
2020-05-07,30,0,153,2,SZ
2020-05-08,6,0,159,2,SZ
2020-05-09,4,0,163,2,SZ
2020-05-10,9,0,172,2,SZ
2020-05-11,3,0,175,2,SZ
2020-05-12,9,0,184,2,SZ
2020-05-13,3,0,187,2,SZ
2020-05-14,0,0,187,2,SZ
2020-05-15,3,0,190,2,SZ
2020-05-16,12,0,202,2,SZ
2020-05-17,1,0,203,2,SZ
2020-05-18,0,0,203,2,SZ
2020-05-19,5,0,208,2,SZ
2020-05-20,9,0,217,2,SZ
2020-05-21,3,0,220,2,SZ
2020-05-22,0,0,220,2,SZ
2020-05-23,18,0,238,2,SZ
2020-05-24,12,0,250,2,SZ
2020-05-25,6,0,256,2,SZ
2020-05-26,5,0,261,2,SZ
2020-05-27,11,0,272,2,SZ
2020-05-28,7,0,279,2,SZ
2020-05-29,0,0,279,2,SZ
2020-05-30,4,0,283,2,SZ
2020-05-31,2,0,285,2,SZ
2020-06-01,8,1,293,3,SZ
2020-06-02,0,0,293,3,SZ
2020-06-03,2,0,295,3,SZ
2020-06-04,5,0,300,3,SZ
2020-06-05,5,0,305,3,SZ
2020-06-06,17,0,322,3,SZ
2020-06-07,11,0,333,3,SZ
2020-06-08,7,0,340,3,SZ
2020-06-09,31,0,371,3,SZ
2020-06-10,27,0,398,3,SZ
2020-06-11,51,0,449,3,SZ
2020-06-12,23,0,472,3,SZ
2020-06-13,14,0,486,3,SZ
2020-06-14,4,1,490,4,SZ
2020-06-15,16,0,506,4,SZ
2020-06-16,14,0,520,4,SZ
2020-06-17,43,0,563,4,SZ
2020-06-18,23,0,586,4,SZ
2020-06-19,37,0,623,4,SZ
2020-06-20,4,1,627,5,SZ
2020-06-21,8,0,635,5,SZ
2020-06-22,8,1,643,6,SZ
2020-06-23,31,1,674,7,SZ
2020-06-24,16,0,690,7,SZ
2020-06-25,16,1,706,8,SZ
2020-06-26,22,0,728,8,SZ
2020-03-24,1,0,1,0,TC
2020-03-25,0,0,1,0,TC
2020-03-26,1,0,2,0,TC
2020-03-27,0,0,2,0,TC
2020-03-28,3,0,5,0,TC
2020-03-29,0,0,5,0,TC
2020-03-30,0,0,5,0,TC
2020-03-31,0,0,5,0,TC
2020-04-01,0,0,5,0,TC
2020-04-02,0,0,5,0,TC
2020-04-03,0,0,5,0,TC
2020-04-04,0,0,5,0,TC
2020-04-05,0,1,5,1,TC
2020-04-06,3,0,8,1,TC
2020-04-07,0,0,8,1,TC
2020-04-08,0,0,8,1,TC
2020-04-09,0,0,8,1,TC
2020-04-10,1,0,9,1,TC
2020-04-11,0,0,9,1,TC
2020-04-12,0,0,9,1,TC
2020-04-13,1,0,10,1,TC
2020-04-14,0,0,10,1,TC
2020-04-15,1,0,11,1,TC
2020-04-16,0,0,11,1,TC
2020-04-17,0,0,11,1,TC
2020-04-18,0,0,11,1,TC
2020-04-19,0,0,11,1,TC
2020-04-20,0,0,11,1,TC
2020-04-21,0,0,11,1,TC
2020-04-22,0,0,11,1,TC
2020-04-23,0,0,11,1,TC
2020-04-24,0,0,11,1,TC
2020-04-25,0,0,11,1,TC
2020-04-26,0,0,11,1,TC
2020-04-27,1,0,12,1,TC
2020-04-28,0,0,12,1,TC
2020-04-29,0,0,12,1,TC
2020-04-30,0,0,12,1,TC
2020-05-01,0,0,12,1,TC
2020-05-02,0,0,12,1,TC
2020-05-03,0,0,12,1,TC
2020-05-04,0,0,12,1,TC
2020-05-05,0,0,12,1,TC
2020-05-06,0,0,12,1,TC
2020-05-07,0,0,12,1,TC
2020-05-08,0,0,12,1,TC
2020-05-09,0,0,12,1,TC
2020-05-10,0,0,12,1,TC
2020-05-11,0,0,12,1,TC
2020-05-12,0,0,12,1,TC
2020-05-13,0,0,12,1,TC
2020-05-14,0,0,12,1,TC
2020-05-15,0,0,12,1,TC
2020-05-16,0,0,12,1,TC
2020-05-17,0,0,12,1,TC
2020-05-18,0,0,12,1,TC
2020-05-19,0,0,12,1,TC
2020-05-20,0,0,12,1,TC
2020-05-21,0,0,12,1,TC
2020-05-22,0,0,12,1,TC
2020-05-23,0,0,12,1,TC
2020-05-24,0,0,12,1,TC
2020-05-25,0,0,12,1,TC
2020-05-26,0,0,12,1,TC
2020-05-27,0,0,12,1,TC
2020-05-28,0,0,12,1,TC
2020-05-29,0,0,12,1,TC
2020-05-30,0,0,12,1,TC
2020-05-31,0,0,12,1,TC
2020-06-01,0,0,12,1,TC
2020-06-02,0,0,12,1,TC
2020-06-03,0,0,12,1,TC
2020-06-04,0,0,12,1,TC
2020-06-05,0,0,12,1,TC
2020-06-06,0,0,12,1,TC
2020-06-07,0,0,12,1,TC
2020-06-08,0,0,12,1,TC
2020-06-09,0,0,12,1,TC
2020-06-10,0,0,12,1,TC
2020-06-11,0,0,12,1,TC
2020-06-12,0,0,12,1,TC
2020-06-13,0,0,12,1,TC
2020-06-14,0,0,12,1,TC
2020-06-15,0,0,12,1,TC
2020-06-16,0,0,12,1,TC
2020-06-17,0,0,12,1,TC
2020-06-18,0,0,12,1,TC
2020-06-19,0,0,12,1,TC
2020-06-20,0,0,12,1,TC
2020-06-21,2,0,14,1,TC
2020-06-22,0,0,14,1,TC
2020-06-23,0,0,14,1,TC
2020-06-24,1,0,15,1,TC
2020-06-25,0,0,15,1,TC
2020-06-26,0,0,15,1,TC
2020-03-19,1,0,1,0,TD
2020-03-20,0,0,1,0,TD
2020-03-21,1,0,2,0,TD
2020-03-22,0,0,2,0,TD
2020-03-23,0,0,2,0,TD
2020-03-24,1,0,3,0,TD
2020-03-25,0,0,3,0,TD
2020-03-26,2,0,5,0,TD
2020-03-27,0,0,5,0,TD
2020-03-28,0,0,5,0,TD
2020-03-29,0,0,5,0,TD
2020-03-30,2,0,7,0,TD
2020-03-31,0,0,7,0,TD
2020-04-01,0,0,7,0,TD
2020-04-02,0,0,7,0,TD
2020-04-03,0,0,7,0,TD
2020-04-04,1,0,8,0,TD
2020-04-05,1,0,9,0,TD
2020-04-06,0,0,9,0,TD
2020-04-07,0,0,9,0,TD
2020-04-08,1,0,10,0,TD
2020-04-09,1,0,11,0,TD
2020-04-10,0,0,11,0,TD
2020-04-11,0,0,11,0,TD
2020-04-12,4,0,15,0,TD
2020-04-13,8,0,23,0,TD
2020-04-14,0,0,23,0,TD
2020-04-15,4,0,27,0,TD
2020-04-16,0,0,27,0,TD
2020-04-17,6,0,33,0,TD
2020-04-18,0,0,33,0,TD
2020-04-19,0,0,33,0,TD
2020-04-20,0,0,33,0,TD
2020-04-21,1,0,34,0,TD
2020-04-22,0,0,34,0,TD
2020-04-23,6,0,40,0,TD
2020-04-24,0,0,40,0,TD
2020-04-25,0,0,40,0,TD
2020-04-26,6,0,46,0,TD
2020-04-27,0,0,46,0,TD
2020-04-28,6,2,52,2,TD
2020-04-29,0,0,52,2,TD
2020-04-30,21,3,73,5,TD
2020-05-01,0,0,73,5,TD
2020-05-02,44,5,117,10,TD
2020-05-03,0,0,117,10,TD
2020-05-04,0,0,117,10,TD
2020-05-05,53,7,170,17,TD
2020-05-06,0,0,170,17,TD
2020-05-07,83,10,253,27,TD
2020-05-08,7,1,260,28,TD
2020-05-09,62,3,322,31,TD
2020-05-10,0,0,322,31,TD
2020-05-11,0,0,322,31,TD
2020-05-12,35,9,357,40,TD
2020-05-13,15,2,372,42,TD
2020-05-14,27,4,399,46,TD
2020-05-15,29,2,428,48,TD
2020-05-16,46,2,474,50,TD
2020-05-17,29,3,503,53,TD
2020-05-18,16,0,519,53,TD
2020-05-19,26,3,545,56,TD
2020-05-20,20,1,565,57,TD
2020-05-21,23,1,588,58,TD
2020-05-22,23,1,611,59,TD
2020-05-23,37,1,648,60,TD
2020-05-24,27,0,675,60,TD
2020-05-25,12,1,687,61,TD
2020-05-26,13,1,700,62,TD
2020-05-27,15,2,715,64,TD
2020-05-28,11,1,726,65,TD
2020-05-29,33,0,759,65,TD
2020-05-30,0,0,759,65,TD
2020-05-31,19,0,778,65,TD
2020-06-01,12,1,790,66,TD
2020-06-02,13,0,803,66,TD
2020-06-03,17,0,820,66,TD
2020-06-04,8,0,828,66,TD
2020-06-05,8,2,836,68,TD
2020-06-06,0,1,836,69,TD
2020-06-07,1,0,837,69,TD
2020-06-08,2,1,839,70,TD
2020-06-09,5,1,844,71,TD
2020-06-10,2,1,846,72,TD
2020-06-11,2,0,848,72,TD
2020-06-12,0,0,848,72,TD
2020-06-13,0,0,848,72,TD
2020-06-14,2,1,850,73,TD
2020-06-15,0,0,850,73,TD
2020-06-16,3,1,853,74,TD
2020-06-17,1,0,854,74,TD
2020-06-18,0,0,854,74,TD
2020-06-19,4,0,858,74,TD
2020-06-20,0,0,858,74,TD
2020-06-21,0,0,858,74,TD
2020-06-22,0,0,858,74,TD
2020-06-23,2,0,860,74,TD
2020-06-24,0,0,860,74,TD
2020-06-25,3,0,863,74,TD
2020-06-26,2,0,865,74,TD
2020-03-06,1,0,1,0,TG
2020-03-14,0,0,1,0,TG
2020-03-15,0,0,1,0,TG
2020-03-16,0,0,1,0,TG
2020-03-17,0,0,1,0,TG
2020-03-18,0,0,1,0,TG
2020-03-19,0,0,1,0,TG
2020-03-20,8,0,9,0,TG
2020-03-21,6,0,15,0,TG
2020-03-22,0,0,15,0,TG
2020-03-23,3,0,18,0,TG
2020-03-24,0,0,18,0,TG
2020-03-25,5,0,23,0,TG
2020-03-26,1,0,24,0,TG
2020-03-27,1,1,25,1,TG
2020-03-28,3,0,28,1,TG
2020-03-29,2,0,30,1,TG
2020-03-30,4,0,34,1,TG
2020-03-31,0,0,34,1,TG
2020-04-01,2,1,36,2,TG
2020-04-02,3,0,39,2,TG
2020-04-03,1,1,40,3,TG
2020-04-04,1,0,41,3,TG
2020-04-05,3,0,44,3,TG
2020-04-06,14,0,58,3,TG
2020-04-07,7,0,65,3,TG
2020-04-08,5,0,70,3,TG
2020-04-09,3,0,73,3,TG
2020-04-10,3,0,76,3,TG
2020-04-11,0,0,76,3,TG
2020-04-12,0,0,76,3,TG
2020-04-13,1,0,77,3,TG
2020-04-14,0,0,77,3,TG
2020-04-15,4,0,81,3,TG
2020-04-16,0,2,81,5,TG
2020-04-17,2,0,83,5,TG
2020-04-18,1,0,84,5,TG
2020-04-19,0,0,84,5,TG
2020-04-20,0,1,84,6,TG
2020-04-21,2,0,86,6,TG
2020-04-22,2,0,88,6,TG
2020-04-23,0,0,88,6,TG
2020-04-24,2,0,90,6,TG
2020-04-25,6,0,96,6,TG
2020-04-26,2,0,98,6,TG
2020-04-27,1,0,99,6,TG
2020-04-28,0,0,99,6,TG
2020-04-29,10,1,109,7,TG
2020-04-30,7,2,116,9,TG
2020-05-01,7,0,123,9,TG
2020-05-02,0,0,123,9,TG
2020-05-03,1,0,124,9,TG
2020-05-04,2,0,126,9,TG
2020-05-05,2,0,128,9,TG
2020-05-06,0,0,128,9,TG
2020-05-07,7,0,135,9,TG
2020-05-08,10,1,145,10,TG
2020-05-09,8,0,153,10,TG
2020-05-10,21,1,174,11,TG
2020-05-11,7,0,181,11,TG
2020-05-12,18,0,199,11,TG
2020-05-13,20,0,219,11,TG
2020-05-14,19,0,238,11,TG
2020-05-15,25,0,263,11,TG
2020-05-16,35,0,298,11,TG
2020-05-17,3,0,301,11,TG
2020-05-18,29,1,330,12,TG
2020-05-19,8,0,338,12,TG
2020-05-20,2,0,340,12,TG
2020-05-21,14,0,354,12,TG
2020-05-22,9,0,363,12,TG
2020-05-23,10,0,373,12,TG
2020-05-24,8,0,381,12,TG
2020-05-25,5,1,386,13,TG
2020-05-26,5,0,391,13,TG
2020-05-27,4,0,395,13,TG
2020-05-28,27,0,422,13,TG
2020-05-29,6,0,428,13,TG
2020-05-30,5,0,433,13,TG
2020-05-31,9,0,442,13,TG
2020-06-01,1,0,443,13,TG
2020-06-02,2,0,445,13,TG
2020-06-03,7,0,452,13,TG
2020-06-04,13,0,465,13,TG
2020-06-05,20,0,485,13,TG
2020-06-06,2,0,487,13,TG
2020-06-07,8,0,495,13,TG
2020-06-08,2,0,497,13,TG
2020-06-09,4,0,501,13,TG
2020-06-10,21,0,522,13,TG
2020-06-11,2,0,524,13,TG
2020-06-12,1,0,525,13,TG
2020-06-13,5,0,530,13,TG
2020-06-14,1,0,531,13,TG
2020-06-15,1,0,532,13,TG
2020-06-16,5,0,537,13,TG
2020-06-17,7,0,544,13,TG
2020-06-18,3,0,547,13,TG
2020-06-19,8,0,555,13,TG
2020-06-20,6,0,561,13,TG
2020-06-21,8,0,569,13,TG
2020-06-22,0,0,569,13,TG
2020-06-23,7,0,576,13,TG
2020-06-24,7,1,583,14,TG
2020-06-25,5,0,588,14,TG
2020-06-26,3,0,591,14,TG
2019-12-30,0,0,0,0,TH
2019-12-31,0,0,0,0,TH
2020-01-01,0,0,0,0,TH
2020-01-02,0,0,0,0,TH
2020-01-03,0,0,0,0,TH
2020-01-04,0,0,0,0,TH
2020-01-05,0,0,0,0,TH
2020-01-06,0,0,0,0,TH
2020-01-07,0,0,0,0,TH
2020-01-08,0,0,0,0,TH
2020-01-09,0,0,0,0,TH
2020-01-10,0,0,0,0,TH
2020-01-11,0,0,0,0,TH
2020-01-12,1,0,1,0,TH
2020-01-13,0,0,1,0,TH
2020-01-14,0,0,1,0,TH
2020-01-15,0,0,1,0,TH
2020-01-16,1,0,2,0,TH
2020-01-17,0,0,2,0,TH
2020-01-18,0,0,2,0,TH
2020-01-19,0,0,2,0,TH
2020-01-20,0,0,2,0,TH
