date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
2020-04-11,2349,56,334,7,US_RI
2020-04-12,2665,63,316,7,US_RI
2020-04-13,2976,73,311,10,US_RI
2020-04-14,3251,80,275,7,US_RI
2020-04-15,3529,87,278,7,US_RI
2020-04-16,3838,105,309,18,US_RI
2020-04-17,4177,118,339,13,US_RI
2020-04-18,4491,137,314,19,US_RI
2020-04-19,4706,150,215,13,US_RI
2020-04-20,5090,155,384,5,US_RI
2020-04-21,5500,171,410,16,US_RI
2020-04-22,5841,181,341,10,US_RI
2020-04-23,6256,189,415,8,US_RI
2020-04-24,6699,202,443,13,US_RI
2020-04-25,7129,215,430,13,US_RI
2020-04-26,7439,226,310,11,US_RI
2020-04-27,7708,233,269,7,US_RI
2020-04-28,7926,239,218,6,US_RI
2020-04-29,8247,251,321,12,US_RI
2020-04-30,8621,266,374,15,US_RI
2020-05-01,8962,279,341,13,US_RI
2020-05-02,9289,296,327,17,US_RI
2020-05-03,9477,320,188,24,US_RI
2020-05-04,9652,341,175,21,US_RI
2020-05-05,9933,355,281,14,US_RI
2020-05-06,10205,370,272,15,US_RI
2020-05-07,10530,388,325,18,US_RI
2020-05-08,10779,399,249,11,US_RI
2020-05-09,10989,418,210,19,US_RI
2020-05-10,11274,422,285,4,US_RI
2020-05-11,11450,430,176,8,US_RI
2020-05-12,11614,444,164,14,US_RI
2020-05-13,11835,462,221,18,US_RI
2020-05-14,12016,468,181,6,US_RI
2020-05-15,12219,479,203,11,US_RI
2020-05-16,12434,489,215,10,US_RI
2020-05-17,12674,499,240,10,US_RI
2020-05-18,12795,506,121,7,US_RI
2020-05-19,12951,532,156,26,US_RI
2020-05-20,13356,538,405,6,US_RI
2020-05-21,13571,556,215,18,US_RI
2020-05-22,13736,579,165,23,US_RI
2020-05-23,13952,597,216,18,US_RI
2020-05-24,14065,608,113,11,US_RI
2020-05-25,14065,608,0,0,US_RI
2020-05-26,14210,634,145,26,US_RI
2020-05-27,14353,655,143,21,US_RI
2020-05-28,14494,677,141,22,US_RI
2020-05-29,14635,693,141,16,US_RI
2020-05-30,14819,711,184,18,US_RI
2020-05-31,14928,718,109,7,US_RI
2020-06-01,14991,720,63,2,US_RI
2020-06-02,15112,732,121,12,US_RI
2020-06-03,15219,742,107,10,US_RI
2020-06-04,15325,756,106,14,US_RI
2020-06-05,15441,772,116,16,US_RI
2020-06-06,15441,772,0,0,US_RI
2020-06-07,15441,772,0,0,US_RI
2020-06-08,15642,799,201,27,US_RI
2020-06-09,15691,808,49,9,US_RI
2020-06-10,15756,812,65,4,US_RI
2020-06-11,15862,823,106,11,US_RI
2020-06-12,15947,833,85,10,US_RI
2020-06-13,15947,833,0,0,US_RI
2020-06-14,15947,833,0,0,US_RI
2020-06-15,16093,851,146,18,US_RI
2020-06-16,16164,865,71,14,US_RI
2020-06-17,16213,876,49,11,US_RI
2020-06-18,16269,885,56,9,US_RI
2020-06-19,16337,894,68,9,US_RI
2020-06-20,16337,894,0,0,US_RI
2020-06-21,16337,894,0,0,US_RI
2020-06-22,16459,903,122,9,US_RI
2020-06-23,16533,906,74,3,US_RI
2020-06-24,16606,912,73,6,US_RI
2020-06-25,16640,920,34,8,US_RI
2020-06-26,16661,927,21,7,US_RI
2020-03-06,2,0,,,US_SC
2020-03-07,2,0,0,0,US_SC
2020-03-08,6,0,4,0,US_SC
2020-03-09,7,0,1,0,US_SC
2020-03-10,9,0,2,0,US_SC
2020-03-11,10,0,1,0,US_SC
2020-03-12,12,0,2,0,US_SC
2020-03-13,13,0,1,0,US_SC
2020-03-14,19,0,6,0,US_SC
2020-03-15,28,0,9,0,US_SC
2020-03-16,33,1,5,1,US_SC
2020-03-17,47,1,14,0,US_SC
2020-03-18,60,1,13,0,US_SC
2020-03-19,81,1,21,0,US_SC
2020-03-20,126,3,45,2,US_SC
2020-03-21,172,3,46,0,US_SC
2020-03-22,194,3,22,0,US_SC
2020-03-23,299,5,105,2,US_SC
2020-03-24,342,8,43,3,US_SC
2020-03-25,425,8,83,0,US_SC
2020-03-26,456,9,31,1,US_SC
2020-03-27,542,13,86,4,US_SC
2020-03-28,661,15,119,2,US_SC
2020-03-29,775,16,114,1,US_SC
2020-03-30,925,18,150,2,US_SC
2020-03-31,1083,22,158,4,US_SC
2020-04-01,1293,26,210,4,US_SC
2020-04-02,1554,31,261,5,US_SC
2020-04-03,1700,34,146,3,US_SC
2020-04-04,1917,40,217,6,US_SC
2020-04-05,2049,44,132,4,US_SC
2020-04-06,2232,48,183,4,US_SC
2020-04-07,2417,51,185,3,US_SC
2020-04-08,2552,63,135,12,US_SC
2020-04-09,2792,67,240,4,US_SC
2020-04-10,3065,72,273,5,US_SC
2020-04-11,3207,80,142,8,US_SC
2020-04-12,3319,82,112,2,US_SC
2020-04-13,3439,87,120,5,US_SC
2020-04-14,3553,97,114,10,US_SC
2020-04-15,3656,107,103,10,US_SC
2020-04-16,3931,109,275,2,US_SC
2020-04-17,4086,116,155,7,US_SC
2020-04-18,4246,119,160,3,US_SC
2020-04-19,4377,120,131,1,US_SC
2020-04-20,4439,124,62,4,US_SC
2020-04-21,4608,135,169,11,US_SC
2020-04-22,4761,140,153,5,US_SC
2020-04-23,4917,150,156,10,US_SC
2020-04-24,5070,157,153,7,US_SC
2020-04-25,5253,166,183,9,US_SC
2020-04-26,5490,174,237,8,US_SC
2020-04-27,5613,177,123,3,US_SC
2020-04-28,5735,192,122,15,US_SC
2020-04-29,5881,232,146,40,US_SC
2020-04-30,6095,244,214,12,US_SC
2020-05-01,6258,256,163,12,US_SC
2020-05-02,6489,267,231,11,US_SC
2020-05-03,6626,275,137,8,US_SC
2020-05-04,6757,283,131,8,US_SC
2020-05-05,6841,296,84,13,US_SC
2020-05-06,6936,305,95,9,US_SC
2020-05-07,7142,316,206,11,US_SC
2020-05-08,7367,320,225,4,US_SC
2020-05-09,7531,330,164,10,US_SC
2020-05-10,7653,331,122,1,US_SC
2020-05-11,7792,346,139,15,US_SC
2020-05-12,7927,355,135,9,US_SC
2020-05-13,8030,362,103,7,US_SC
2020-05-14,8189,371,159,9,US_SC
2020-05-15,8407,380,218,9,US_SC
2020-05-16,8661,380,254,0,US_SC
2020-05-17,8816,385,155,5,US_SC
2020-05-18,8942,391,126,6,US_SC
2020-05-19,9056,399,114,8,US_SC
2020-05-20,9175,407,119,8,US_SC
2020-05-21,9379,416,204,9,US_SC
2020-05-22,9638,419,259,3,US_SC
2020-05-23,9895,425,257,6,US_SC
2020-05-24,10096,435,201,10,US_SC
2020-05-25,10178,440,82,5,US_SC
2020-05-26,10416,446,238,6,US_SC
2020-05-27,10623,466,207,20,US_SC
2020-05-28,10788,470,165,4,US_SC
2020-05-29,11131,483,343,13,US_SC
2020-05-30,11394,487,263,4,US_SC
2020-05-31,11861,494,467,7,US_SC
2020-06-01,12148,500,287,6,US_SC
2020-06-02,12415,501,267,1,US_SC
2020-06-03,12651,518,236,17,US_SC
2020-06-04,13005,525,354,7,US_SC
2020-06-05,13453,538,448,13,US_SC
2020-06-06,13916,545,463,7,US_SC
2020-06-07,14286,546,370,1,US_SC
2020-06-08,14800,557,514,11,US_SC
2020-06-09,15228,568,428,11,US_SC
2020-06-10,15759,575,531,7,US_SC
2020-06-11,16441,588,682,13,US_SC
2020-06-12,17170,593,729,5,US_SC
2020-06-13,17955,599,785,6,US_SC
2020-06-14,18796,600,841,1,US_SC
2020-06-15,19381,602,585,2,US_SC
2020-06-16,19995,607,614,5,US_SC
2020-06-17,20556,617,561,10,US_SC
2020-06-18,21548,621,992,4,US_SC
2020-06-19,22631,639,1083,18,US_SC
2020-06-20,23786,644,1155,5,US_SC
2020-06-21,24693,653,907,9,US_SC
2020-06-22,25701,659,1008,6,US_SC
2020-06-23,26613,673,912,14,US_SC
2020-06-24,27897,683,1284,10,US_SC
2020-06-25,29022,693,1125,10,US_SC
2020-06-26,30335,694,1313,1,US_SC
2020-03-10,5,1,,,US_SD
2020-03-11,8,1,3,0,US_SD
2020-03-12,8,1,0,0,US_SD
2020-03-13,9,1,1,0,US_SD
2020-03-14,9,1,0,0,US_SD
2020-03-15,9,1,0,0,US_SD
2020-03-16,10,1,1,0,US_SD
2020-03-17,11,1,1,0,US_SD
2020-03-18,11,1,0,0,US_SD
2020-03-19,14,1,3,0,US_SD
2020-03-20,14,1,0,0,US_SD
2020-03-21,14,1,0,0,US_SD
2020-03-22,21,1,7,0,US_SD
2020-03-23,28,1,7,0,US_SD
2020-03-24,30,1,2,0,US_SD
2020-03-25,41,1,11,0,US_SD
2020-03-26,46,1,5,0,US_SD
2020-03-27,58,1,12,0,US_SD
2020-03-28,68,1,10,0,US_SD
2020-03-29,90,1,22,0,US_SD
2020-03-30,100,1,10,0,US_SD
2020-03-31,107,1,7,0,US_SD
2020-04-01,129,1,22,0,US_SD
2020-04-02,165,2,36,1,US_SD
2020-04-03,187,2,22,0,US_SD
2020-04-04,212,2,25,0,US_SD
2020-04-05,240,2,28,0,US_SD
2020-04-06,288,4,48,2,US_SD
2020-04-07,320,6,32,2,US_SD
2020-04-08,393,6,73,0,US_SD
2020-04-09,447,6,54,0,US_SD
2020-04-10,536,6,89,0,US_SD
2020-04-11,626,6,90,0,US_SD
2020-04-12,729,6,103,0,US_SD
2020-04-13,867,6,138,0,US_SD
2020-04-14,987,6,120,0,US_SD
2020-04-15,1168,6,181,0,US_SD
2020-04-16,1311,7,143,1,US_SD
2020-04-17,1411,7,100,0,US_SD
2020-04-18,1541,7,130,0,US_SD
2020-04-19,1635,7,94,0,US_SD
2020-04-20,1685,7,50,0,US_SD
2020-04-21,1755,8,70,1,US_SD
2020-04-22,1858,9,103,1,US_SD
2020-04-23,1956,9,98,0,US_SD
2020-04-24,2040,10,84,1,US_SD
2020-04-25,2147,10,107,0,US_SD
2020-04-26,2213,11,66,1,US_SD
2020-04-27,2246,11,33,0,US_SD
2020-04-28,2314,11,68,0,US_SD
2020-04-29,2375,13,61,2,US_SD
2020-04-30,2450,17,75,4,US_SD
2020-05-01,2525,21,75,4,US_SD
2020-05-02,2587,21,62,0,US_SD
2020-05-03,2630,21,43,0,US_SD
2020-05-04,2667,21,37,0,US_SD
2020-05-05,2720,24,53,3,US_SD
2020-05-06,2779,29,59,5,US_SD
2020-05-07,2905,31,126,2,US_SD
2020-05-08,3144,31,239,0,US_SD
2020-05-09,3393,34,249,3,US_SD
2020-05-10,3517,34,124,0,US_SD
2020-05-11,3614,34,97,0,US_SD
2020-05-12,3663,39,49,5,US_SD
2020-05-13,3732,39,69,0,US_SD
2020-05-14,3792,43,60,4,US_SD
2020-05-15,3887,44,95,1,US_SD
2020-05-16,3959,44,72,0,US_SD
2020-05-17,3987,44,28,0,US_SD
2020-05-18,4027,44,40,0,US_SD
2020-05-19,4085,46,58,2,US_SD
2020-05-20,4177,46,92,0,US_SD
2020-05-21,4177,47,0,1,US_SD
2020-05-22,4356,50,179,3,US_SD
2020-05-23,4468,50,112,0,US_SD
2020-05-24,4563,50,95,0,US_SD
2020-05-25,4586,50,23,0,US_SD
2020-05-26,4653,50,67,0,US_SD
2020-05-27,4710,54,57,4,US_SD
2020-05-28,4793,54,83,0,US_SD
2020-05-29,4866,59,73,5,US_SD
2020-05-30,4960,62,94,3,US_SD
2020-05-31,4993,62,33,0,US_SD
2020-06-01,5034,62,41,0,US_SD
2020-06-02,5067,62,33,0,US_SD
2020-06-03,5162,62,95,0,US_SD
2020-06-04,5247,64,85,2,US_SD
2020-06-05,5277,65,30,1,US_SD
2020-06-06,5367,65,90,0,US_SD
2020-06-07,5438,65,71,0,US_SD
2020-06-08,5471,65,33,0,US_SD
2020-06-09,5523,68,52,3,US_SD
2020-06-10,5604,69,81,1,US_SD
2020-06-11,5665,73,61,4,US_SD
2020-06-12,5742,74,77,1,US_SD
2020-06-13,5833,75,91,1,US_SD
2020-06-14,5898,75,65,0,US_SD
2020-06-15,5928,75,30,0,US_SD
2020-06-16,5966,77,38,2,US_SD
2020-06-17,6050,78,84,1,US_SD
2020-06-18,6109,78,59,0,US_SD
2020-06-19,6158,81,49,3,US_SD
2020-06-20,6225,81,67,0,US_SD
2020-06-21,6297,81,72,0,US_SD
2020-06-22,6326,81,29,0,US_SD
2020-06-23,6353,83,27,2,US_SD
2020-06-24,6419,84,66,1,US_SD
2020-06-25,6479,87,60,3,US_SD
2020-06-26,6535,88,56,1,US_SD
2020-03-05,1,0,,,US_TN
2020-03-06,1,0,0,0,US_TN
2020-03-07,1,0,0,0,US_TN
2020-03-08,3,0,2,0,US_TN
2020-03-09,4,0,1,0,US_TN
2020-03-10,7,0,3,0,US_TN
2020-03-11,8,0,1,0,US_TN
2020-03-12,18,0,10,0,US_TN
2020-03-13,26,0,8,0,US_TN
2020-03-14,32,0,6,0,US_TN
2020-03-15,39,0,7,0,US_TN
2020-03-16,52,0,13,0,US_TN
2020-03-17,73,0,21,0,US_TN
2020-03-18,98,0,25,0,US_TN
2020-03-19,155,0,57,0,US_TN
2020-03-20,237,0,82,0,US_TN
2020-03-21,312,2,75,2,US_TN
2020-03-22,424,2,112,0,US_TN
2020-03-23,522,2,98,0,US_TN
2020-03-24,678,2,156,0,US_TN
2020-03-25,806,3,128,1,US_TN
2020-03-26,981,3,175,0,US_TN
2020-03-27,1180,6,199,3,US_TN
2020-03-28,1363,6,183,0,US_TN
2020-03-29,1569,7,206,1,US_TN
2020-03-30,1721,13,152,6,US_TN
2020-03-31,2049,13,328,0,US_TN
2020-04-01,2689,23,640,10,US_TN
2020-04-02,2868,32,179,9,US_TN
2020-04-03,3032,38,164,6,US_TN
2020-04-04,3265,47,233,9,US_TN
2020-04-05,3538,50,273,3,US_TN
2020-04-06,3753,65,215,15,US_TN
2020-04-07,4010,72,257,7,US_TN
2020-04-08,4246,83,236,11,US_TN
2020-04-09,4456,95,210,12,US_TN
2020-04-10,4793,104,337,9,US_TN
2020-04-11,4983,107,190,3,US_TN
2020-04-12,5144,107,161,0,US_TN
2020-04-13,5483,114,339,7,US_TN
2020-04-14,5654,123,171,9,US_TN
2020-04-15,5864,135,210,12,US_TN
2020-04-16,6077,142,213,7,US_TN
2020-04-17,6423,146,346,4,US_TN
2020-04-18,6624,148,201,2,US_TN
2020-04-19,6824,151,200,3,US_TN
2020-04-20,6994,156,170,5,US_TN
2020-04-21,7317,159,323,3,US_TN
2020-04-22,7681,169,364,10,US_TN
2020-04-23,8169,172,488,3,US_TN
2020-04-24,8618,172,449,0,US_TN
2020-04-25,8918,179,300,7,US_TN
2020-04-26,9435,182,517,3,US_TN
2020-04-27,9739,184,304,2,US_TN
2020-04-28,9974,190,235,6,US_TN
2020-04-29,10255,196,281,6,US_TN
2020-04-30,10506,200,251,4,US_TN
2020-05-01,11781,205,1275,5,US_TN
2020-05-02,12376,210,595,5,US_TN
2020-05-03,12871,211,495,1,US_TN
2020-05-04,13283,216,412,5,US_TN
2020-05-05,13555,225,272,9,US_TN
2020-05-06,13737,237,182,12,US_TN
2020-05-07,14108,238,371,1,US_TN
2020-05-08,14276,240,168,2,US_TN
2020-05-09,14675,241,399,1,US_TN
2020-05-10,15060,242,385,1,US_TN
2020-05-11,15423,248,363,6,US_TN
2020-05-12,15777,264,354,16,US_TN
2020-05-13,16261,271,484,7,US_TN
2020-05-14,16588,284,327,13,US_TN
2020-05-15,16917,288,329,4,US_TN
2020-05-16,17204,292,287,4,US_TN
2020-05-17,17391,293,187,1,US_TN
2020-05-18,17767,296,376,3,US_TN
2020-05-19,18301,301,534,5,US_TN
2020-05-20,18534,309,233,8,US_TN
2020-05-21,18970,313,436,4,US_TN
2020-05-22,19364,315,394,2,US_TN
2020-05-23,19765,325,401,10,US_TN
2020-05-24,20116,332,351,7,US_TN
2020-05-25,20533,334,417,2,US_TN
2020-05-26,20960,339,427,5,US_TN
2020-05-27,21360,353,400,14,US_TN
2020-05-28,21763,352,403,-1,US_TN
2020-05-29,22199,356,436,4,US_TN
2020-05-30,22676,360,477,4,US_TN
2020-05-31,22832,360,156,0,US_TN
2020-06-01,23242,361,410,1,US_TN
2020-06-02,24498,378,1256,17,US_TN
2020-06-03,25024,386,526,8,US_TN
2020-06-04,25374,401,350,15,US_TN
2020-06-05,25799,405,425,4,US_TN
2020-06-06,26359,413,560,8,US_TN
2020-06-07,26811,414,452,1,US_TN
2020-06-08,27217,417,406,3,US_TN
2020-06-09,27865,430,648,13,US_TN
2020-06-10,28379,436,514,6,US_TN
2020-06-11,28766,441,387,5,US_TN
2020-06-12,29218,461,452,20,US_TN
2020-06-13,29616,465,398,4,US_TN
2020-06-14,30174,467,558,2,US_TN
2020-06-15,30945,477,771,10,US_TN
2020-06-16,31623,487,678,10,US_TN
2020-06-17,32112,493,489,6,US_TN
2020-06-18,32604,504,492,11,US_TN
2020-06-19,33603,508,999,4,US_TN
2020-06-20,34223,516,620,8,US_TN
2020-06-21,34719,519,496,3,US_TN
2020-06-22,35255,525,536,6,US_TN
2020-06-23,36018,535,763,10,US_TN
2020-06-24,36822,548,804,13,US_TN
2020-06-25,37695,558,873,10,US_TN
2020-06-26,38802,569,1107,11,US_TN
2020-02-12,1,0,,,US_TX
2020-02-13,2,0,1,0,US_TX
2020-02-14,2,0,0,0,US_TX
2020-02-15,2,0,0,0,US_TX
2020-02-16,2,0,0,0,US_TX
2020-02-17,2,0,0,0,US_TX
2020-02-18,2,0,0,0,US_TX
2020-02-19,2,0,0,0,US_TX
2020-02-20,2,0,0,0,US_TX
2020-02-21,4,0,2,0,US_TX
2020-02-22,4,0,0,0,US_TX
2020-02-23,4,0,0,0,US_TX
2020-02-24,10,0,6,0,US_TX
2020-02-25,10,0,0,0,US_TX
2020-02-26,10,0,0,0,US_TX
2020-02-27,10,0,0,0,US_TX
2020-02-28,11,0,1,0,US_TX
2020-02-29,11,0,0,0,US_TX
2020-03-01,11,0,0,0,US_TX
2020-03-02,11,0,0,0,US_TX
2020-03-03,11,0,0,0,US_TX
2020-03-04,12,0,1,0,US_TX
2020-03-05,16,0,4,0,US_TX
2020-03-06,19,0,3,0,US_TX
2020-03-07,19,0,0,0,US_TX
2020-03-08,23,0,4,0,US_TX
2020-03-09,24,0,1,0,US_TX
2020-03-10,31,0,7,0,US_TX
2020-03-11,33,0,2,0,US_TX
2020-03-12,41,0,8,0,US_TX
2020-03-13,58,0,17,0,US_TX
2020-03-14,69,0,11,0,US_TX
2020-03-15,80,0,11,0,US_TX
2020-03-16,87,1,7,1,US_TX
2020-03-17,106,1,19,0,US_TX
2020-03-18,166,2,60,1,US_TX
2020-03-19,248,4,82,2,US_TX
2020-03-20,386,5,138,1,US_TX
2020-03-21,547,5,161,0,US_TX
2020-03-22,639,7,92,2,US_TX
2020-03-23,728,7,89,0,US_TX
2020-03-24,857,11,129,4,US_TX
2020-03-25,1132,13,275,2,US_TX
2020-03-26,1542,21,410,8,US_TX
2020-03-27,1971,25,429,4,US_TX
2020-03-28,2381,30,410,5,US_TX
2020-03-29,2722,35,341,5,US_TX
2020-03-30,3065,46,343,11,US_TX
2020-03-31,3588,57,523,11,US_TX
2020-04-01,4402,65,814,8,US_TX
2020-04-02,4952,80,550,15,US_TX
2020-04-03,5773,98,821,18,US_TX
2020-04-04,6566,124,793,26,US_TX
2020-04-05,7117,136,551,12,US_TX
2020-04-06,8150,159,1033,23,US_TX
2020-04-07,8968,177,818,18,US_TX
2020-04-08,9897,195,929,18,US_TX
2020-04-09,11372,228,1475,33,US_TX
2020-04-10,12291,249,919,21,US_TX
2020-04-11,13208,265,917,16,US_TX
2020-04-12,13776,288,568,23,US_TX
2020-04-13,14487,320,711,32,US_TX
2020-04-14,15303,365,816,45,US_TX
2020-04-15,16106,395,803,30,US_TX
2020-04-16,16928,428,822,33,US_TX
2020-04-17,18131,461,1203,33,US_TX
2020-04-18,18927,487,796,26,US_TX
2020-04-19,19441,503,514,16,US_TX
2020-04-20,20035,523,594,20,US_TX
2020-04-21,20949,552,914,29,US_TX
2020-04-22,21769,571,820,19,US_TX
2020-04-23,22706,601,937,30,US_TX
2020-04-24,23650,625,944,24,US_TX
2020-04-25,24494,662,844,37,US_TX
2020-04-26,25209,676,715,14,US_TX
2020-04-27,25963,699,754,23,US_TX
2020-04-28,26868,738,905,39,US_TX
2020-04-29,27839,776,971,38,US_TX
2020-04-30,29072,828,1233,52,US_TX
2020-05-01,30342,853,1270,25,US_TX
2020-05-02,31433,875,1091,22,US_TX
2020-05-03,32299,890,866,15,US_TX
2020-05-04,33134,914,835,24,US_TX
2020-05-05,34286,955,1152,41,US_TX
2020-05-06,35441,985,1155,30,US_TX
2020-05-07,36682,1016,1241,31,US_TX
2020-05-08,37943,1059,1261,43,US_TX
2020-05-09,38849,1086,906,27,US_TX
2020-05-10,40037,1110,1188,24,US_TX
2020-05-11,40988,1137,951,27,US_TX
2020-05-12,42348,1169,1360,32,US_TX
2020-05-13,43822,1205,1474,36,US_TX
2020-05-14,45169,1256,1347,51,US_TX
2020-05-15,46987,1300,1818,44,US_TX
2020-05-16,47866,1330,879,30,US_TX
2020-05-17,48828,1356,962,26,US_TX
2020-05-18,49788,1362,960,6,US_TX
2020-05-19,51080,1405,1292,43,US_TX
2020-05-20,52369,1443,1289,38,US_TX
2020-05-21,53441,1480,1072,37,US_TX
2020-05-22,54369,1498,928,18,US_TX
2020-05-23,55451,1522,1082,24,US_TX
2020-05-24,56050,1533,599,11,US_TX
2020-05-25,56490,1536,440,3,US_TX
2020-05-26,57573,1552,1083,16,US_TX
2020-05-27,59105,1598,1532,46,US_TX
2020-05-28,60820,1618,1715,20,US_TX
2020-05-29,62073,1645,1253,27,US_TX
2020-05-30,63396,1676,1323,31,US_TX
2020-05-31,64974,1683,1578,7,US_TX
2020-06-01,66081,1695,1107,12,US_TX
2020-06-02,67966,1732,1885,37,US_TX
2020-06-03,69546,1766,1580,34,US_TX
2020-06-04,71330,1793,1784,27,US_TX
2020-06-05,73324,1821,1994,28,US_TX
2020-06-06,75077,1840,1753,19,US_TX
2020-06-07,75948,1846,871,6,US_TX
2020-06-08,77326,1856,1378,10,US_TX
2020-06-09,79271,1886,1945,30,US_TX
2020-06-10,81771,1916,2500,30,US_TX
2020-06-11,83772,1942,2001,26,US_TX
2020-06-12,86031,1965,2259,23,US_TX
2020-06-13,88120,1989,2089,24,US_TX
2020-06-14,89542,1995,1422,6,US_TX
2020-06-15,91727,2018,2185,23,US_TX
2020-06-16,95973,2057,4246,39,US_TX
2020-06-17,99466,2099,3493,42,US_TX
2020-06-18,102677,2137,3211,38,US_TX
2020-06-19,107322,2168,4645,31,US_TX
2020-06-20,111594,2186,4272,18,US_TX
2020-06-21,114886,2195,3292,9,US_TX
2020-06-22,119646,2213,4760,18,US_TX
2020-06-23,124726,2246,5080,33,US_TX
2020-06-24,131310,2292,6584,46,US_TX
2020-06-25,136783,2321,5473,29,US_TX
2020-06-26,142582,2362,5799,41,US_TX
2020-02-25,1,0,,,US_UT
2020-02-26,1,0,0,0,US_UT
2020-02-27,1,0,0,0,US_UT
2020-02-28,1,0,0,0,US_UT
2020-02-29,1,0,0,0,US_UT
2020-03-01,1,0,0,0,US_UT
2020-03-02,1,0,0,0,US_UT
2020-03-03,1,0,0,0,US_UT
2020-03-04,1,0,0,0,US_UT
2020-03-05,1,0,0,0,US_UT
2020-03-06,3,0,2,0,US_UT
2020-03-07,3,0,0,0,US_UT
2020-03-08,3,0,0,0,US_UT
2020-03-09,3,0,0,0,US_UT
2020-03-10,4,0,1,0,US_UT
2020-03-11,5,0,1,0,US_UT
2020-03-12,7,0,2,0,US_UT
2020-03-13,7,0,0,0,US_UT
2020-03-14,21,0,14,0,US_UT
2020-03-15,29,0,8,0,US_UT
2020-03-16,40,0,11,0,US_UT
2020-03-17,51,0,11,0,US_UT
2020-03-18,65,0,14,0,US_UT
2020-03-19,80,0,15,0,US_UT
2020-03-20,112,0,32,0,US_UT
2020-03-21,138,0,26,0,US_UT
2020-03-22,182,1,44,1,US_UT
2020-03-23,257,1,75,0,US_UT
2020-03-24,299,1,42,0,US_UT
2020-03-25,346,1,47,0,US_UT
2020-03-26,402,1,56,0,US_UT
2020-03-27,480,2,78,1,US_UT
2020-03-28,608,2,128,0,US_UT
2020-03-29,719,2,111,0,US_UT
2020-03-30,806,4,87,2,US_UT
2020-03-31,887,5,81,1,US_UT
2020-04-01,1012,7,125,2,US_UT
2020-04-02,1077,7,65,0,US_UT
2020-04-03,1248,7,171,0,US_UT
2020-04-04,1426,8,178,1,US_UT
2020-04-05,1618,8,192,0,US_UT
2020-04-06,1662,13,44,5,US_UT
2020-04-07,1737,13,75,0,US_UT
2020-04-08,1860,13,123,0,US_UT
2020-04-09,1980,13,120,0,US_UT
2020-04-10,2103,17,123,4,US_UT
2020-04-11,2208,18,105,1,US_UT
2020-04-12,2305,18,97,0,US_UT
2020-04-13,2368,18,63,0,US_UT
2020-04-14,2420,19,52,1,US_UT
2020-04-15,2549,20,129,1,US_UT
2020-04-16,2687,21,138,1,US_UT
2020-04-17,2813,23,126,2,US_UT
2020-04-18,2942,25,129,2,US_UT
2020-04-19,3071,27,129,2,US_UT
2020-04-20,3213,28,142,1,US_UT
2020-04-21,3301,32,88,4,US_UT
2020-04-22,3451,34,150,2,US_UT
2020-04-23,3621,35,170,1,US_UT
2020-04-24,3782,39,161,4,US_UT
2020-04-25,3950,41,168,2,US_UT
2020-04-26,4123,41,173,0,US_UT
2020-04-27,4236,41,113,0,US_UT
2020-04-28,4343,45,107,4,US_UT
2020-04-29,4499,45,156,0,US_UT
2020-04-30,4672,46,173,1,US_UT
2020-05-01,4829,46,157,0,US_UT
2020-05-02,4981,49,152,3,US_UT
2020-05-03,5175,50,194,1,US_UT
2020-05-04,5326,50,151,0,US_UT
2020-05-05,5449,56,123,6,US_UT
2020-05-06,5605,59,156,3,US_UT
2020-05-07,5724,61,119,2,US_UT
2020-05-08,5919,61,195,0,US_UT
2020-05-09,6103,66,184,5,US_UT
2020-05-10,6251,67,148,1,US_UT
2020-05-11,6364,68,113,1,US_UT
2020-05-12,6454,73,90,5,US_UT
2020-05-13,6624,76,170,3,US_UT
2020-05-14,6760,76,136,0,US_UT
2020-05-15,6930,77,170,1,US_UT
2020-05-16,7068,78,138,1,US_UT
2020-05-17,7238,80,170,2,US_UT
2020-05-18,7384,80,146,0,US_UT
2020-05-19,7530,88,146,8,US_UT
2020-05-20,7717,90,187,2,US_UT
2020-05-21,7876,92,159,2,US_UT
2020-05-22,8057,93,181,1,US_UT
2020-05-23,8260,97,203,4,US_UT
2020-05-24,8392,97,132,0,US_UT
2020-05-25,8521,98,129,1,US_UT
2020-05-26,8622,101,101,3,US_UT
2020-05-27,8710,105,88,4,US_UT
2020-05-28,8953,106,243,1,US_UT
2020-05-29,9282,107,329,1,US_UT
2020-05-30,9551,112,269,5,US_UT
2020-05-31,9829,113,278,1,US_UT
2020-06-01,10026,113,197,0,US_UT
2020-06-02,10237,113,211,0,US_UT
2020-06-03,10558,117,321,4,US_UT
2020-06-04,10858,117,300,0,US_UT
2020-06-05,11344,120,486,3,US_UT
2020-06-06,11866,121,522,1,US_UT
2020-06-07,12084,121,218,0,US_UT
2020-06-08,12378,124,294,3,US_UT
2020-06-09,12639,127,261,3,US_UT
2020-06-10,12982,128,343,1,US_UT
2020-06-11,13366,131,384,3,US_UT
2020-06-12,13681,139,315,8,US_UT
2020-06-13,14061,139,380,0,US_UT
2020-06-14,14313,139,252,0,US_UT
2020-06-15,14757,143,444,4,US_UT
2020-06-16,15077,145,320,2,US_UT
2020-06-17,15464,149,387,4,US_UT
2020-06-18,16015,152,551,3,US_UT
2020-06-19,16585,155,570,3,US_UT
2020-06-20,17173,155,588,0,US_UT
2020-06-21,17567,158,394,3,US_UT
2020-06-22,18035,158,468,0,US_UT
