Date,Country,AreaCode,Area,TotalCases
2020-05-16,Scotland,S08000028,Western Isles,6
2020-05-16,Wales,W11000028,Aneurin Bevan,2408
2020-05-16,Wales,W11000023,Betsi Cadwaladr,2225
2020-05-16,Wales,W11000029,Cardiff and Vale,2525
2020-05-16,Wales,W11000030,Cwm Taf,2261
2020-05-16,Wales,W11000025,Hywel Dda,965
2020-05-16,Wales,,Outside Wales,111
2020-05-16,Wales,W11000024,Powys,250
2020-05-16,Wales,W11000031,Swansea Bay,1804
2020-05-16,Wales,,Unknown,96
2020-05-17,England,E09000002,Barking and Dagenham,491
2020-05-17,England,E09000003,Barnet,1277
2020-05-17,England,E08000016,Barnsley,898
2020-05-17,England,E06000022,Bath and North East Somerset,230
2020-05-17,England,E06000055,Bedford,588
2020-05-17,England,E09000004,Bexley,696
2020-05-17,England,E08000025,Birmingham,3326
2020-05-17,England,E06000008,Blackburn with Darwen,395
2020-05-17,England,E06000009,Blackpool,552
2020-05-17,England,E08000001,Bolton,969
2020-05-17,England,E06000058,"Bournemouth, Christchurch and Poole",464
2020-05-17,England,E06000036,Bracknell Forest,240
2020-05-17,England,E08000032,Bradford,1225
2020-05-17,England,E09000005,Brent,1444
2020-05-17,England,E06000043,Brighton and Hove,409
2020-05-17,England,E09000006,Bromley,1257
2020-05-17,England,E10000002,Buckinghamshire,960
2020-05-17,England,E08000002,Bury,684
2020-05-17,England,E08000033,Calderdale,284
2020-05-17,England,E10000003,Cambridgeshire,1085
2020-05-17,England,E06000056,Central Bedfordshire,597
2020-05-17,England,E06000049,Cheshire East,1124
2020-05-17,England,E06000050,Cheshire West and Chester,1025
2020-05-17,England,E06000052,Cornwall and Isles of Scilly,561
2020-05-17,England,E06000047,County Durham,1874
2020-05-17,England,E08000026,Coventry,786
2020-05-17,England,E09000008,Croydon,1492
2020-05-17,England,E10000006,Cumbria,2148
2020-05-17,England,E06000005,Darlington,354
2020-05-17,England,E06000015,Derby,568
2020-05-17,England,E10000007,Derbyshire,1596
2020-05-17,England,E08000017,Doncaster,732
2020-05-17,England,E06000059,Dorset,353
2020-05-17,England,E08000027,Dudley,918
2020-05-17,England,E09000009,Ealing,1184
2020-05-17,England,E06000011,East Riding of Yorkshire,845
2020-05-17,England,E10000011,East Sussex,664
2020-05-17,England,E09000010,Enfield,874
2020-05-17,England,E10000012,Essex,3118
2020-05-17,England,E08000037,Gateshead,985
2020-05-17,England,E10000013,Gloucestershire,1352
2020-05-17,England,E09000011,Greenwich,685
2020-05-17,England,E09000012,Hackney,642
2020-05-17,England,E06000006,Halton,377
2020-05-17,England,E10000014,Hampshire,3181
2020-05-17,England,E09000015,Harrow,1018
2020-05-17,England,E09000016,Havering,693
2020-05-17,England,E10000015,Hertfordshire,2782
2020-05-17,England,E09000017,Hillingdon,774
2020-05-17,England,E09000018,Hounslow,720
2020-05-17,England,E09000020,Kensington and Chelsea,485
2020-05-17,England,E10000016,Kent,4551
2020-05-17,England,E06000010,"Kingston upon Hull, City of",666
2020-05-17,England,E09000021,Kingston upon Thames,514
2020-05-17,England,E08000034,Kirklees,693
2020-05-17,England,E08000011,Knowsley,643
2020-05-17,England,E10000017,Lancashire,3403
2020-05-17,England,E08000035,Leeds,1752
2020-05-17,England,E06000016,Leicester,831
2020-05-17,England,E10000018,Leicestershire,1168
2020-05-17,England,E09000023,Lewisham,972
2020-05-17,England,E08000012,Liverpool,1557
2020-05-17,England,E06000032,Luton,685
2020-05-17,England,E08000003,Manchester,1462
2020-05-17,England,E06000035,Medway,739
2020-05-17,England,E09000024,Merton,686
2020-05-17,England,E06000002,Middlesbrough,642
2020-05-17,England,E08000021,Newcastle upon Tyne,1029
2020-05-17,England,E09000025,Newham,997
2020-05-17,England,E10000020,Norfolk,2044
2020-05-17,England,E06000012,North East Lincolnshire,149
2020-05-17,England,E06000013,North Lincolnshire,498
2020-05-17,England,E06000024,North Somerset,362
2020-05-17,England,E08000022,North Tyneside,558
2020-05-17,England,E10000023,North Yorkshire,1255
2020-05-17,England,E10000021,Northamptonshire,1338
2020-05-17,England,E06000057,Northumberland,919
2020-05-17,England,E06000018,Nottingham,589
2020-05-17,England,E10000024,Nottinghamshire,1336
2020-05-17,England,E08000004,Oldham,1015
2020-05-17,England,E10000025,Oxfordshire,1975
2020-05-17,England,E06000031,Peterborough,383
2020-05-17,England,E06000026,Plymouth,348
2020-05-17,England,E06000038,Reading,567
2020-05-17,England,E06000003,Redcar and Cleveland,389
2020-05-17,England,E08000005,Rochdale,734
2020-05-17,England,E08000018,Rotherham,886
2020-05-17,England,E06000017,Rutland,33
2020-05-17,England,E08000006,Salford,898
2020-05-17,England,E08000028,Sandwell,1209
2020-05-17,England,E08000014,Sefton,890
2020-05-17,England,E08000019,Sheffield,2496
2020-05-17,England,E06000051,Shropshire,736
2020-05-17,England,E08000029,Solihull,652
2020-05-17,England,E10000027,Somerset,630
2020-05-17,England,E08000023,South Tyneside,723
2020-05-17,England,E06000045,Southampton,564
2020-05-17,England,E08000013,St. Helens,735
2020-05-17,England,E10000028,Staffordshire,2107
2020-05-17,England,E08000007,Stockport,1023
2020-05-17,England,E06000004,Stockton-on-Tees,526
2020-05-17,England,E06000021,Stoke-on-Trent,701
2020-05-17,England,E10000029,Suffolk,1384
2020-05-17,England,E08000024,Sunderland,1359
2020-05-17,England,E10000030,Surrey,2840
2020-05-17,England,E06000030,Swindon,440
2020-05-17,England,E08000008,Tameside,639
2020-05-17,England,E06000020,Telford and Wrekin,346
2020-05-17,England,E06000034,Thurrock,322
2020-05-17,England,E09000030,Tower Hamlets,626
2020-05-17,England,E08000009,Trafford,754
2020-05-17,England,E08000036,Wakefield,699
2020-05-17,England,E08000030,Walsall,1103
2020-05-17,England,E09000031,Waltham Forest,756
2020-05-17,England,E09000032,Wandsworth,988
2020-05-17,England,E06000007,Warrington,732
2020-05-17,England,E10000031,Warwickshire,1390
2020-05-17,England,E09000033,Westminster,648
2020-05-17,England,E08000010,Wigan,1122
2020-05-17,England,E06000054,Wiltshire,510
2020-05-17,England,E06000040,Windsor and Maidenhead,279
2020-05-17,England,E08000015,Wirral,1199
2020-05-17,England,E06000041,Wokingham,435
2020-05-17,England,E08000031,Wolverhampton,979
2020-05-17,England,E10000034,Worcestershire,1346
2020-05-17,England,E06000014,York,439
2020-05-17,Northern Ireland,N09000001,Antrim and Newtownabbey,366
2020-05-17,Northern Ireland,N09000011,Ards and North Down,311
2020-05-17,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",478
2020-05-17,Northern Ireland,N09000003,Belfast,1276
2020-05-17,Northern Ireland,N09000004,Causeway Coast and Glens,181
2020-05-17,Northern Ireland,N09000005,Derry City and Strabane,162
2020-05-17,Northern Ireland,N09000006,Fermanagh and Omagh,78
2020-05-17,Northern Ireland,N09000007,Lisburn and Castlereagh,408
2020-05-17,Northern Ireland,N09000008,Mid and East Antrim,292
2020-05-17,Northern Ireland,N09000009,Mid Ulster,204
2020-05-17,Northern Ireland,N09000010,"Newry, Mourne and Down",254
2020-05-17,Northern Ireland,,Not Known,347
2020-05-17,Scotland,S08000015,Ayrshire and Arran,974
2020-05-17,Scotland,S08000016,Borders,313
2020-05-17,Scotland,S08000017,Dumfries and Galloway,257
2020-05-17,Scotland,S08000029,Fife,824
2020-05-17,Scotland,S08000019,Forth Valley,873
2020-05-17,Scotland,S08000020,Grampian,1189
2020-05-17,Scotland,S08000031,Greater Glasgow and Clyde,3731
2020-05-17,Scotland,S08000022,Highland,331
2020-05-17,Scotland,S08000032,Lanarkshire,1828
2020-05-17,Scotland,S08000024,Lothian,2561
2020-05-17,Scotland,S08000025,Orkney,7
2020-05-17,Scotland,S08000026,Shetland,54
2020-05-17,Scotland,S08000030,Tayside,1589
2020-05-17,Scotland,S08000028,Western Isles,6
2020-05-17,Wales,W11000028,Aneurin Bevan,2427
2020-05-17,Wales,W11000023,Betsi Cadwaladr,2263
2020-05-17,Wales,W11000029,Cardiff and Vale,2535
2020-05-17,Wales,W11000030,Cwm Taf,2292
2020-05-17,Wales,W11000025,Hywel Dda,971
2020-05-17,Wales,,Outside Wales,111
2020-05-17,Wales,W11000024,Powys,252
2020-05-17,Wales,W11000031,Swansea Bay,1809
2020-05-17,Wales,,Unknown,98
2020-05-18,England,E09000002,Barking and Dagenham,492
2020-05-18,England,E09000003,Barnet,1279
2020-05-18,England,E08000016,Barnsley,899
2020-05-18,England,E06000055,Bedford,596
2020-05-18,England,E09000004,Bexley,702
2020-05-18,England,E08000025,Birmingham,3349
2020-05-18,England,E06000008,Blackburn with Darwen,399
2020-05-18,England,E06000009,Blackpool,559
2020-05-18,England,E08000001,Bolton,979
2020-05-18,England,E06000058,"Bournemouth, Christchurch and Poole",466
2020-05-18,England,E08000032,Bradford,1234
2020-05-18,England,E09000005,Brent,1447
2020-05-18,England,E06000043,Brighton and Hove,410
2020-05-18,England,E06000023,"Bristol, City of",689
2020-05-18,England,E09000006,Bromley,1261
2020-05-18,England,E10000002,Buckinghamshire,965
2020-05-18,England,E08000002,Bury,693
2020-05-18,England,E08000033,Calderdale,285
2020-05-18,England,E10000003,Cambridgeshire,1094
2020-05-18,England,E09000007,Camden,620
2020-05-18,England,E06000056,Central Bedfordshire,609
2020-05-18,England,E06000049,Cheshire East,1140
2020-05-18,England,E06000050,Cheshire West and Chester,1045
2020-05-18,England,E06000052,Cornwall and Isles of Scilly,564
2020-05-18,England,E06000047,County Durham,1888
2020-05-18,England,E08000026,Coventry,789
2020-05-18,England,E09000008,Croydon,1493
2020-05-18,England,E10000006,Cumbria,2159
2020-05-18,England,E06000005,Darlington,358
2020-05-18,England,E06000015,Derby,570
2020-05-18,England,E10000007,Derbyshire,1621
2020-05-18,England,E10000008,Devon,800
2020-05-18,England,E08000017,Doncaster,736
2020-05-18,England,E06000059,Dorset,354
2020-05-18,England,E08000027,Dudley,926
2020-05-18,England,E09000009,Ealing,1188
2020-05-18,England,E06000011,East Riding of Yorkshire,857
2020-05-18,England,E10000011,East Sussex,667
2020-05-18,England,E09000010,Enfield,878
2020-05-18,England,E10000012,Essex,3130
2020-05-18,England,E08000037,Gateshead,988
2020-05-18,England,E10000013,Gloucestershire,1353
2020-05-18,England,E09000011,Greenwich,687
2020-05-18,England,E09000012,Hackney,643
2020-05-18,England,E06000006,Halton,381
2020-05-18,England,E09000013,Hammersmith and Fulham,651
2020-05-18,England,E10000014,Hampshire,3197
2020-05-18,England,E09000015,Harrow,1020
2020-05-18,England,E06000001,Hartlepool,319
2020-05-18,England,E09000016,Havering,694
2020-05-18,England,E06000019,"Herefordshire, County of",426
2020-05-18,England,E10000015,Hertfordshire,2803
2020-05-18,England,E09000018,Hounslow,722
2020-05-18,England,E06000046,Isle of Wight,184
2020-05-18,England,E10000016,Kent,4610
2020-05-18,England,E06000010,"Kingston upon Hull, City of",674
2020-05-18,England,E08000034,Kirklees,700
2020-05-18,England,E08000011,Knowsley,647
2020-05-18,England,E09000022,Lambeth,1194
2020-05-18,England,E10000017,Lancashire,3424
2020-05-18,England,E08000035,Leeds,1756
2020-05-18,England,E06000016,Leicester,836
2020-05-18,England,E10000018,Leicestershire,1186
2020-05-18,England,E09000023,Lewisham,974
2020-05-18,England,E10000019,Lincolnshire,1074
2020-05-18,England,E08000012,Liverpool,1562
2020-05-18,England,E06000032,Luton,699
2020-05-18,England,E08000003,Manchester,1477
2020-05-18,England,E06000035,Medway,744
2020-05-18,England,E09000024,Merton,689
2020-05-18,England,E06000002,Middlesbrough,651
2020-05-18,England,E08000021,Newcastle upon Tyne,1031
2020-05-18,England,E10000020,Norfolk,2062
2020-05-18,England,E06000013,North Lincolnshire,499
2020-05-18,England,E06000024,North Somerset,374
2020-05-18,England,E10000023,North Yorkshire,1258
2020-05-18,England,E10000021,Northamptonshire,1359
2020-05-18,England,E06000018,Nottingham,591
2020-05-18,England,E10000024,Nottinghamshire,1348
2020-05-18,England,E08000004,Oldham,1023
2020-05-18,England,E10000025,Oxfordshire,1996
2020-05-18,England,E06000031,Peterborough,385
2020-05-18,England,E06000026,Plymouth,351
2020-05-18,England,E06000044,Portsmouth,313
2020-05-18,England,E06000038,Reading,569
2020-05-18,England,E09000026,Redbridge,749
2020-05-18,England,E06000003,Redcar and Cleveland,395
2020-05-18,England,E08000005,Rochdale,744
2020-05-18,England,E08000018,Rotherham,896
2020-05-18,England,E08000006,Salford,901
2020-05-18,England,E08000028,Sandwell,1241
2020-05-18,England,E08000014,Sefton,896
2020-05-18,England,E08000019,Sheffield,2500
2020-05-18,England,E06000051,Shropshire,745
2020-05-18,England,E06000039,Slough,449
2020-05-18,England,E08000029,Solihull,656
2020-05-18,England,E10000027,Somerset,637
2020-05-18,England,E06000025,South Gloucestershire,399
2020-05-18,England,E08000023,South Tyneside,726
2020-05-18,England,E06000045,Southampton,568
2020-05-18,England,E06000033,Southend-on-Sea,364
2020-05-18,England,E09000028,Southwark,1261
2020-05-18,England,E08000013,St. Helens,738
2020-05-18,England,E10000028,Staffordshire,2121
2020-05-18,England,E08000007,Stockport,1026
2020-05-18,England,E06000004,Stockton-on-Tees,539
2020-05-18,England,E06000021,Stoke-on-Trent,704
2020-05-18,England,E10000029,Suffolk,1412
2020-05-18,England,E08000024,Sunderland,1363
2020-05-18,England,E10000030,Surrey,2858
2020-05-18,England,E09000029,Sutton,727
2020-05-18,England,E06000030,Swindon,442
2020-05-18,England,E08000008,Tameside,652
2020-05-18,England,E06000020,Telford and Wrekin,348
2020-05-18,England,E09000030,Tower Hamlets,628
2020-05-18,England,E08000009,Trafford,772
2020-05-18,England,E08000036,Wakefield,706
2020-05-18,England,E08000030,Walsall,1110
2020-05-18,England,E09000032,Wandsworth,991
2020-05-18,England,E06000007,Warrington,738
2020-05-18,England,E10000031,Warwickshire,1401
2020-05-18,England,E06000037,West Berkshire,364
2020-05-18,England,E10000032,West Sussex,1298
2020-05-18,England,E09000033,Westminster,649
2020-05-18,England,E08000010,Wigan,1128
2020-05-18,England,E06000054,Wiltshire,513
2020-05-18,England,E08000015,Wirral,1205
2020-05-18,England,E06000041,Wokingham,439
2020-05-18,England,E08000031,Wolverhampton,982
2020-05-18,England,E10000034,Worcestershire,1350
2020-05-18,England,E06000014,York,441
2020-05-18,Northern Ireland,N09000001,Antrim and Newtownabbey,371
2020-05-18,Northern Ireland,N09000011,Ards and North Down,322
2020-05-18,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",479
2020-05-18,Northern Ireland,N09000003,Belfast,1283
2020-05-18,Northern Ireland,N09000004,Causeway Coast and Glens,183
2020-05-18,Northern Ireland,N09000005,Derry City and Strabane,163
2020-05-18,Northern Ireland,N09000006,Fermanagh and Omagh,78
2020-05-18,Northern Ireland,N09000007,Lisburn and Castlereagh,414
2020-05-18,Northern Ireland,N09000008,Mid and East Antrim,291
2020-05-18,Northern Ireland,N09000009,Mid Ulster,207
2020-05-18,Northern Ireland,N09000010,"Newry, Mourne and Down",259
2020-05-18,Northern Ireland,,Not Known,351
2020-05-18,Scotland,S08000015,Ayrshire and Arran,976
2020-05-18,Scotland,S08000016,Borders,316
2020-05-18,Scotland,S08000017,Dumfries and Galloway,257
2020-05-18,Scotland,S08000029,Fife,824
2020-05-18,Scotland,S08000019,Forth Valley,880
2020-05-18,Scotland,S08000020,Grampian,1200
2020-05-18,Scotland,S08000031,Greater Glasgow and Clyde,3742
2020-05-18,Scotland,S08000022,Highland,331
2020-05-18,Scotland,S08000032,Lanarkshire,1840
2020-05-18,Scotland,S08000024,Lothian,2568
2020-05-18,Scotland,S08000025,Orkney,7
2020-05-18,Scotland,S08000026,Shetland,54
2020-05-18,Scotland,S08000030,Tayside,1593
2020-05-18,Scotland,S08000028,Western Isles,6
2020-05-18,Wales,W11000028,Aneurin Bevan,2456
2020-05-18,Wales,W11000023,Betsi Cadwaladr,2315
2020-05-18,Wales,W11000029,Cardiff and Vale,2549
2020-05-18,Wales,W11000030,Cwm Taf,2329
2020-05-18,Wales,W11000025,Hywel Dda,982
2020-05-18,Wales,,Outside Wales,113
2020-05-18,Wales,W11000024,Powys,253
2020-05-18,Wales,W11000031,Swansea Bay,1825
2020-05-18,Wales,,Unknown,100
2020-05-19,England,E09000002,Barking and Dagenham,493
2020-05-19,England,E09000003,Barnet,1283
2020-05-19,England,E08000016,Barnsley,901
2020-05-19,England,E06000055,Bedford,606
2020-05-19,England,E09000004,Bexley,703
2020-05-19,England,E08000025,Birmingham,3378
2020-05-19,England,E06000008,Blackburn with Darwen,401
2020-05-19,England,E06000009,Blackpool,570
2020-05-19,England,E08000001,Bolton,989
2020-05-19,England,E06000058,"Bournemouth, Christchurch and Poole",469
2020-05-19,England,E06000036,Bracknell Forest,247
2020-05-19,England,E08000032,Bradford,1250
2020-05-19,England,E09000005,Brent,1455
2020-05-19,England,E06000043,Brighton and Hove,412
2020-05-19,England,E06000023,"Bristol, City of",690
2020-05-19,England,E09000006,Bromley,1264
2020-05-19,England,E10000002,Buckinghamshire,969
2020-05-19,England,E08000002,Bury,712
2020-05-19,England,E08000033,Calderdale,288
2020-05-19,England,E10000003,Cambridgeshire,1113
2020-05-19,England,E09000007,Camden,621
2020-05-19,England,E06000056,Central Bedfordshire,617
2020-05-19,England,E06000049,Cheshire East,1156
2020-05-19,England,E06000050,Cheshire West and Chester,1065
2020-05-19,England,E06000052,Cornwall and Isles of Scilly,567
2020-05-19,England,E06000047,County Durham,1902
2020-05-19,England,E08000026,Coventry,795
2020-05-19,England,E09000008,Croydon,1494
2020-05-19,England,E10000006,Cumbria,2167
2020-05-19,England,E06000005,Darlington,361
2020-05-19,England,E06000015,Derby,571
2020-05-19,England,E10000007,Derbyshire,1625
2020-05-19,England,E10000008,Devon,806
2020-05-19,England,E08000017,Doncaster,737
2020-05-19,England,E06000059,Dorset,355
2020-05-19,England,E08000027,Dudley,935
2020-05-19,England,E09000009,Ealing,1189
2020-05-19,England,E06000011,East Riding of Yorkshire,869
2020-05-19,England,E10000011,East Sussex,671
2020-05-19,England,E09000010,Enfield,880
2020-05-19,England,E10000012,Essex,3140
2020-05-19,England,E08000037,Gateshead,990
2020-05-19,England,E10000013,Gloucestershire,1355
2020-05-19,England,E09000011,Greenwich,690
2020-05-19,England,E09000012,Hackney,644
2020-05-19,England,E06000006,Halton,386
2020-05-19,England,E10000014,Hampshire,3238
2020-05-19,England,E09000015,Harrow,1021
2020-05-19,England,E06000001,Hartlepool,320
2020-05-19,England,E09000016,Havering,695
2020-05-19,England,E06000019,"Herefordshire, County of",432
2020-05-19,England,E10000015,Hertfordshire,2820
2020-05-19,England,E09000017,Hillingdon,775
2020-05-19,England,E09000018,Hounslow,723
2020-05-19,England,E06000046,Isle of Wight,186
2020-05-19,England,E09000019,Islington,458
2020-05-19,England,E10000016,Kent,4699
2020-05-19,England,E06000010,"Kingston upon Hull, City of",682
2020-05-19,England,E08000034,Kirklees,707
2020-05-19,England,E08000011,Knowsley,652
2020-05-19,England,E09000022,Lambeth,1195
2020-05-19,England,E10000017,Lancashire,3453
2020-05-19,England,E08000035,Leeds,1762
2020-05-19,England,E06000016,Leicester,840
2020-05-19,England,E10000018,Leicestershire,1209
2020-05-19,England,E09000023,Lewisham,978
2020-05-19,England,E10000019,Lincolnshire,1077
2020-05-19,England,E08000012,Liverpool,1570
2020-05-19,England,E06000032,Luton,716
2020-05-19,England,E08000003,Manchester,1500
2020-05-19,England,E06000035,Medway,749
2020-05-19,England,E09000024,Merton,691
2020-05-19,England,E06000002,Middlesbrough,655
2020-05-19,England,E06000042,Milton Keynes,509
2020-05-19,England,E08000021,Newcastle upon Tyne,1035
2020-05-19,England,E10000020,Norfolk,2090
2020-05-19,England,E06000012,North East Lincolnshire,150
2020-05-19,England,E06000013,North Lincolnshire,503
2020-05-19,England,E06000024,North Somerset,379
2020-05-19,England,E08000022,North Tyneside,560
2020-05-19,England,E10000023,North Yorkshire,1265
2020-05-19,England,E10000021,Northamptonshire,1371
2020-05-19,England,E06000057,Northumberland,920
2020-05-19,England,E06000018,Nottingham,594
2020-05-19,England,E10000024,Nottinghamshire,1356
2020-05-19,England,E08000004,Oldham,1029
2020-05-19,England,E10000025,Oxfordshire,2006
2020-05-19,England,E06000031,Peterborough,389
2020-05-19,England,E06000026,Plymouth,353
2020-05-19,England,E06000038,Reading,574
2020-05-19,England,E09000026,Redbridge,750
2020-05-19,England,E06000003,Redcar and Cleveland,401
2020-05-19,England,E08000005,Rochdale,752
2020-05-19,England,E08000018,Rotherham,900
2020-05-19,England,E08000006,Salford,908
2020-05-19,England,E08000028,Sandwell,1271
2020-05-19,England,E08000014,Sefton,900
2020-05-19,England,E08000019,Sheffield,2505
2020-05-19,England,E06000051,Shropshire,761
2020-05-19,England,E08000029,Solihull,658
2020-05-19,England,E10000027,Somerset,640
2020-05-19,England,E06000045,Southampton,570
2020-05-19,England,E09000028,Southwark,1262
2020-05-19,England,E08000013,St. Helens,742
2020-05-19,England,E10000028,Staffordshire,2141
2020-05-19,England,E08000007,Stockport,1032
2020-05-19,England,E06000004,Stockton-on-Tees,551
2020-05-19,England,E06000021,Stoke-on-Trent,714
2020-05-19,England,E10000029,Suffolk,1423
2020-05-19,England,E08000024,Sunderland,1365
2020-05-19,England,E10000030,Surrey,2874
2020-05-19,England,E09000029,Sutton,728
2020-05-19,England,E06000030,Swindon,446
2020-05-19,England,E08000008,Tameside,665
2020-05-19,England,E06000020,Telford and Wrekin,351
2020-05-19,England,E09000030,Tower Hamlets,629
2020-05-19,England,E08000009,Trafford,785
2020-05-19,England,E08000036,Wakefield,713
2020-05-19,England,E08000030,Walsall,1115
2020-05-19,England,E09000031,Waltham Forest,760
2020-05-19,England,E09000032,Wandsworth,992
2020-05-19,England,E06000007,Warrington,746
2020-05-19,England,E10000031,Warwickshire,1415
2020-05-19,England,E06000037,West Berkshire,368
2020-05-19,England,E10000032,West Sussex,1303
2020-05-19,England,E08000010,Wigan,1132
2020-05-19,England,E06000054,Wiltshire,516
2020-05-19,England,E06000040,Windsor and Maidenhead,280
2020-05-19,England,E08000015,Wirral,1218
2020-05-19,England,E06000041,Wokingham,440
2020-05-19,England,E08000031,Wolverhampton,983
2020-05-19,England,E10000034,Worcestershire,1364
2020-05-19,England,E06000014,York,444
2020-05-19,Northern Ireland,N09000001,Antrim and Newtownabbey,370
2020-05-19,Northern Ireland,N09000011,Ards and North Down,324
2020-05-19,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",480
2020-05-19,Northern Ireland,N09000003,Belfast,1286
2020-05-19,Northern Ireland,N09000004,Causeway Coast and Glens,183
2020-05-19,Northern Ireland,N09000005,Derry City and Strabane,163
2020-05-19,Northern Ireland,N09000006,Fermanagh and Omagh,79
2020-05-19,Northern Ireland,N09000007,Lisburn and Castlereagh,418
2020-05-19,Northern Ireland,N09000008,Mid and East Antrim,293
2020-05-19,Northern Ireland,N09000009,Mid Ulster,210
2020-05-19,Northern Ireland,N09000010,"Newry, Mourne and Down",261
2020-05-19,Northern Ireland,,Not Known,354
2020-05-19,Scotland,S08000015,Ayrshire and Arran,981
2020-05-19,Scotland,S08000016,Borders,317
2020-05-19,Scotland,S08000017,Dumfries and Galloway,257
2020-05-19,Scotland,S08000029,Fife,825
2020-05-19,Scotland,S08000019,Forth Valley,883
2020-05-19,Scotland,S08000020,Grampian,1206
2020-05-19,Scotland,S08000031,Greater Glasgow and Clyde,3759
2020-05-19,Scotland,S08000022,Highland,333
2020-05-19,Scotland,S08000032,Lanarkshire,1853
2020-05-19,Scotland,S08000024,Lothian,2575
2020-05-19,Scotland,S08000025,Orkney,7
2020-05-19,Scotland,S08000026,Shetland,54
2020-05-19,Scotland,S08000030,Tayside,1599
2020-05-19,Scotland,S08000028,Western Isles,6
2020-05-19,Wales,W11000028,Aneurin Bevan,2472
2020-05-19,Wales,W11000023,Betsi Cadwaladr,2388
2020-05-19,Wales,W11000029,Cardiff and Vale,2573
2020-05-19,Wales,W11000030,Cwm Taf,2367
2020-05-19,Wales,W11000025,Hywel Dda,1007
2020-05-19,Wales,,Outside Wales,115
2020-05-19,Wales,W11000024,Powys,255
2020-05-19,Wales,W11000031,Swansea Bay,1839
2020-05-19,Wales,,Unknown,107
2020-05-20,England,E09000002,Barking and Dagenham,495
2020-05-20,England,E06000055,Bedford,610
2020-05-20,England,E08000025,Birmingham,3392
2020-05-20,England,E06000009,Blackpool,586
2020-05-20,England,E08000001,Bolton,993
2020-05-20,England,E06000058,"Bournemouth, Christchurch and Poole",471
2020-05-20,England,E06000036,Bracknell Forest,249
2020-05-20,England,E08000032,Bradford,1255
2020-05-20,England,E09000005,Brent,1459
2020-05-20,England,E06000043,Brighton and Hove,415
2020-05-20,England,E06000023,"Bristol, City of",693
2020-05-20,England,E09000006,Bromley,1268
2020-05-20,England,E10000002,Buckinghamshire,975
2020-05-20,England,E08000002,Bury,717
2020-05-20,England,E08000033,Calderdale,290
2020-05-20,England,E10000003,Cambridgeshire,1119
2020-05-20,England,E09000007,Camden,624
2020-05-20,England,E06000056,Central Bedfordshire,619
2020-05-20,England,E06000049,Cheshire East,1165
2020-05-20,England,E06000050,Cheshire West and Chester,1073
2020-05-20,England,E06000052,Cornwall and Isles of Scilly,569
2020-05-20,England,E06000047,County Durham,1916
2020-05-20,England,E08000026,Coventry,797
2020-05-20,England,E09000008,Croydon,1496
2020-05-20,England,E10000006,Cumbria,2174
2020-05-20,England,E06000005,Darlington,366
2020-05-20,England,E06000015,Derby,572
2020-05-20,England,E10000007,Derbyshire,1633
2020-05-20,England,E10000008,Devon,808
2020-05-20,England,E08000017,Doncaster,739
2020-05-20,England,E06000059,Dorset,358
2020-05-20,England,E08000027,Dudley,936
2020-05-20,England,E09000009,Ealing,1191
2020-05-20,England,E06000011,East Riding of Yorkshire,874
2020-05-20,England,E10000011,East Sussex,674
2020-05-20,England,E10000012,Essex,3150
2020-05-20,England,E08000037,Gateshead,992
2020-05-20,England,E10000013,Gloucestershire,1357
2020-05-20,England,E09000012,Hackney,645
2020-05-20,England,E06000006,Halton,387
2020-05-20,England,E09000013,Hammersmith and Fulham,654
2020-05-20,England,E10000014,Hampshire,3251
2020-05-20,England,E09000015,Harrow,1025
2020-05-20,England,E09000016,Havering,700
2020-05-20,England,E06000019,"Herefordshire, County of",434
2020-05-20,England,E10000015,Hertfordshire,2829
2020-05-20,England,E09000018,Hounslow,724
2020-05-20,England,E06000046,Isle of Wight,188
2020-05-20,England,E10000016,Kent,4734
2020-05-20,England,E09000021,Kingston upon Thames,515
2020-05-20,England,E08000034,Kirklees,719
2020-05-20,England,E09000022,Lambeth,1198
2020-05-20,England,E10000017,Lancashire,3477
2020-05-20,England,E08000035,Leeds,1769
2020-05-20,England,E06000016,Leicester,849
2020-05-20,England,E10000018,Leicestershire,1222
2020-05-20,England,E09000023,Lewisham,979
2020-05-20,England,E08000012,Liverpool,1576
2020-05-20,England,E06000032,Luton,722
2020-05-20,England,E08000003,Manchester,1511
2020-05-20,England,E06000035,Medway,750
2020-05-20,England,E09000024,Merton,692
2020-05-20,England,E06000002,Middlesbrough,658
2020-05-20,England,E08000021,Newcastle upon Tyne,1039
2020-05-20,England,E10000020,Norfolk,2108
2020-05-20,England,E06000024,North Somerset,395
2020-05-20,England,E08000022,North Tyneside,565
2020-05-20,England,E10000023,North Yorkshire,1267
2020-05-20,England,E10000021,Northamptonshire,1380
2020-05-20,England,E06000057,Northumberland,922
2020-05-20,England,E06000018,Nottingham,595
2020-05-20,England,E10000024,Nottinghamshire,1365
2020-05-20,England,E08000004,Oldham,1043
2020-05-20,England,E10000025,Oxfordshire,2019
2020-05-20,England,E06000031,Peterborough,394
2020-05-20,England,E06000026,Plymouth,354
2020-05-20,England,E06000044,Portsmouth,314
2020-05-20,England,E06000038,Reading,575
