datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-04-07,CZ052,CZ0521,51,6,1
2020-04-07,CZ052,CZ0522,16,1,0
2020-04-07,CZ052,CZ0523,58,2,0
2020-04-07,CZ052,CZ0524,11,0,0
2020-04-07,CZ052,CZ0525,15,0,0
2020-04-07,CZ053,CZ0531,59,0,0
2020-04-07,CZ053,CZ0532,86,3,2
2020-04-07,CZ053,CZ0533,14,2,0
2020-04-07,CZ053,CZ0534,22,11,0
2020-04-07,CZ063,CZ0631,67,1,3
2020-04-07,CZ063,CZ0632,10,1,0
2020-04-07,CZ063,CZ0633,0,0,0
2020-04-07,CZ063,CZ0634,25,1,0
2020-04-07,CZ063,CZ0635,35,1,0
2020-04-07,CZ064,CZ0641,9,4,0
2020-04-07,CZ064,CZ0642,119,26,1
2020-04-07,CZ064,CZ0643,41,8,0
2020-04-07,CZ064,CZ0644,60,5,4
2020-04-07,CZ064,CZ0645,8,5,0
2020-04-07,CZ064,CZ0646,14,1,0
2020-04-07,CZ064,CZ0647,45,2,0
2020-04-07,CZ071,CZ0711,4,0,0
2020-04-07,CZ071,CZ0712,369,28,7
2020-04-07,CZ071,CZ0713,34,2,0
2020-04-07,CZ071,CZ0714,13,1,0
2020-04-07,CZ071,CZ0715,35,2,0
2020-04-07,CZ072,CZ0721,22,4,0
2020-04-07,CZ072,CZ0722,113,24,0
2020-04-07,CZ072,CZ0723,31,8,0
2020-04-07,CZ072,CZ0724,45,4,0
2020-04-07,CZ080,CZ0801,20,3,1
2020-04-07,CZ080,CZ0802,118,9,3
2020-04-07,CZ080,CZ0803,92,2,0
2020-04-07,CZ080,CZ0804,41,0,0
2020-04-07,CZ080,CZ0805,51,3,2
2020-04-07,CZ080,CZ0806,176,9,1
2020-04-08,CZ010,CZ0100,1316,173,49
2020-04-08,CZ020,CZ0201,70,5,0
2020-04-08,CZ020,CZ0202,40,5,0
2020-04-08,CZ020,CZ0203,78,8,3
2020-04-08,CZ020,CZ0204,40,3,1
2020-04-08,CZ020,CZ0205,13,2,0
2020-04-08,CZ020,CZ0206,53,12,0
2020-04-08,CZ020,CZ0207,35,2,1
2020-04-08,CZ020,CZ0208,38,3,1
2020-04-08,CZ020,CZ0209,119,14,3
2020-04-08,CZ020,CZ020A,95,17,0
2020-04-08,CZ020,CZ020B,39,5,1
2020-04-08,CZ020,CZ020C,10,1,0
2020-04-08,CZ031,CZ0311,22,1,0
2020-04-08,CZ031,CZ0312,22,1,0
2020-04-08,CZ031,CZ0313,14,0,0
2020-04-08,CZ031,CZ0314,9,0,0
2020-04-08,CZ031,CZ0315,21,1,1
2020-04-08,CZ031,CZ0316,32,2,0
2020-04-08,CZ031,CZ0317,14,1,0
2020-04-08,CZ032,CZ0321,183,14,2
2020-04-08,CZ032,CZ0322,34,3,0
2020-04-08,CZ032,CZ0323,60,16,1
2020-04-08,CZ032,CZ0324,6,1,0
2020-04-08,CZ032,CZ0325,10,2,0
2020-04-08,CZ032,CZ0326,2,1,0
2020-04-08,CZ032,CZ0327,21,1,0
2020-04-08,CZ041,CZ0411,106,9,4
2020-04-08,CZ041,CZ0412,49,7,3
2020-04-08,CZ041,CZ0413,20,4,0
2020-04-08,CZ042,CZ0421,37,20,0
2020-04-08,CZ042,CZ0422,14,3,0
2020-04-08,CZ042,CZ0423,156,8,4
2020-04-08,CZ042,CZ0424,13,2,0
2020-04-08,CZ042,CZ0425,17,5,0
2020-04-08,CZ042,CZ0426,30,6,0
2020-04-08,CZ042,CZ0427,70,19,0
2020-04-08,CZ051,CZ0511,5,1,0
2020-04-08,CZ051,CZ0512,66,5,0
2020-04-08,CZ051,CZ0513,64,2,1
2020-04-08,CZ051,CZ0514,31,1,1
2020-04-08,CZ052,CZ0521,51,8,1
2020-04-08,CZ052,CZ0522,17,1,1
2020-04-08,CZ052,CZ0523,59,3,0
2020-04-08,CZ052,CZ0524,13,0,0
2020-04-08,CZ052,CZ0525,15,1,0
2020-04-08,CZ053,CZ0531,64,0,0
2020-04-08,CZ053,CZ0532,97,4,2
2020-04-08,CZ053,CZ0533,14,2,0
2020-04-08,CZ053,CZ0534,22,11,0
2020-04-08,CZ063,CZ0631,67,1,3
2020-04-08,CZ063,CZ0632,10,1,0
2020-04-08,CZ063,CZ0633,1,0,0
2020-04-08,CZ063,CZ0634,26,1,0
2020-04-08,CZ063,CZ0635,37,3,0
2020-04-08,CZ064,CZ0641,9,4,0
2020-04-08,CZ064,CZ0642,122,30,1
2020-04-08,CZ064,CZ0643,42,8,1
2020-04-08,CZ064,CZ0644,65,6,4
2020-04-08,CZ064,CZ0645,9,5,0
2020-04-08,CZ064,CZ0646,15,1,0
2020-04-08,CZ064,CZ0647,45,3,0
2020-04-08,CZ071,CZ0711,4,0,0
2020-04-08,CZ071,CZ0712,393,36,7
2020-04-08,CZ071,CZ0713,35,4,0
2020-04-08,CZ071,CZ0714,17,1,0
2020-04-08,CZ071,CZ0715,38,2,0
2020-04-08,CZ072,CZ0721,24,4,0
2020-04-08,CZ072,CZ0722,120,26,1
2020-04-08,CZ072,CZ0723,37,9,0
2020-04-08,CZ072,CZ0724,49,5,0
2020-04-08,CZ080,CZ0801,21,3,1
2020-04-08,CZ080,CZ0802,128,11,3
2020-04-08,CZ080,CZ0803,96,2,0
2020-04-08,CZ080,CZ0804,43,1,0
2020-04-08,CZ080,CZ0805,58,8,2
2020-04-08,CZ080,CZ0806,192,13,2
2020-04-09,CZ010,CZ0100,1356,227,50
2020-04-09,CZ020,CZ0201,70,5,0
2020-04-09,CZ020,CZ0202,43,6,0
2020-04-09,CZ020,CZ0203,83,8,4
2020-04-09,CZ020,CZ0204,40,9,1
2020-04-09,CZ020,CZ0205,16,3,0
2020-04-09,CZ020,CZ0206,55,14,1
2020-04-09,CZ020,CZ0207,35,4,1
2020-04-09,CZ020,CZ0208,40,5,1
2020-04-09,CZ020,CZ0209,123,23,4
2020-04-09,CZ020,CZ020A,96,18,0
2020-04-09,CZ020,CZ020B,40,7,1
2020-04-09,CZ020,CZ020C,10,2,0
2020-04-09,CZ031,CZ0311,23,2,0
2020-04-09,CZ031,CZ0312,22,4,0
2020-04-09,CZ031,CZ0313,15,1,0
2020-04-09,CZ031,CZ0314,9,1,0
2020-04-09,CZ031,CZ0315,21,2,1
2020-04-09,CZ031,CZ0316,32,3,0
2020-04-09,CZ031,CZ0317,14,3,0
2020-04-09,CZ032,CZ0321,223,16,4
2020-04-09,CZ032,CZ0322,43,4,0
2020-04-09,CZ032,CZ0323,62,19,1
2020-04-09,CZ032,CZ0324,8,1,0
2020-04-09,CZ032,CZ0325,11,2,0
2020-04-09,CZ032,CZ0326,3,1,0
2020-04-09,CZ032,CZ0327,24,1,0
2020-04-09,CZ041,CZ0411,106,11,5
2020-04-09,CZ041,CZ0412,50,11,3
2020-04-09,CZ041,CZ0413,21,4,0
2020-04-09,CZ042,CZ0421,39,21,0
2020-04-09,CZ042,CZ0422,14,4,0
2020-04-09,CZ042,CZ0423,163,8,5
2020-04-09,CZ042,CZ0424,13,4,0
2020-04-09,CZ042,CZ0425,18,5,0
2020-04-09,CZ042,CZ0426,30,9,0
2020-04-09,CZ042,CZ0427,70,19,0
2020-04-09,CZ051,CZ0511,5,1,0
2020-04-09,CZ051,CZ0512,66,7,0
2020-04-09,CZ051,CZ0513,64,5,1
2020-04-09,CZ051,CZ0514,33,2,1
2020-04-09,CZ052,CZ0521,52,8,1
2020-04-09,CZ052,CZ0522,17,1,1
2020-04-09,CZ052,CZ0523,61,6,0
2020-04-09,CZ052,CZ0524,14,0,0
2020-04-09,CZ052,CZ0525,15,1,0
2020-04-09,CZ053,CZ0531,65,0,0
2020-04-09,CZ053,CZ0532,99,4,2
2020-04-09,CZ053,CZ0533,14,2,0
2020-04-09,CZ053,CZ0534,23,11,0
2020-04-09,CZ063,CZ0631,67,1,3
2020-04-09,CZ063,CZ0632,10,4,0
2020-04-09,CZ063,CZ0633,1,0,0
2020-04-09,CZ063,CZ0634,26,1,0
2020-04-09,CZ063,CZ0635,37,3,0
2020-04-09,CZ064,CZ0641,9,4,0
2020-04-09,CZ064,CZ0642,126,34,1
2020-04-09,CZ064,CZ0643,42,11,1
2020-04-09,CZ064,CZ0644,71,8,5
2020-04-09,CZ064,CZ0645,9,6,0
2020-04-09,CZ064,CZ0646,17,1,0
2020-04-09,CZ064,CZ0647,47,4,0
2020-04-09,CZ071,CZ0711,5,0,0
2020-04-09,CZ071,CZ0712,431,42,7
2020-04-09,CZ071,CZ0713,40,6,0
2020-04-09,CZ071,CZ0714,20,2,0
2020-04-09,CZ071,CZ0715,44,3,0
2020-04-09,CZ072,CZ0721,24,6,0
2020-04-09,CZ072,CZ0722,122,31,1
2020-04-09,CZ072,CZ0723,38,9,0
2020-04-09,CZ072,CZ0724,51,5,0
2020-04-09,CZ080,CZ0801,22,4,1
2020-04-09,CZ080,CZ0802,131,13,3
2020-04-09,CZ080,CZ0803,99,9,0
2020-04-09,CZ080,CZ0804,43,4,0
2020-04-09,CZ080,CZ0805,68,8,2
2020-04-09,CZ080,CZ0806,208,16,3
2020-04-10,CZ010,CZ0100,1395,256,56
2020-04-10,CZ020,CZ0201,75,5,0
2020-04-10,CZ020,CZ0202,43,6,0
2020-04-10,CZ020,CZ0203,84,13,5
2020-04-10,CZ020,CZ0204,42,9,1
2020-04-10,CZ020,CZ0205,18,3,0
2020-04-10,CZ020,CZ0206,57,14,1
2020-04-10,CZ020,CZ0207,36,4,1
2020-04-10,CZ020,CZ0208,40,8,1
2020-04-10,CZ020,CZ0209,132,27,4
2020-04-10,CZ020,CZ020A,109,18,0
2020-04-10,CZ020,CZ020B,40,7,2
2020-04-10,CZ020,CZ020C,11,2,0
2020-04-10,CZ031,CZ0311,25,3,0
2020-04-10,CZ031,CZ0312,22,4,0
2020-04-10,CZ031,CZ0313,15,1,0
2020-04-10,CZ031,CZ0314,9,1,0
2020-04-10,CZ031,CZ0315,21,2,1
2020-04-10,CZ031,CZ0316,32,3,0
2020-04-10,CZ031,CZ0317,14,3,0
2020-04-10,CZ032,CZ0321,229,23,4
2020-04-10,CZ032,CZ0322,43,4,0
2020-04-10,CZ032,CZ0323,63,19,1
2020-04-10,CZ032,CZ0324,8,1,0
2020-04-10,CZ032,CZ0325,11,2,0
2020-04-10,CZ032,CZ0326,3,1,0
2020-04-10,CZ032,CZ0327,24,1,0
2020-04-10,CZ041,CZ0411,110,16,5
2020-04-10,CZ041,CZ0412,53,12,3
2020-04-10,CZ041,CZ0413,25,4,0
2020-04-10,CZ042,CZ0421,39,21,0
2020-04-10,CZ042,CZ0422,14,4,0
2020-04-10,CZ042,CZ0423,175,9,6
2020-04-10,CZ042,CZ0424,13,6,0
2020-04-10,CZ042,CZ0425,18,5,0
2020-04-10,CZ042,CZ0426,30,9,0
2020-04-10,CZ042,CZ0427,70,30,0
2020-04-10,CZ051,CZ0511,5,1,0
2020-04-10,CZ051,CZ0512,66,10,0
2020-04-10,CZ051,CZ0513,65,9,1
2020-04-10,CZ051,CZ0514,34,3,1
2020-04-10,CZ052,CZ0521,53,8,1
2020-04-10,CZ052,CZ0522,17,1,1
2020-04-10,CZ052,CZ0523,63,6,0
2020-04-10,CZ052,CZ0524,15,0,0
2020-04-10,CZ052,CZ0525,15,1,0
2020-04-10,CZ053,CZ0531,66,0,0
2020-04-10,CZ053,CZ0532,108,5,2
2020-04-10,CZ053,CZ0533,14,3,0
2020-04-10,CZ053,CZ0534,23,11,0
2020-04-10,CZ063,CZ0631,67,1,3
2020-04-10,CZ063,CZ0632,11,5,0
2020-04-10,CZ063,CZ0633,1,0,0
2020-04-10,CZ063,CZ0634,28,1,0
2020-04-10,CZ063,CZ0635,37,4,0
2020-04-10,CZ064,CZ0641,12,4,0
2020-04-10,CZ064,CZ0642,129,37,1
2020-04-10,CZ064,CZ0643,42,12,1
2020-04-10,CZ064,CZ0644,77,9,5
2020-04-10,CZ064,CZ0645,9,6,0
2020-04-10,CZ064,CZ0646,17,1,0
2020-04-10,CZ064,CZ0647,47,7,0
2020-04-10,CZ071,CZ0711,7,0,0
2020-04-10,CZ071,CZ0712,445,56,7
2020-04-10,CZ071,CZ0713,40,8,0
2020-04-10,CZ071,CZ0714,22,2,0
2020-04-10,CZ071,CZ0715,44,3,0
2020-04-10,CZ072,CZ0721,24,8,0
2020-04-10,CZ072,CZ0722,124,42,1
2020-04-10,CZ072,CZ0723,39,10,0
2020-04-10,CZ072,CZ0724,55,6,0
2020-04-10,CZ080,CZ0801,23,4,1
2020-04-10,CZ080,CZ0802,135,13,3
2020-04-10,CZ080,CZ0803,101,10,0
2020-04-10,CZ080,CZ0804,44,4,0
2020-04-10,CZ080,CZ0805,70,11,2
2020-04-10,CZ080,CZ0806,244,18,3
2020-04-11,CZ010,CZ0100,1422,292,61
2020-04-11,CZ020,CZ0201,76,9,0
2020-04-11,CZ020,CZ0202,46,6,0
2020-04-11,CZ020,CZ0203,85,13,5
2020-04-11,CZ020,CZ0204,44,11,1
2020-04-11,CZ020,CZ0205,19,5,0
2020-04-11,CZ020,CZ0206,59,14,1
2020-04-11,CZ020,CZ0207,36,4,1
2020-04-11,CZ020,CZ0208,41,8,1
2020-04-11,CZ020,CZ0209,137,32,4
2020-04-11,CZ020,CZ020A,109,19,0
2020-04-11,CZ020,CZ020B,41,7,2
2020-04-11,CZ020,CZ020C,11,2,0
2020-04-11,CZ031,CZ0311,34,3,0
2020-04-11,CZ031,CZ0312,22,5,0
2020-04-11,CZ031,CZ0313,15,1,0
2020-04-11,CZ031,CZ0314,9,1,0
2020-04-11,CZ031,CZ0315,22,3,3
2020-04-11,CZ031,CZ0316,32,6,0
2020-04-11,CZ031,CZ0317,14,3,0
2020-04-11,CZ032,CZ0321,241,30,5
2020-04-11,CZ032,CZ0322,44,5,0
2020-04-11,CZ032,CZ0323,65,20,1
2020-04-11,CZ032,CZ0324,8,1,0
2020-04-11,CZ032,CZ0325,11,2,0
2020-04-11,CZ032,CZ0326,3,1,0
2020-04-11,CZ032,CZ0327,27,2,0
2020-04-11,CZ041,CZ0411,111,19,5
2020-04-11,CZ041,CZ0412,53,14,3
2020-04-11,CZ041,CZ0413,26,4,0
2020-04-11,CZ042,CZ0421,39,21,0
2020-04-11,CZ042,CZ0422,15,4,0
2020-04-11,CZ042,CZ0423,184,9,6
2020-04-11,CZ042,CZ0424,13,6,0
2020-04-11,CZ042,CZ0425,21,5,0
2020-04-11,CZ042,CZ0426,32,9,0
2020-04-11,CZ042,CZ0427,70,30,0
2020-04-11,CZ051,CZ0511,5,1,0
2020-04-11,CZ051,CZ0512,66,11,0
2020-04-11,CZ051,CZ0513,65,13,1
2020-04-11,CZ051,CZ0514,36,3,1
2020-04-11,CZ052,CZ0521,54,9,1
2020-04-11,CZ052,CZ0522,18,1,1
2020-04-11,CZ052,CZ0523,63,7,0
2020-04-11,CZ052,CZ0524,15,0,0
2020-04-11,CZ052,CZ0525,15,2,0
2020-04-11,CZ053,CZ0531,67,0,0
2020-04-11,CZ053,CZ0532,109,7,2
2020-04-11,CZ053,CZ0533,16,4,1
2020-04-11,CZ053,CZ0534,23,11,0
2020-04-11,CZ063,CZ0631,67,2,3
2020-04-11,CZ063,CZ0632,11,6,0
2020-04-11,CZ063,CZ0633,1,0,0
2020-04-11,CZ063,CZ0634,28,1,0
2020-04-11,CZ063,CZ0635,37,5,0
2020-04-11,CZ064,CZ0641,12,4,0
2020-04-11,CZ064,CZ0642,131,40,1
2020-04-11,CZ064,CZ0643,44,16,1
2020-04-11,CZ064,CZ0644,77,16,5
2020-04-11,CZ064,CZ0645,9,6,0
2020-04-11,CZ064,CZ0646,18,1,0
2020-04-11,CZ064,CZ0647,47,8,0
2020-04-11,CZ071,CZ0711,7,0,0
2020-04-11,CZ071,CZ0712,456,65,8
2020-04-11,CZ071,CZ0713,40,9,0
2020-04-11,CZ071,CZ0714,28,3,0
2020-04-11,CZ071,CZ0715,45,3,0
2020-04-11,CZ072,CZ0721,24,8,0
2020-04-11,CZ072,CZ0722,126,45,1
2020-04-11,CZ072,CZ0723,40,12,0
2020-04-11,CZ072,CZ0724,61,6,0
2020-04-11,CZ080,CZ0801,23,4,1
2020-04-11,CZ080,CZ0802,142,14,3
2020-04-11,CZ080,CZ0803,104,10,0
2020-04-11,CZ080,CZ0804,45,5,0
2020-04-11,CZ080,CZ0805,75,13,2
2020-04-11,CZ080,CZ0806,250,20,3
2020-04-12,CZ010,CZ0100,1437,319,64
2020-04-12,CZ020,CZ0201,79,9,0
2020-04-12,CZ020,CZ0202,47,7,0
2020-04-12,CZ020,CZ0203,89,20,6
2020-04-12,CZ020,CZ0204,46,11,1
2020-04-12,CZ020,CZ0205,19,6,0
2020-04-12,CZ020,CZ0206,59,16,1
2020-04-12,CZ020,CZ0207,36,5,1
2020-04-12,CZ020,CZ0208,41,8,1
2020-04-12,CZ020,CZ0209,138,33,4
2020-04-12,CZ020,CZ020A,109,19,0
2020-04-12,CZ020,CZ020B,42,8,2
2020-04-12,CZ020,CZ020C,11,2,0
2020-04-12,CZ031,CZ0311,37,3,0
2020-04-12,CZ031,CZ0312,22,5,0
2020-04-12,CZ031,CZ0313,15,1,0
2020-04-12,CZ031,CZ0314,9,1,0
2020-04-12,CZ031,CZ0315,23,3,4
2020-04-12,CZ031,CZ0316,33,6,0
2020-04-12,CZ031,CZ0317,14,3,0
2020-04-12,CZ032,CZ0321,254,33,6
2020-04-12,CZ032,CZ0322,51,5,0
2020-04-12,CZ032,CZ0323,66,23,1
2020-04-12,CZ032,CZ0324,9,1,0
2020-04-12,CZ032,CZ0325,11,2,0
2020-04-12,CZ032,CZ0326,3,1,0
2020-04-12,CZ032,CZ0327,34,5,0
2020-04-12,CZ041,CZ0411,113,24,6
2020-04-12,CZ041,CZ0412,53,14,3
2020-04-12,CZ041,CZ0413,31,4,0
2020-04-12,CZ042,CZ0421,40,21,0
2020-04-12,CZ042,CZ0422,15,4,0
2020-04-12,CZ042,CZ0423,185,11,6
2020-04-12,CZ042,CZ0424,13,6,0
2020-04-12,CZ042,CZ0425,22,7,0
2020-04-12,CZ042,CZ0426,36,9,0
2020-04-12,CZ042,CZ0427,70,34,0
2020-04-12,CZ051,CZ0511,5,1,0
2020-04-12,CZ051,CZ0512,69,11,0
2020-04-12,CZ051,CZ0513,66,13,1
2020-04-12,CZ051,CZ0514,36,5,1
2020-04-12,CZ052,CZ0521,54,9,1
2020-04-12,CZ052,CZ0522,19,1,1
2020-04-12,CZ052,CZ0523,63,7,0
2020-04-12,CZ052,CZ0524,16,0,0
2020-04-12,CZ052,CZ0525,15,2,0
2020-04-12,CZ053,CZ0531,67,0,0
2020-04-12,CZ053,CZ0532,110,7,2
2020-04-12,CZ053,CZ0533,21,4,1
2020-04-12,CZ053,CZ0534,23,11,1
2020-04-12,CZ063,CZ0631,67,2,3
2020-04-12,CZ063,CZ0632,11,6,0
2020-04-12,CZ063,CZ0633,1,0,0
2020-04-12,CZ063,CZ0634,30,1,0
2020-04-12,CZ063,CZ0635,37,6,0
2020-04-12,CZ064,CZ0641,15,4,0
2020-04-12,CZ064,CZ0642,131,40,1
2020-04-12,CZ064,CZ0643,44,16,1
2020-04-12,CZ064,CZ0644,77,19,6
2020-04-12,CZ064,CZ0645,9,6,0
2020-04-12,CZ064,CZ0646,18,1,0
2020-04-12,CZ064,CZ0647,47,8,0
2020-04-12,CZ071,CZ0711,7,0,0
2020-04-12,CZ071,CZ0712,460,71,8
2020-04-12,CZ071,CZ0713,41,9,0
2020-04-12,CZ071,CZ0714,28,3,0
2020-04-12,CZ071,CZ0715,45,4,0
2020-04-12,CZ072,CZ0721,24,8,0
2020-04-12,CZ072,CZ0722,130,61,1
2020-04-12,CZ072,CZ0723,41,12,0
2020-04-12,CZ072,CZ0724,63,7,0
2020-04-12,CZ080,CZ0801,23,4,1
2020-04-12,CZ080,CZ0802,145,16,3
2020-04-12,CZ080,CZ0803,107,10,0
2020-04-12,CZ080,CZ0804,45,5,0
2020-04-12,CZ080,CZ0805,78,16,2
2020-04-12,CZ080,CZ0806,260,22,4
2020-04-13,CZ010,CZ0100,1446,344,68
2020-04-13,CZ020,CZ0201,81,10,0
2020-04-13,CZ020,CZ0202,47,8,0
2020-04-13,CZ020,CZ0203,90,23,6
2020-04-13,CZ020,CZ0204,46,11,1
2020-04-13,CZ020,CZ0205,19,6,0
2020-04-13,CZ020,CZ0206,59,18,1
2020-04-13,CZ020,CZ0207,36,6,1
2020-04-13,CZ020,CZ0208,41,10,1
2020-04-13,CZ020,CZ0209,138,37,4
2020-04-13,CZ020,CZ020A,110,21,0
2020-04-13,CZ020,CZ020B,42,9,2
2020-04-13,CZ020,CZ020C,11,2,0
2020-04-13,CZ031,CZ0311,38,4,0
2020-04-13,CZ031,CZ0312,22,6,0
2020-04-13,CZ031,CZ0313,15,1,0
2020-04-13,CZ031,CZ0314,9,1,0
2020-04-13,CZ031,CZ0315,23,6,4
2020-04-13,CZ031,CZ0316,33,6,0
2020-04-13,CZ031,CZ0317,14,3,0
2020-04-13,CZ032,CZ0321,259,41,6
2020-04-13,CZ032,CZ0322,56,5,0
2020-04-13,CZ032,CZ0323,66,25,1
2020-04-13,CZ032,CZ0324,9,1,0
2020-04-13,CZ032,CZ0325,11,5,0
2020-04-13,CZ032,CZ0326,3,1,0
2020-04-13,CZ032,CZ0327,34,5,0
2020-04-13,CZ041,CZ0411,114,25,8
2020-04-13,CZ041,CZ0412,53,14,3
2020-04-13,CZ041,CZ0413,32,4,0
2020-04-13,CZ042,CZ0421,40,21,0
2020-04-13,CZ042,CZ0422,15,5,0
2020-04-13,CZ042,CZ0423,185,11,7
2020-04-13,CZ042,CZ0424,13,6,0
2020-04-13,CZ042,CZ0425,22,8,0
2020-04-13,CZ042,CZ0426,37,9,0
2020-04-13,CZ042,CZ0427,70,34,0
2020-04-13,CZ051,CZ0511,5,1,0
2020-04-13,CZ051,CZ0512,69,12,0
2020-04-13,CZ051,CZ0513,67,15,1
2020-04-13,CZ051,CZ0514,36,5,1
2020-04-13,CZ052,CZ0521,54,10,2
2020-04-13,CZ052,CZ0522,19,2,1
2020-04-13,CZ052,CZ0523,63,7,0
2020-04-13,CZ052,CZ0524,16,0,0
2020-04-13,CZ052,CZ0525,15,2,0
2020-04-13,CZ053,CZ0531,67,4,0
2020-04-13,CZ053,CZ0532,111,8,2
2020-04-13,CZ053,CZ0533,21,4,1
2020-04-13,CZ053,CZ0534,23,11,1
2020-04-13,CZ063,CZ0631,74,2,3
2020-04-13,CZ063,CZ0632,11,6,0
2020-04-13,CZ063,CZ0633,1,0,0
2020-04-13,CZ063,CZ0634,30,1,0
2020-04-13,CZ063,CZ0635,37,9,0
2020-04-13,CZ064,CZ0641,15,4,0
2020-04-13,CZ064,CZ0642,133,41,1
2020-04-13,CZ064,CZ0643,44,17,1
2020-04-13,CZ064,CZ0644,80,19,7
2020-04-13,CZ064,CZ0645,9,6,0
2020-04-13,CZ064,CZ0646,18,1,0
2020-04-13,CZ064,CZ0647,47,9,0
2020-04-13,CZ071,CZ0711,7,0,0
2020-04-13,CZ071,CZ0712,463,83,8
2020-04-13,CZ071,CZ0713,41,9,0
2020-04-13,CZ071,CZ0714,28,3,0
2020-04-13,CZ071,CZ0715,45,6,0
2020-04-13,CZ072,CZ0721,24,8,0
2020-04-13,CZ072,CZ0722,130,61,1
2020-04-13,CZ072,CZ0723,41,12,0
2020-04-13,CZ072,CZ0724,63,7,0
2020-04-13,CZ080,CZ0801,23,4,1
2020-04-13,CZ080,CZ0802,145,16,3
2020-04-13,CZ080,CZ0803,109,11,0
2020-04-13,CZ080,CZ0804,46,7,0
2020-04-13,CZ080,CZ0805,83,16,2
2020-04-13,CZ080,CZ0806,269,25,5
2020-04-14,CZ010,CZ0100,1458,406,70
2020-04-14,CZ020,CZ0201,81,12,0
2020-04-14,CZ020,CZ0202,48,10,0
2020-04-14,CZ020,CZ0203,91,23,6
2020-04-14,CZ020,CZ0204,47,12,1
2020-04-14,CZ020,CZ0205,19,6,0
2020-04-14,CZ020,CZ0206,59,18,1
2020-04-14,CZ020,CZ0207,36,7,1
2020-04-14,CZ020,CZ0208,41,12,1
2020-04-14,CZ020,CZ0209,141,40,4
2020-04-14,CZ020,CZ020A,115,23,1
2020-04-14,CZ020,CZ020B,42,9,2
2020-04-14,CZ020,CZ020C,11,2,0
2020-04-14,CZ031,CZ0311,38,7,0
2020-04-14,CZ031,CZ0312,22,8,0
2020-04-14,CZ031,CZ0313,15,2,0
2020-04-14,CZ031,CZ0314,9,2,0
2020-04-14,CZ031,CZ0315,24,6,4
2020-04-14,CZ031,CZ0316,33,8,0
2020-04-14,CZ031,CZ0317,14,3,0
2020-04-14,CZ032,CZ0321,268,42,7
2020-04-14,CZ032,CZ0322,62,5,0
2020-04-14,CZ032,CZ0323,74,29,1
2020-04-14,CZ032,CZ0324,9,1,0
2020-04-14,CZ032,CZ0325,12,5,0
2020-04-14,CZ032,CZ0326,3,1,0
2020-04-14,CZ032,CZ0327,36,6,0
2020-04-14,CZ041,CZ0411,118,28,8
2020-04-14,CZ041,CZ0412,55,16,3
2020-04-14,CZ041,CZ0413,32,4,0
2020-04-14,CZ042,CZ0421,40,24,0
2020-04-14,CZ042,CZ0422,16,6,0
2020-04-14,CZ042,CZ0423,186,16,8
2020-04-14,CZ042,CZ0424,14,6,0
2020-04-14,CZ042,CZ0425,22,8,0
2020-04-14,CZ042,CZ0426,37,11,0
2020-04-14,CZ042,CZ0427,70,44,0
2020-04-14,CZ051,CZ0511,5,1,0
2020-04-14,CZ051,CZ0512,69,14,0
2020-04-14,CZ051,CZ0513,68,15,1
2020-04-14,CZ051,CZ0514,36,7,1
2020-04-14,CZ052,CZ0521,55,12,2
2020-04-14,CZ052,CZ0522,19,3,1
2020-04-14,CZ052,CZ0523,63,9,0
2020-04-14,CZ052,CZ0524,16,0,0
2020-04-14,CZ052,CZ0525,16,2,0
2020-04-14,CZ053,CZ0531,67,6,0
2020-04-14,CZ053,CZ0532,111,11,2
2020-04-14,CZ053,CZ0533,21,5,1
2020-04-14,CZ053,CZ0534,23,11,1
2020-04-14,CZ063,CZ0631,80,4,3
2020-04-14,CZ063,CZ0632,11,6,0
2020-04-14,CZ063,CZ0633,1,0,0
2020-04-14,CZ063,CZ0634,30,1,0
2020-04-14,CZ063,CZ0635,37,11,0
2020-04-14,CZ064,CZ0641,15,4,0
2020-04-14,CZ064,CZ0642,133,45,1
2020-04-14,CZ064,CZ0643,44,17,1
2020-04-14,CZ064,CZ0644,80,19,9
2020-04-14,CZ064,CZ0645,9,6,0
2020-04-14,CZ064,CZ0646,18,1,0
2020-04-14,CZ064,CZ0647,47,9,0
2020-04-14,CZ071,CZ0711,9,0,0
2020-04-14,CZ071,CZ0712,463,91,8
2020-04-14,CZ071,CZ0713,41,12,0
2020-04-14,CZ071,CZ0714,30,3,0
2020-04-14,CZ071,CZ0715,45,7,0
2020-04-14,CZ072,CZ0721,24,9,0
2020-04-14,CZ072,CZ0722,130,62,1
2020-04-14,CZ072,CZ0723,41,12,0
2020-04-14,CZ072,CZ0724,65,9,0
2020-04-14,CZ080,CZ0801,23,7,1
2020-04-14,CZ080,CZ0802,151,24,3
2020-04-14,CZ080,CZ0803,110,15,0
2020-04-14,CZ080,CZ0804,46,7,0
2020-04-14,CZ080,CZ0805,89,17,2
2020-04-14,CZ080,CZ0806,276,38,5
2020-04-15,CZ010,CZ0100,1483,466,70
2020-04-15,CZ020,CZ0201,81,13,0
2020-04-15,CZ020,CZ0202,49,11,0
2020-04-15,CZ020,CZ0203,93,27,6
2020-04-15,CZ020,CZ0204,47,15,1
