dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
78;2020-04-12;33;5;10;17
78;2020-04-13;49;1;9;36
78;2020-04-14;41;4;17;42
78;2020-04-15;70;2;14;72
78;2020-04-16;56;3;11;65
78;2020-04-17;46;2;11;47
78;2020-04-18;32;5;6;109
78;2020-04-19;21;3;0;9
78;2020-04-20;57;5;23;30
78;2020-04-21;39;9;14;40
78;2020-04-22;45;0;7;34
78;2020-04-23;20;5;9;41
78;2020-04-24;52;5;12;42
78;2020-04-25;21;2;2;30
78;2020-04-26;15;4;1;6
78;2020-04-27;16;2;7;14
78;2020-04-28;59;2;14;32
78;2020-04-29;18;0;3;21
78;2020-04-30;30;2;3;50
78;2020-05-01;19;1;3;24
78;2020-05-02;21;1;1;10
78;2020-05-03;6;2;1;2
78;2020-05-04;13;0;5;11
78;2020-05-05;12;1;5;36
78;2020-05-06;16;0;2;13
78;2020-05-07;14;1;3;24
78;2020-05-08;7;1;1;11
78;2020-05-09;5;1;0;10
78;2020-05-10;6;0;0;7
78;2020-05-11;9;1;7;19
78;2020-05-12;27;1;3;50
78;2020-05-13;13;1;1;25
78;2020-05-14;18;0;2;24
78;2020-05-15;16;0;2;34
78;2020-05-16;5;0;2;26
78;2020-05-17;3;2;1;0
78;2020-05-18;10;0;2;6
78;2020-05-19;33;1;3;25
78;2020-05-20;14;2;3;16
78;2020-05-21;9;0;1;1
78;2020-05-22;7;0;3;25
78;2020-05-23;4;0;1;3
78;2020-05-24;0;0;0;0
78;2020-05-25;2;2;2;20
78;2020-05-26;18;2;8;8
78;2020-05-27;8;0;2;9
78;2020-05-28;10;1;1;18
78;2020-05-29;2;0;3;7
78;2020-05-30;1;0;1;3
78;2020-05-31;0;0;1;2
78;2020-06-01;0;0;0;1
78;2020-06-02;8;1;2;7
79;2020-03-19;4;1;0;1
79;2020-03-20;8;0;0;5
79;2020-03-21;3;0;0;1
79;2020-03-22;4;0;1;2
79;2020-03-23;1;0;0;1
79;2020-03-24;1;0;0;0
79;2020-03-25;3;0;0;1
79;2020-03-26;4;0;0;0
79;2020-03-27;2;0;1;0
79;2020-03-28;2;0;0;1
79;2020-03-29;6;3;0;1
79;2020-03-30;4;0;0;4
79;2020-03-31;4;2;0;1
79;2020-04-01;6;0;0;3
79;2020-04-02;4;0;3;5
79;2020-04-03;2;1;1;2
79;2020-04-04;1;0;2;2
79;2020-04-05;2;0;0;0
79;2020-04-06;3;1;0;1
79;2020-04-07;7;0;0;3
79;2020-04-08;5;1;1;3
79;2020-04-09;4;1;0;1
79;2020-04-10;4;3;0;2
79;2020-04-11;1;0;0;1
79;2020-04-12;1;0;1;3
79;2020-04-13;2;2;0;0
79;2020-04-14;2;0;0;1
79;2020-04-15;3;0;2;4
79;2020-04-16;2;0;0;1
79;2020-04-17;2;0;0;1
79;2020-04-18;1;0;0;0
79;2020-04-19;0;0;1;0
79;2020-04-20;0;0;0;0
79;2020-04-21;1;0;1;2
79;2020-04-22;1;0;0;3
79;2020-04-23;0;1;0;2
79;2020-04-24;0;0;0;1
79;2020-04-25;2;0;0;0
79;2020-04-26;2;1;0;0
79;2020-04-27;1;0;1;1
79;2020-04-28;1;0;0;0
79;2020-04-29;0;0;1;0
79;2020-04-30;1;0;1;5
79;2020-05-01;0;0;0;2
79;2020-05-02;1;0;2;0
79;2020-05-03;0;0;0;0
79;2020-05-04;0;0;0;0
79;2020-05-05;1;0;0;0
79;2020-05-06;0;0;0;1
79;2020-05-07;0;0;0;2
79;2020-05-08;0;0;0;0
79;2020-05-09;0;0;0;1
79;2020-05-10;0;0;0;0
79;2020-05-11;1;0;0;0
79;2020-05-12;0;0;0;1
79;2020-05-13;0;0;0;2
79;2020-05-14;1;0;0;1
79;2020-05-15;0;0;0;0
79;2020-05-16;0;0;0;1
79;2020-05-17;1;0;1;0
79;2020-05-18;0;0;0;0
79;2020-05-19;0;0;0;0
79;2020-05-20;0;0;0;0
79;2020-05-21;1;0;0;0
79;2020-05-22;1;0;0;0
79;2020-05-23;0;0;0;0
79;2020-05-24;1;0;0;0
79;2020-05-25;0;0;0;0
79;2020-05-26;0;0;0;1
79;2020-05-27;0;0;0;1
79;2020-05-28;0;0;0;1
79;2020-05-29;0;0;0;2
79;2020-05-30;0;0;0;0
79;2020-05-31;1;0;1;0
79;2020-06-01;0;0;0;0
79;2020-06-02;0;0;0;3
80;2020-03-19;29;7;1;3
80;2020-03-20;26;8;1;4
80;2020-03-21;29;5;5;5
80;2020-03-22;18;4;0;0
80;2020-03-23;14;2;1;1
80;2020-03-24;24;3;4;6
80;2020-03-25;34;4;3;11
80;2020-03-26;19;6;4;8
80;2020-03-27;17;1;2;6
80;2020-03-28;58;8;4;15
80;2020-03-29;35;5;5;9
80;2020-03-30;28;9;5;8
80;2020-03-31;48;9;9;25
80;2020-04-01;24;3;3;3
80;2020-04-02;32;5;1;9
80;2020-04-03;58;4;6;13
80;2020-04-04;60;10;14;34
80;2020-04-05;24;5;8;1
80;2020-04-06;29;3;13;2
80;2020-04-07;22;5;6;29
80;2020-04-08;25;4;6;17
80;2020-04-09;24;6;3;9
80;2020-04-10;23;2;6;23
80;2020-04-11;42;6;8;40
80;2020-04-12;12;0;4;11
80;2020-04-13;21;2;4;4
80;2020-04-14;23;4;3;14
80;2020-04-15;13;2;5;17
80;2020-04-16;16;1;2;15
80;2020-04-17;29;0;3;26
80;2020-04-18;10;2;6;8
80;2020-04-19;12;1;3;4
80;2020-04-20;7;0;3;10
80;2020-04-21;11;1;1;25
80;2020-04-22;29;2;7;19
80;2020-04-23;16;2;2;16
80;2020-04-24;10;2;3;24
80;2020-04-25;15;2;2;11
80;2020-04-26;7;4;2;0
80;2020-04-27;9;0;4;2
80;2020-04-28;9;0;3;17
80;2020-04-29;3;1;0;17
80;2020-04-30;7;1;2;8
80;2020-05-01;3;1;1;12
80;2020-05-02;2;0;1;6
80;2020-05-03;3;0;3;1
80;2020-05-04;3;0;1;5
80;2020-05-05;11;0;3;11
80;2020-05-06;8;2;1;10
80;2020-05-07;3;3;5;11
80;2020-05-08;4;0;1;2
80;2020-05-09;3;1;1;6
80;2020-05-10;1;1;2;1
80;2020-05-11;6;2;3;6
80;2020-05-12;2;3;0;8
80;2020-05-13;1;1;2;3
80;2020-05-14;3;1;1;15
80;2020-05-15;1;0;0;7
80;2020-05-16;7;2;1;6
80;2020-05-17;0;0;2;2
80;2020-05-18;0;0;1;7
80;2020-05-19;1;1;1;8
80;2020-05-20;0;0;2;8
80;2020-05-21;0;0;0;10
80;2020-05-22;1;0;0;0
80;2020-05-23;2;0;0;1
80;2020-05-24;0;0;0;0
80;2020-05-25;3;1;4;7
80;2020-05-26;0;0;0;12
80;2020-05-27;0;0;1;1
80;2020-05-28;0;0;2;0
80;2020-05-29;2;0;0;4
80;2020-05-30;0;1;0;1
80;2020-05-31;1;0;2;4
80;2020-06-01;0;0;0;0
80;2020-06-02;0;0;0;1
81;2020-03-19;2;1;0;0
81;2020-03-20;3;0;0;2
81;2020-03-21;1;0;1;0
81;2020-03-22;2;0;0;1
81;2020-03-23;0;2;0;0
81;2020-03-24;1;0;0;0
81;2020-03-25;8;4;0;1
81;2020-03-26;10;3;0;3
81;2020-03-27;4;2;0;2
81;2020-03-28;5;2;0;0
81;2020-03-29;7;4;0;0
81;2020-03-30;5;1;1;3
81;2020-03-31;5;0;0;1
81;2020-04-01;11;3;1;1
81;2020-04-02;10;5;0;5
81;2020-04-03;4;0;0;1
81;2020-04-04;2;1;0;1
81;2020-04-05;3;2;1;2
81;2020-04-06;3;2;1;7
81;2020-04-07;10;4;0;7
81;2020-04-08;3;1;1;2
81;2020-04-09;4;1;1;7
81;2020-04-10;2;1;2;6
81;2020-04-11;2;0;1;4
81;2020-04-12;2;0;0;0
81;2020-04-13;3;1;1;1
81;2020-04-14;3;1;2;2
81;2020-04-15;3;0;1;4
81;2020-04-16;2;0;1;0
81;2020-04-17;1;0;0;0
81;2020-04-18;2;0;0;2
81;2020-04-19;0;0;0;0
81;2020-04-20;0;0;2;2
81;2020-04-21;0;1;0;2
81;2020-04-22;1;0;0;1
81;2020-04-23;0;0;0;1
81;2020-04-24;2;0;1;2
81;2020-04-25;1;0;0;0
81;2020-04-26;0;0;0;0
81;2020-04-27;4;0;1;2
81;2020-04-28;3;1;0;2
81;2020-04-29;1;0;0;1
81;2020-04-30;6;0;0;0
81;2020-05-01;0;1;0;9
81;2020-05-02;1;0;1;0
81;2020-05-03;0;0;0;0
81;2020-05-04;0;0;0;1
81;2020-05-05;0;0;1;2
81;2020-05-06;1;0;0;8
81;2020-05-07;0;0;0;1
81;2020-05-08;0;0;0;0
81;2020-05-09;3;0;0;0
81;2020-05-10;1;0;0;1
81;2020-05-11;0;0;0;1
81;2020-05-12;5;0;1;1
81;2020-05-13;1;0;0;1
81;2020-05-14;0;0;0;3
81;2020-05-15;0;0;0;2
81;2020-05-16;0;0;0;0
81;2020-05-17;0;0;0;1
81;2020-05-18;0;0;0;0
81;2020-05-19;0;0;0;0
81;2020-05-20;0;0;0;0
81;2020-05-21;0;0;0;1
81;2020-05-22;0;0;0;0
81;2020-05-23;1;0;0;1
81;2020-05-24;0;0;0;0
81;2020-05-25;0;0;0;0
81;2020-05-26;0;0;0;6
81;2020-05-27;0;0;0;2
81;2020-05-28;0;0;0;0
81;2020-05-29;0;0;0;1
81;2020-05-30;0;0;0;0
81;2020-05-31;0;0;0;0
81;2020-06-01;0;0;0;0
81;2020-06-02;0;0;0;1
82;2020-03-19;0;0;0;0
82;2020-03-20;0;0;0;0
82;2020-03-21;2;1;0;0
82;2020-03-22;1;1;0;0
82;2020-03-23;0;0;0;1
82;2020-03-24;1;0;0;1
82;2020-03-25;0;0;0;0
82;2020-03-26;0;0;0;0
82;2020-03-27;1;0;0;0
82;2020-03-28;0;0;0;0
82;2020-03-29;0;0;0;0
82;2020-03-30;4;3;0;1
82;2020-03-31;2;0;0;0
82;2020-04-01;4;1;1;0
82;2020-04-02;0;0;0;0
82;2020-04-03;2;1;0;0
82;2020-04-04;0;0;0;0
82;2020-04-05;6;2;0;3
82;2020-04-06;2;1;1;0
82;2020-04-07;0;0;0;0
82;2020-04-08;2;2;0;0
82;2020-04-09;2;0;0;2
82;2020-04-10;2;0;0;3
82;2020-04-11;1;0;0;2
82;2020-04-12;0;0;0;0
82;2020-04-13;0;0;0;0
82;2020-04-14;2;1;0;2
82;2020-04-15;4;1;0;2
82;2020-04-16;2;1;0;4
82;2020-04-17;3;0;0;5
82;2020-04-18;0;0;0;0
82;2020-04-19;1;1;0;0
82;2020-04-20;2;1;0;1
82;2020-04-21;0;0;0;0
82;2020-04-22;0;0;0;0
82;2020-04-23;0;0;0;2
82;2020-04-24;0;0;0;1
82;2020-04-25;0;0;0;0
82;2020-04-26;0;0;0;0
82;2020-04-27;4;1;1;1
82;2020-04-28;0;0;0;0
82;2020-04-29;0;0;0;1
82;2020-04-30;0;0;0;0
82;2020-05-01;0;0;0;0
82;2020-05-02;0;0;0;0
82;2020-05-03;0;0;0;0
82;2020-05-04;0;0;0;0
82;2020-05-05;1;0;0;1
82;2020-05-06;0;0;0;0
82;2020-05-07;0;0;0;0
82;2020-05-08;0;1;0;3
82;2020-05-09;0;0;0;0
82;2020-05-10;0;0;0;0
82;2020-05-11;0;0;0;0
82;2020-05-12;0;0;0;1
82;2020-05-13;1;0;0;0
82;2020-05-14;0;0;0;0
82;2020-05-15;0;0;0;0
82;2020-05-16;0;0;1;0
82;2020-05-17;0;0;0;0
82;2020-05-18;0;0;0;0
82;2020-05-19;0;0;0;0
82;2020-05-20;0;0;0;0
82;2020-05-21;1;0;0;0
82;2020-05-22;0;0;0;0
82;2020-05-23;0;0;0;1
82;2020-05-24;1;1;0;0
82;2020-05-25;0;0;0;0
82;2020-05-26;0;0;0;0
82;2020-05-27;1;0;0;1
82;2020-05-28;0;0;0;1
82;2020-05-29;0;0;0;0
82;2020-05-30;0;0;0;0
82;2020-05-31;0;0;0;0
82;2020-06-01;0;0;0;0
82;2020-06-02;0;0;0;0
83;2020-03-19;10;4;2;8
83;2020-03-20;8;3;0;2
83;2020-03-21;19;3;0;12
83;2020-03-22;22;4;0;11
83;2020-03-23;8;1;3;5
83;2020-03-24;19;3;2;5
83;2020-03-25;31;5;1;8
83;2020-03-26;24;3;4;8
83;2020-03-27;16;2;0;6
83;2020-03-28;27;4;0;1
83;2020-03-29;24;6;1;5
83;2020-03-30;30;5;5;12
83;2020-03-31;38;12;6;23
83;2020-04-01;14;4;3;14
83;2020-04-02;26;6;1;3
83;2020-04-03;22;3;2;20
83;2020-04-04;30;5;2;10
83;2020-04-05;31;6;4;5
83;2020-04-06;24;3;5;16
83;2020-04-07;20;5;5;18
83;2020-04-08;41;4;0;14
83;2020-04-09;35;0;2;18
83;2020-04-10;25;3;3;20
83;2020-04-11;23;3;1;17
83;2020-04-12;25;2;5;30
83;2020-04-13;20;2;6;0
83;2020-04-14;57;3;3;14
83;2020-04-15;39;2;3;28
83;2020-04-16;17;3;5;20
83;2020-04-17;17;4;8;17
83;2020-04-18;16;3;3;12
83;2020-04-19;9;2;1;4
83;2020-04-20;10;6;3;4
83;2020-04-21;12;3;3;13
83;2020-04-22;28;8;3;8
83;2020-04-23;21;3;4;17
83;2020-04-24;10;1;3;9
83;2020-04-25;12;3;2;39
83;2020-04-26;1;1;1;2
83;2020-04-27;31;2;5;38
83;2020-04-28;16;6;2;18
83;2020-04-29;36;0;2;60
83;2020-04-30;19;0;0;24
83;2020-05-01;7;2;0;8
83;2020-05-02;1;0;1;0
83;2020-05-03;1;1;0;2
83;2020-05-04;12;1;2;13
83;2020-05-05;7;2;1;16
83;2020-05-06;6;1;2;11
83;2020-05-07;7;1;0;7
83;2020-05-08;3;0;0;5
83;2020-05-09;1;0;0;1
83;2020-05-10;1;0;0;0
83;2020-05-11;1;0;5;8
83;2020-05-12;11;1;0;15
83;2020-05-13;4;0;1;20
83;2020-05-14;3;0;0;10
83;2020-05-15;5;0;0;9
83;2020-05-16;3;0;0;18
83;2020-05-17;0;0;0;1
83;2020-05-18;7;0;1;2
83;2020-05-19;3;0;0;5
83;2020-05-20;0;0;0;4
83;2020-05-21;2;0;0;1
83;2020-05-22;0;0;0;4
83;2020-05-23;0;0;1;0
83;2020-05-24;2;0;0;0
83;2020-05-25;2;0;1;11
83;2020-05-26;2;0;0;5
83;2020-05-27;2;0;0;2
83;2020-05-28;2;0;0;1
83;2020-05-29;1;0;1;6
83;2020-05-30;2;0;0;2
83;2020-05-31;0;0;0;0
83;2020-06-01;0;0;0;0
83;2020-06-02;4;0;3;3
84;2020-03-19;6;1;0;2
84;2020-03-20;2;0;0;1
84;2020-03-21;7;2;0;1
84;2020-03-22;3;0;0;1
84;2020-03-23;9;3;2;5
84;2020-03-24;1;0;0;0
84;2020-03-25;13;2;0;5
84;2020-03-26;8;1;0;6
84;2020-03-27;10;4;0;4
84;2020-03-28;11;6;1;7
84;2020-03-29;4;0;0;0
84;2020-03-30;18;3;1;2
84;2020-03-31;5;2;1;6
84;2020-04-01;19;1;4;5
84;2020-04-02;17;2;2;3
84;2020-04-03;9;1;1;9
84;2020-04-04;6;0;1;4
84;2020-04-05;6;3;2;2
84;2020-04-06;10;0;0;4
84;2020-04-07;16;2;0;17
84;2020-04-08;11;0;3;11
84;2020-04-09;7;2;0;4
84;2020-04-10;7;0;2;8
84;2020-04-11;8;0;0;10
84;2020-04-12;6;1;1;3
84;2020-04-13;1;1;0;3
84;2020-04-14;4;0;0;2
84;2020-04-15;2;0;1;4
84;2020-04-16;2;0;0;0
84;2020-04-17;2;1;0;6
84;2020-04-18;8;0;1;6
84;2020-04-19;3;1;1;0
84;2020-04-20;2;0;0;2
84;2020-04-21;8;1;2;2
84;2020-04-22;4;0;0;2
84;2020-04-23;3;0;0;2
84;2020-04-24;15;3;0;3
84;2020-04-25;2;0;0;4
84;2020-04-26;3;1;0;0
84;2020-04-27;8;2;1;0
84;2020-04-28;3;2;0;6
84;2020-04-29;4;0;0;4
84;2020-04-30;3;0;0;5
84;2020-05-01;4;0;0;2
84;2020-05-02;4;0;0;6
84;2020-05-03;4;0;1;3
84;2020-05-04;5;0;0;5
84;2020-05-05;3;0;1;12
84;2020-05-06;3;0;1;0
84;2020-05-07;1;0;0;5
84;2020-05-08;1;0;0;4
84;2020-05-09;0;0;0;0
84;2020-05-10;0;0;0;1
84;2020-05-11;0;0;1;2
84;2020-05-12;0;0;0;3
84;2020-05-13;2;0;2;9
84;2020-05-14;0;0;0;2
84;2020-05-15;0;0;0;2
84;2020-05-16;1;0;0;0
84;2020-05-17;0;0;0;0
84;2020-05-18;1;0;1;0
84;2020-05-19;0;0;1;0
84;2020-05-20;1;0;0;1
84;2020-05-21;1;0;0;1
84;2020-05-22;0;0;0;0
84;2020-05-23;2;0;0;0
84;2020-05-24;1;0;0;0
84;2020-05-25;3;0;0;0
84;2020-05-26;0;0;0;0
84;2020-05-27;1;1;0;1
84;2020-05-28;3;0;0;3
84;2020-05-29;0;0;1;0
84;2020-05-30;0;0;0;0
84;2020-05-31;2;0;0;0
84;2020-06-01;0;0;0;0
84;2020-06-02;4;0;0;1
85;2020-03-19;9;2;0;5
85;2020-03-20;1;0;0;0
85;2020-03-21;0;1;0;2
85;2020-03-22;4;3;0;1
85;2020-03-23;3;2;0;0
85;2020-03-24;4;0;0;0
85;2020-03-25;21;2;1;1
85;2020-03-26;16;2;1;2
85;2020-03-27;8;1;1;0
85;2020-03-28;14;1;1;3
85;2020-03-29;10;5;0;1
85;2020-03-30;2;1;0;0
85;2020-03-31;7;0;1;10
85;2020-04-01;11;3;2;4
85;2020-04-02;3;1;0;2
85;2020-04-03;13;1;5;2
85;2020-04-04;13;3;3;7
85;2020-04-05;7;2;0;0
85;2020-04-06;5;2;1;0
85;2020-04-07;1;0;0;6
85;2020-04-08;5;0;1;11
85;2020-04-09;7;2;0;2
85;2020-04-10;5;1;2;5
85;2020-04-11;9;0;1;4
85;2020-04-12;1;1;0;3
85;2020-04-13;7;0;1;2
85;2020-04-14;12;0;3;3
85;2020-04-15;2;1;1;8
85;2020-04-16;14;0;1;17
85;2020-04-17;14;0;0;6
85;2020-04-18;1;0;0;3
85;2020-04-19;1;0;0;1
85;2020-04-20;1;0;2;1
85;2020-04-21;8;0;2;6
85;2020-04-22;2;0;0;6
85;2020-04-23;3;0;1;7
85;2020-04-24;1;0;1;4
85;2020-04-25;0;0;0;3
85;2020-04-26;0;0;0;0
85;2020-04-27;4;0;1;2
85;2020-04-28;0;0;0;5
85;2020-04-29;1;0;0;2
85;2020-04-30;0;0;0;3
85;2020-05-01;2;0;0;1
85;2020-05-02;3;0;0;0
85;2020-05-03;3;3;0;0
85;2020-05-04;0;0;1;0
85;2020-05-05;1;0;0;2
85;2020-05-06;1;0;0;0
85;2020-05-07;2;0;0;3
85;2020-05-08;1;1;0;2
85;2020-05-09;0;0;0;1
85;2020-05-10;0;0;0;2
85;2020-05-11;0;0;0;0
85;2020-05-12;9;0;0;7
85;2020-05-13;3;1;0;1
85;2020-05-14;5;0;1;2
85;2020-05-15;4;0;0;2
85;2020-05-16;4;0;1;3
85;2020-05-17;0;0;0;0
85;2020-05-18;5;0;0;0
85;2020-05-19;10;3;1;1
85;2020-05-20;4;0;0;5
85;2020-05-21;2;0;0;1
85;2020-05-22;3;0;0;1
85;2020-05-23;1;0;1;5
85;2020-05-24;0;0;0;0
85;2020-05-25;5;0;0;3
85;2020-05-26;3;0;0;4
85;2020-05-27;2;1;1;1
85;2020-05-28;8;0;0;8
85;2020-05-29;5;0;1;2
85;2020-05-30;1;0;0;2
85;2020-05-31;0;0;0;0
85;2020-06-01;0;0;0;0
85;2020-06-02;5;0;0;2
86;2020-03-19;6;1;0;0
86;2020-03-20;0;0;0;0
86;2020-03-21;3;2;0;1
86;2020-03-22;2;0;1;0
86;2020-03-23;3;1;1;0
86;2020-03-24;6;0;0;4
86;2020-03-25;8;3;1;4
86;2020-03-26;13;5;0;4
86;2020-03-27;10;3;2;2
86;2020-03-28;7;3;2;5
86;2020-03-29;6;5;1;0
86;2020-03-30;8;1;0;1
86;2020-03-31;4;4;3;6
86;2020-04-01;7;0;0;1
86;2020-04-02;3;0;3;3
86;2020-04-03;5;1;0;2
86;2020-04-04;1;0;1;2
86;2020-04-05;7;1;1;2
86;2020-04-06;7;0;0;1
86;2020-04-07;4;3;2;3
86;2020-04-08;5;1;0;3
86;2020-04-09;2;1;0;2
86;2020-04-10;6;3;0;7
86;2020-04-11;4;0;0;4
86;2020-04-12;0;0;0;0
86;2020-04-13;5;0;2;0
86;2020-04-14;5;1;1;7
86;2020-04-15;0;0;0;0
86;2020-04-16;2;0;3;6
86;2020-04-17;0;0;0;4
86;2020-04-18;0;0;0;2
86;2020-04-19;0;0;0;0
86;2020-04-20;9;0;0;1
86;2020-04-21;2;0;0;1
86;2020-04-22;3;0;0;3
86;2020-04-23;1;0;2;0
86;2020-04-24;0;0;2;4
86;2020-04-25;1;0;0;1
86;2020-04-26;0;0;0;0
86;2020-04-27;5;0;1;2
86;2020-04-28;3;1;1;0
86;2020-04-29;3;1;0;3
86;2020-04-30;3;0;0;4
86;2020-05-01;1;0;0;1
86;2020-05-02;0;0;0;0
86;2020-05-03;0;0;0;0
86;2020-05-04;4;1;2;4
86;2020-05-05;0;0;0;0
86;2020-05-06;0;0;1;1
86;2020-05-07;2;1;0;5
86;2020-05-08;3;0;0;11
86;2020-05-09;0;0;0;0
86;2020-05-10;0;0;0;0
86;2020-05-11;4;1;2;1
86;2020-05-12;0;0;0;4
86;2020-05-13;0;0;0;0
86;2020-05-14;1;0;0;0
86;2020-05-15;2;0;1;4
86;2020-05-16;0;0;0;0
86;2020-05-17;0;0;0;0
86;2020-05-18;1;0;0;0
86;2020-05-19;0;0;0;0
86;2020-05-20;0;0;0;2
86;2020-05-21;0;0;0;0
86;2020-05-22;0;0;0;0
86;2020-05-23;5;0;0;0
86;2020-05-24;0;0;0;0
86;2020-05-25;4;0;0;1
86;2020-05-26;0;0;0;0
86;2020-05-27;0;0;0;0
86;2020-05-28;0;0;1;2
86;2020-05-29;0;0;0;6
86;2020-05-30;0;0;0;0
86;2020-05-31;0;0;0;0
86;2020-06-01;0;0;0;0
86;2020-06-02;4;0;0;1
87;2020-03-19;4;1;0;0
87;2020-03-20;1;1;0;0
87;2020-03-21;3;0;1;0
87;2020-03-22;3;0;0;0
87;2020-03-23;4;1;0;0
87;2020-03-24;3;2;1;0
87;2020-03-25;3;1;1;0
87;2020-03-26;5;0;1;1
87;2020-03-27;7;0;0;0
87;2020-03-28;7;1;0;2
87;2020-03-29;10;6;0;0
87;2020-03-30;8;1;1;1
87;2020-03-31;8;0;0;3
87;2020-04-01;7;2;0;6
87;2020-04-02;8;1;1;5
87;2020-04-03;5;1;1;5
87;2020-04-04;6;1;0;2
87;2020-04-05;3;1;1;2
87;2020-04-06;3;0;2;1
87;2020-04-07;4;0;0;3
87;2020-04-08;8;0;1;3
87;2020-04-09;5;2;0;2
87;2020-04-10;5;0;0;4
87;2020-04-11;3;1;0;5
87;2020-04-12;9;0;0;2
87;2020-04-13;3;0;0;2
87;2020-04-14;2;0;2;6
87;2020-04-15;3;0;0;6
87;2020-04-16;3;0;2;3
87;2020-04-17;1;0;1;1
87;2020-04-18;0;0;0;1
87;2020-04-19;1;0;1;2
87;2020-04-20;1;0;3;4
87;2020-04-21;5;0;1;3
87;2020-04-22;3;0;0;2
87;2020-04-23;2;0;0;2
87;2020-04-24;0;0;0;3
87;2020-04-25;0;0;1;1
87;2020-04-26;0;0;0;0
87;2020-04-27;1;0;0;3
87;2020-04-28;0;0;0;2
87;2020-04-29;0;0;1;1
87;2020-04-30;1;0;0;4
87;2020-05-01;0;0;0;0
87;2020-05-02;0;0;0;0
87;2020-05-03;1;0;0;1
87;2020-05-04;0;0;0;0
87;2020-05-05;0;1;0;0
87;2020-05-06;1;0;0;3
87;2020-05-07;2;0;2;1
87;2020-05-08;0;0;0;0
87;2020-05-09;2;0;0;0
87;2020-05-10;1;1;0;0
87;2020-05-11;2;1;0;1
87;2020-05-12;0;0;0;0
87;2020-05-13;0;0;0;1
87;2020-05-14;0;0;0;3
87;2020-05-15;0;0;0;0
87;2020-05-16;0;0;0;0
87;2020-05-17;0;0;0;0
87;2020-05-18;1;0;0;6
87;2020-05-19;1;0;0;2
87;2020-05-20;0;0;0;2
87;2020-05-21;0;0;0;0
87;2020-05-22;0;0;0;5
87;2020-05-23;1;0;0;0
87;2020-05-24;0;0;0;0
87;2020-05-25;1;1;1;1
87;2020-05-26;0;0;0;0
87;2020-05-27;0;0;0;0
87;2020-05-28;0;0;0;0
87;2020-05-29;0;0;0;0
87;2020-05-30;0;0;0;0
87;2020-05-31;0;0;0;0
87;2020-06-01;0;0;0;0
87;2020-06-02;0;0;0;0
88;2020-03-19;17;1;5;1
88;2020-03-20;6;1;1;0
88;2020-03-21;23;7;7;7
88;2020-03-22;13;3;4;5
88;2020-03-23;17;1;7;4
88;2020-03-24;33;6;4;12
88;2020-03-25;46;7;5;8
88;2020-03-26;16;6;7;13
88;2020-03-27;44;5;9;10
88;2020-03-28;48;11;12;12
88;2020-03-29;38;2;4;5
88;2020-03-30;39;7;9;9
88;2020-03-31;71;6;8;11
88;2020-04-01;35;4;7;19
88;2020-04-02;39;14;5;20
88;2020-04-03;23;8;8;19
88;2020-04-04;24;5;7;23
88;2020-04-05;36;3;3;11
88;2020-04-06;18;6;8;6
88;2020-04-07;13;4;3;22
88;2020-04-08;17;4;3;18
88;2020-04-09;39;2;8;21
88;2020-04-10;29;2;18;17
88;2020-04-11;3;0;1;13
88;2020-04-12;11;0;6;6
88;2020-04-13;12;3;4;6
88;2020-04-14;10;4;5;4
88;2020-04-15;32;1;10;20
88;2020-04-16;17;1;4;12
88;2020-04-17;7;4;2;12
88;2020-04-18;10;0;2;8
88;2020-04-19;14;2;12;3
88;2020-04-20;14;1;6;31
88;2020-04-21;21;1;6;18
88;2020-04-22;11;1;3;7
88;2020-04-23;7;3;2;8
88;2020-04-24;9;2;2;13
88;2020-04-25;5;0;2;8
88;2020-04-26;3;0;1;0
88;2020-04-27;2;0;3;2
88;2020-04-28;18;2;4;17
88;2020-04-29;6;0;2;5
88;2020-04-30;13;0;0;18
88;2020-05-01;4;1;0;4
88;2020-05-02;2;0;1;3
88;2020-05-03;2;1;2;14
88;2020-05-04;7;0;4;5
88;2020-05-05;5;1;2;14
88;2020-05-06;3;0;0;7
88;2020-05-07;6;1;2;30
88;2020-05-08;3;1;0;13
88;2020-05-09;1;0;3;11
88;2020-05-10;1;0;0;10
88;2020-05-11;2;0;0;1
88;2020-05-12;1;1;1;8
88;2020-05-13;4;0;0;4
88;2020-05-14;2;0;0;17
88;2020-05-15;2;0;0;4
88;2020-05-16;1;1;2;27
88;2020-05-17;0;0;0;0
88;2020-05-18;0;0;0;4
88;2020-05-19;1;0;0;8
88;2020-05-20;1;0;1;4
88;2020-05-21;0;0;0;6
88;2020-05-22;1;0;0;6
88;2020-05-23;3;0;0;0
88;2020-05-24;0;0;1;0
88;2020-05-25;2;0;0;2
88;2020-05-26;3;1;0;6
88;2020-05-27;0;0;1;2
88;2020-05-28;3;0;0;4
88;2020-05-29;1;0;1;0
88;2020-05-30;3;1;0;6
88;2020-05-31;0;0;0;0
88;2020-06-01;0;0;0;0
88;2020-06-02;1;0;0;0
89;2020-03-19;2;2;2;0
89;2020-03-20;3;0;0;0
89;2020-03-21;2;0;0;0
89;2020-03-22;1;0;0;0
89;2020-03-23;3;4;0;0
89;2020-03-24;2;1;0;0
89;2020-03-25;13;2;0;0
89;2020-03-26;5;1;1;1
89;2020-03-27;2;0;0;0
