reg;cl_age90;jour;hosp;rea;rad;dc
53;90;2020-04-21;65;0;24;54
75;0;2020-04-21;823;182;1106;266
75;09;2020-04-21;2;0;8;0
75;19;2020-04-21;4;1;8;0
75;29;2020-04-21;9;3;50;1
75;39;2020-04-21;13;3;77;0
75;49;2020-04-21;30;10;108;1
75;59;2020-04-21;75;33;214;9
75;69;2020-04-21;148;57;244;20
75;79;2020-04-21;173;57;182;61
75;89;2020-04-21;231;17;148;105
75;90;2020-04-21;136;1;58;68
76;0;2020-04-21;877;221;1783;322
76;09;2020-04-21;1;0;17;0
76;19;2020-04-21;2;1;14;0
76;29;2020-04-21;3;1;81;1
76;39;2020-04-21;5;0;130;1
76;49;2020-04-21;25;3;222;2
76;59;2020-04-21;92;38;321;11
76;69;2020-04-21;157;74;327;34
76;79;2020-04-21;210;84;345;64
76;89;2020-04-21;236;17;222;138
76;90;2020-04-21;146;3;103;71
84;0;2020-04-21;2872;551;4089;1103
84;09;2020-04-21;8;4;28;0
84;19;2020-04-21;7;4;33;0
84;29;2020-04-21;20;2;170;0
84;39;2020-04-21;39;10;275;4
84;49;2020-04-21;86;21;410;10
84;59;2020-04-21;211;74;698;28
84;69;2020-04-21;439;175;761;72
84;79;2020-04-21;702;209;752;230
84;89;2020-04-21;821;39;665;476
84;90;2020-04-21;515;5;232;266
93;0;2020-04-21;1781;334;2945;526
93;09;2020-04-21;2;0;20;0
93;19;2020-04-21;3;0;37;0
93;29;2020-04-21;34;3;191;1
93;39;2020-04-21;47;8;277;1
93;49;2020-04-21;80;19;379;3
93;59;2020-04-21;181;51;574;23
93;69;2020-04-21;260;89;588;40
93;79;2020-04-21;400;118;430;121
93;89;2020-04-21;496;40;297;214
93;90;2020-04-21;274;5;128;118
94;0;2020-04-21;67;13;157;48
94;09;2020-04-21;0;0;6;0
94;19;2020-04-21;0;0;1;0
94;29;2020-04-21;0;0;14;0
94;39;2020-04-21;0;0;16;0
94;49;2020-04-21;3;1;20;1
94;59;2020-04-21;5;1;27;1
94;69;2020-04-21;12;3;26;1
94;79;2020-04-21;25;8;21;13
94;89;2020-04-21;15;0;19;23
94;90;2020-04-21;7;0;7;9
01;0;2020-04-22;25;13;69;12
01;09;2020-04-22;0;0;0;0
01;19;2020-04-22;0;0;2;0
01;29;2020-04-22;0;0;1;0
01;39;2020-04-22;1;0;3;0
01;49;2020-04-22;1;1;5;0
01;59;2020-04-22;3;1;18;2
01;69;2020-04-22;5;4;17;2
01;79;2020-04-22;9;5;10;5
01;89;2020-04-22;6;2;12;3
01;90;2020-04-22;0;0;0;0
02;0;2020-04-22;34;9;62;13
02;09;2020-04-22;0;0;0;0
02;19;2020-04-22;0;0;0;0
02;29;2020-04-22;1;0;2;0
02;39;2020-04-22;1;0;3;0
02;49;2020-04-22;3;0;9;0
02;59;2020-04-22;9;6;17;0
02;69;2020-04-22;10;2;14;2
02;79;2020-04-22;5;1;15;4
02;89;2020-04-22;4;0;2;5
02;90;2020-04-22;1;0;0;2
03;0;2020-04-22;2;1;32;1
03;09;2020-04-22;0;0;0;0
03;19;2020-04-22;0;0;1;0
03;29;2020-04-22;0;0;3;0
03;39;2020-04-22;1;0;6;0
03;49;2020-04-22;0;0;10;0
03;59;2020-04-22;0;0;2;0
03;69;2020-04-22;0;0;4;0
03;79;2020-04-22;1;1;2;1
03;89;2020-04-22;0;0;2;0
03;90;2020-04-22;0;0;0;0
04;0;2020-04-22;12;2;96;0
04;09;2020-04-22;1;0;0;0
04;19;2020-04-22;1;0;2;0
04;29;2020-04-22;0;0;15;0
04;39;2020-04-22;0;0;12;0
04;49;2020-04-22;1;0;10;0
04;59;2020-04-22;1;1;19;0
04;69;2020-04-22;3;1;19;0
04;79;2020-04-22;3;0;13;0
04;89;2020-04-22;2;0;6;0
04;90;2020-04-22;0;0;0;0
06;0;2020-04-22;23;4;54;6
06;09;2020-04-22;0;0;1;0
06;19;2020-04-22;2;1;2;0
06;29;2020-04-22;1;0;7;0
06;39;2020-04-22;1;0;6;0
06;49;2020-04-22;7;1;11;1
06;59;2020-04-22;3;0;13;2
06;69;2020-04-22;5;2;9;0
06;79;2020-04-22;0;0;3;1
06;89;2020-04-22;4;0;2;2
06;90;2020-04-22;0;0;0;0
11;0;2020-04-22;12134;2055;14278;5219
11;09;2020-04-22;41;9;175;2
11;19;2020-04-22;30;11;91;3
11;29;2020-04-22;151;25;521;10
11;39;2020-04-22;378;87;1267;33
11;49;2020-04-22;759;220;1988;95
11;59;2020-04-22;1542;543;2940;356
11;69;2020-04-22;2190;663;2939;752
11;79;2020-04-22;2506;426;2214;1248
11;89;2020-04-22;2812;51;1498;1687
11;90;2020-04-22;1625;7;470;992
24;0;2020-04-22;973;151;977;328
24;09;2020-04-22;0;0;23;0
24;19;2020-04-22;1;0;11;0
24;29;2020-04-22;5;1;31;0
24;39;2020-04-22;17;5;51;2
24;49;2020-04-22;23;4;113;3
24;59;2020-04-22;63;20;148;6
24;69;2020-04-22;155;51;179;25
24;79;2020-04-22;218;59;191;51
24;89;2020-04-22;293;7;161;134
24;90;2020-04-22;191;4;67;105
27;0;2020-04-22;1334;234;2018;721
27;09;2020-04-22;3;1;13;0
27;19;2020-04-22;5;0;16;0
27;29;2020-04-22;4;1;63;0
27;39;2020-04-22;9;1;127;2
27;49;2020-04-22;24;8;203;4
27;59;2020-04-22;96;36;309;15
27;69;2020-04-22;205;70;367;64
27;79;2020-04-22;326;96;395;144
27;89;2020-04-22;442;19;390;333
27;90;2020-04-22;220;2;131;157
28;0;2020-04-22;625;133;896;299
28;09;2020-04-22;0;0;5;0
28;19;2020-04-22;1;0;4;0
28;29;2020-04-22;6;1;36;0
28;39;2020-04-22;16;6;71;1
28;49;2020-04-22;25;11;108;7
28;59;2020-04-22;56;20;167;12
28;69;2020-04-22;107;27;186;47
28;79;2020-04-22;158;54;164;62
28;89;2020-04-22;172;13;117;120
28;90;2020-04-22;83;0;32;50
32;0;2020-04-22;2460;427;3338;1198
32;09;2020-04-22;5;1;37;0
32;19;2020-04-22;9;1;15;0
32;29;2020-04-22;20;4;161;1
32;39;2020-04-22;44;8;296;2
32;49;2020-04-22;98;33;459;9
32;59;2020-04-22;240;74;614;47
32;69;2020-04-22;427;146;594;155
32;79;2020-04-22;572;128;564;266
32;89;2020-04-22;718;30;437;480
32;90;2020-04-22;316;1;146;233
44;0;2020-04-22;4487;692;6672;2612
44;09;2020-04-22;22;2;138;0
44;19;2020-04-22;11;2;49;0
44;29;2020-04-22;35;8;226;2
44;39;2020-04-22;68;14;374;14
44;49;2020-04-22;156;37;593;27
44;59;2020-04-22;411;127;1100;69
44;69;2020-04-22;808;241;1381;267
44;79;2020-04-22;1055;221;1366;662
44;89;2020-04-22;1281;34;1083;1076
44;90;2020-04-22;614;2;315;486
52;0;2020-04-22;747;107;1026;285
52;09;2020-04-22;0;0;5;0
52;19;2020-04-22;1;0;3;0
52;29;2020-04-22;5;1;43;0
52;39;2020-04-22;17;2;65;0
52;49;2020-04-22;18;8;128;3
52;59;2020-04-22;50;17;165;9
52;69;2020-04-22;123;41;204;24
52;79;2020-04-22;164;35;202;49
52;89;2020-04-22;239;3;169;117
52;90;2020-04-22;128;0;42;83
53;0;2020-04-22;430;74;702;193
53;09;2020-04-22;2;0;9;0
53;19;2020-04-22;2;0;3;0
53;29;2020-04-22;1;1;23;0
53;39;2020-04-22;10;0;53;0
53;49;2020-04-22;24;3;81;0
53;59;2020-04-22;40;11;119;3
53;69;2020-04-22;71;26;130;23
53;79;2020-04-22;103;31;157;43
53;89;2020-04-22;112;2;95;70
53;90;2020-04-22;63;0;29;54
75;0;2020-04-22;800;161;1144;267
75;09;2020-04-22;2;1;9;0
75;19;2020-04-22;3;0;9;0
75;29;2020-04-22;9;2;50;1
75;39;2020-04-22;12;2;78;0
75;49;2020-04-22;28;7;113;1
75;59;2020-04-22;73;30;219;9
75;69;2020-04-22;136;50;253;20
75;79;2020-04-22;174;53;187;61
75;89;2020-04-22;227;15;156;105
75;90;2020-04-22;134;1;61;69
76;0;2020-04-22;857;211;1826;328
76;09;2020-04-22;1;0;17;0
76;19;2020-04-22;3;1;14;0
76;29;2020-04-22;3;1;83;1
76;39;2020-04-22;7;1;130;1
76;49;2020-04-22;24;3;224;2
76;59;2020-04-22;84;35;330;12
76;69;2020-04-22;154;73;332;35
76;79;2020-04-22;206;79;354;64
76;89;2020-04-22;230;16;232;140
76;90;2020-04-22;145;2;109;73
84;0;2020-04-22;2816;516;4253;1133
84;09;2020-04-22;8;4;28;0
84;19;2020-04-22;8;4;33;0
84;29;2020-04-22;21;3;175;0
84;39;2020-04-22;43;9;279;4
84;49;2020-04-22;78;18;424;10
84;59;2020-04-22;215;72;713;29
84;69;2020-04-22;422;163;790;76
84;79;2020-04-22;681;193;790;237
84;89;2020-04-22;812;39;700;486
84;90;2020-04-22;505;3;256;274
93;0;2020-04-22;1799;326;3046;561
93;09;2020-04-22;2;0;21;0
93;19;2020-04-22;3;0;38;0
93;29;2020-04-22;32;4;196;1
93;39;2020-04-22;48;8;283;0
93;49;2020-04-22;80;19;388;3
93;59;2020-04-22;176;55;587;24
93;69;2020-04-22;260;86;605;42
93;79;2020-04-22;408;115;443;129
93;89;2020-04-22;496;33;321;233
93;90;2020-04-22;290;5;142;126
94;0;2020-04-22;69;11;162;49
94;09;2020-04-22;0;0;6;0
94;19;2020-04-22;0;0;1;0
94;29;2020-04-22;0;0;14;0
94;39;2020-04-22;0;0;16;0
94;49;2020-04-22;3;0;20;1
94;59;2020-04-22;5;1;27;1
94;69;2020-04-22;12;3;27;1
94;79;2020-04-22;24;7;24;13
94;89;2020-04-22;15;0;20;24
94;90;2020-04-22;10;0;7;9
01;0;2020-04-23;24;14;70;12
01;09;2020-04-23;0;0;0;0
01;19;2020-04-23;0;0;2;0
01;29;2020-04-23;0;0;1;0
01;39;2020-04-23;1;0;3;0
01;49;2020-04-23;1;1;5;0
01;59;2020-04-23;3;1;18;2
01;69;2020-04-23;6;4;17;2
01;79;2020-04-23;7;5;11;5
01;89;2020-04-23;6;3;12;3
01;90;2020-04-23;0;0;0;0
02;0;2020-04-23;33;9;62;14
02;09;2020-04-23;0;0;0;0
02;19;2020-04-23;0;0;0;0
02;29;2020-04-23;1;0;2;0
02;39;2020-04-23;1;0;3;0
02;49;2020-04-23;3;0;9;0
02;59;2020-04-23;9;6;17;1
02;69;2020-04-23;9;2;14;2
02;79;2020-04-23;5;1;15;4
02;89;2020-04-23;4;0;2;5
02;90;2020-04-23;1;0;0;2
03;0;2020-04-23;3;0;34;1
03;09;2020-04-23;0;0;0;0
03;19;2020-04-23;0;0;2;0
03;29;2020-04-23;0;0;4;0
03;39;2020-04-23;1;0;6;0
03;49;2020-04-23;1;0;10;0
03;59;2020-04-23;0;0;2;0
03;69;2020-04-23;0;0;4;0
03;79;2020-04-23;1;0;2;1
03;89;2020-04-23;0;0;2;0
03;90;2020-04-23;0;0;0;0
04;0;2020-04-23;10;2;98;0
04;09;2020-04-23;0;0;1;0
04;19;2020-04-23;1;0;2;0
04;29;2020-04-23;0;0;15;0
04;39;2020-04-23;0;0;12;0
04;49;2020-04-23;1;0;10;0
04;59;2020-04-23;1;1;19;0
04;69;2020-04-23;3;1;19;0
04;79;2020-04-23;3;0;13;0
04;89;2020-04-23;1;0;7;0
04;90;2020-04-23;0;0;0;0
06;0;2020-04-23;21;4;58;6
06;09;2020-04-23;0;0;2;0
06;19;2020-04-23;2;1;2;0
06;29;2020-04-23;1;0;7;0
06;39;2020-04-23;1;0;6;0
06;49;2020-04-23;6;1;12;1
06;59;2020-04-23;4;0;13;2
06;69;2020-04-23;4;2;10;0
06;79;2020-04-23;0;0;3;1
06;89;2020-04-23;3;0;3;2
06;90;2020-04-23;0;0;0;0
11;0;2020-04-23;11950;2006;14795;5330
11;09;2020-04-23;43;9;179;2
11;19;2020-04-23;26;11;96;3
11;29;2020-04-23;150;25;537;10
11;39;2020-04-23;380;90;1285;33
11;49;2020-04-23;739;212;2038;96
11;59;2020-04-23;1484;523;3029;363
11;69;2020-04-23;2124;636;3049;764
11;79;2020-04-23;2496;422;2288;1267
11;89;2020-04-23;2793;53;1580;1734
11;90;2020-04-23;1617;12;537;1017
24;0;2020-04-23;965;143;1023;334
24;09;2020-04-23;0;0;23;0
24;19;2020-04-23;1;0;11;0
24;29;2020-04-23;7;1;31;0
24;39;2020-04-23;17;4;53;2
24;49;2020-04-23;22;4;115;3
24;59;2020-04-23;63;18;154;6
24;69;2020-04-23;154;50;184;25
24;79;2020-04-23;207;55;207;54
24;89;2020-04-23;291;9;175;136
24;90;2020-04-23;196;2;68;106
27;0;2020-04-23;1283;217;2088;753
27;09;2020-04-23;3;1;13;0
27;19;2020-04-23;7;0;16;0
27;29;2020-04-23;5;0;64;0
27;39;2020-04-23;8;1;128;2
27;49;2020-04-23;23;6;204;5
27;59;2020-04-23;95;33;314;16
27;69;2020-04-23;197;65;377;68
27;79;2020-04-23;308;90;417;150
27;89;2020-04-23;424;20;413;346
27;90;2020-04-23;213;1;138;164
28;0;2020-04-23;614;131;931;307
28;09;2020-04-23;0;0;3;0
28;19;2020-04-23;0;0;5;0
28;29;2020-04-23;5;0;37;0
28;39;2020-04-23;14;4;74;1
28;49;2020-04-23;24;11;111;7
28;59;2020-04-23;52;20;174;12
28;69;2020-04-23;112;31;188;47
28;79;2020-04-23;152;52;172;63
28;89;2020-04-23;171;12;126;123
28;90;2020-04-23;83;0;35;54
32;0;2020-04-23;2435;421;3475;1233
32;09;2020-04-23;3;1;39;0
32;19;2020-04-23;8;1;16;0
32;29;2020-04-23;17;4;170;1
32;39;2020-04-23;48;8;303;2
32;49;2020-04-23;93;32;468;9
32;59;2020-04-23;225;73;642;51
32;69;2020-04-23;421;144;616;159
32;79;2020-04-23;569;128;591;272
32;89;2020-04-23;723;28;460;494
32;90;2020-04-23;317;0;155;240
44;0;2020-04-23;4416;687;6883;2646
44;09;2020-04-23;25;3;139;0
44;19;2020-04-23;12;2;50;0
44;29;2020-04-23;34;9;227;2
44;39;2020-04-23;70;14;374;14
44;49;2020-04-23;151;34;608;27
44;59;2020-04-23;394;124;1123;70
44;69;2020-04-23;794;245;1430;269
44;79;2020-04-23;1034;213;1413;671
44;89;2020-04-23;1264;38;1142;1092
44;90;2020-04-23;614;1;329;492
52;0;2020-04-23;747;105;1061;291
52;09;2020-04-23;0;0;4;0
52;19;2020-04-23;1;0;3;0
52;29;2020-04-23;4;1;44;0
52;39;2020-04-23;16;2;67;0
52;49;2020-04-23;18;7;130;3
52;59;2020-04-23;46;17;169;10
52;69;2020-04-23;123;40;208;24
52;79;2020-04-23;159;35;207;51
52;89;2020-04-23;247;3;179;120
52;90;2020-04-23;132;0;50;83
53;0;2020-04-23;430;69;723;199
53;09;2020-04-23;2;0;9;0
53;19;2020-04-23;1;0;4;0
53;29;2020-04-23;1;1;23;0
53;39;2020-04-23;9;0;56;0
53;49;2020-04-23;25;3;82;0
53;59;2020-04-23;41;9;120;4
53;69;2020-04-23;68;23;133;24
53;79;2020-04-23;100;31;165;43
53;89;2020-04-23;114;2;98;71
53;90;2020-04-23;67;0;30;57
75;0;2020-04-23;769;156;1199;277
75;09;2020-04-23;2;1;9;0
75;19;2020-04-23;3;0;9;0
75;29;2020-04-23;8;3;51;1
75;39;2020-04-23;12;3;80;0
75;49;2020-04-23;24;7;117;1
75;59;2020-04-23;67;28;228;9
75;69;2020-04-23;127;48;263;21
75;79;2020-04-23;171;50;198;62
75;89;2020-04-23;226;15;168;109
75;90;2020-04-23;127;1;67;73
76;0;2020-04-23;804;197;1889;342
76;09;2020-04-23;0;0;17;0
76;19;2020-04-23;2;1;15;0
76;29;2020-04-23;4;2;83;1
76;39;2020-04-23;4;1;133;1
76;49;2020-04-23;23;3;228;2
76;59;2020-04-23;77;30;337;12
76;69;2020-04-23;140;64;344;36
76;79;2020-04-23;192;79;368;67
76;89;2020-04-23;217;16;248;145
76;90;2020-04-23;145;1;115;77
84;0;2020-04-23;2760;483;4391;1167
84;09;2020-04-23;7;2;30;0
84;19;2020-04-23;6;3;35;0
84;29;2020-04-23;22;3;178;0
84;39;2020-04-23;44;7;282;4
84;49;2020-04-23;72;18;435;10
84;59;2020-04-23;208;62;730;30
84;69;2020-04-23;402;156;816;79
84;79;2020-04-23;674;188;813;242
84;89;2020-04-23;814;33;728;498
84;90;2020-04-23;490;3;278;285
93;0;2020-04-23;1783;314;3136;575
93;09;2020-04-23;3;0;21;0
93;19;2020-04-23;3;0;38;0
93;29;2020-04-23;33;4;198;1
93;39;2020-04-23;45;5;288;0
93;49;2020-04-23;76;18;397;3
93;59;2020-04-23;166;47;607;24
93;69;2020-04-23;248;81;621;43
93;79;2020-04-23;409;118;458;130
93;89;2020-04-23;501;37;336;240
93;90;2020-04-23;295;3;150;131
94;0;2020-04-23;66;9;166;49
94;09;2020-04-23;0;0;6;0
94;19;2020-04-23;0;0;1;0
94;29;2020-04-23;0;0;14;0
94;39;2020-04-23;0;0;16;0
94;49;2020-04-23;2;0;21;1
94;59;2020-04-23;5;1;27;1
94;69;2020-04-23;11;2;28;1
94;79;2020-04-23;24;6;24;13
94;89;2020-04-23;14;0;22;24
94;90;2020-04-23;10;0;7;9
01;0;2020-04-24;23;13;70;13
01;09;2020-04-24;0;0;0;0
01;19;2020-04-24;0;0;2;0
01;29;2020-04-24;0;0;1;0
01;39;2020-04-24;1;0;3;0
01;49;2020-04-24;1;1;5;0
01;59;2020-04-24;3;1;18;2
01;69;2020-04-24;6;4;17;2
01;79;2020-04-24;6;4;11;6
01;89;2020-04-24;6;3;12;3
01;90;2020-04-24;0;0;0;0
02;0;2020-04-24;32;9;63;14
02;09;2020-04-24;0;0;0;0
02;19;2020-04-24;0;0;0;0
02;29;2020-04-24;1;0;2;0
02;39;2020-04-24;1;0;3;0
02;49;2020-04-24;3;0;9;0
02;59;2020-04-24;9;6;17;1
02;69;2020-04-24;8;2;15;2
02;79;2020-04-24;5;1;15;4
02;89;2020-04-24;4;0;2;5
02;90;2020-04-24;1;0;0;2
03;0;2020-04-24;3;0;34;1
03;09;2020-04-24;0;0;0;0
03;19;2020-04-24;0;0;2;0
03;29;2020-04-24;0;0;4;0
03;39;2020-04-24;1;0;6;0
03;49;2020-04-24;1;0;10;0
03;59;2020-04-24;0;0;2;0
03;69;2020-04-24;0;0;4;0
03;79;2020-04-24;1;0;2;1
03;89;2020-04-24;0;0;2;0
03;90;2020-04-24;0;0;0;0
04;0;2020-04-24;8;2;100;0
04;09;2020-04-24;0;0;1;0
04;19;2020-04-24;1;0;2;0
04;29;2020-04-24;0;0;15;0
04;39;2020-04-24;0;0;12;0
04;49;2020-04-24;1;0;10;0
04;59;2020-04-24;1;1;19;0
04;69;2020-04-24;3;1;19;0
04;79;2020-04-24;2;0;14;0
04;89;2020-04-24;0;0;8;0
04;90;2020-04-24;0;0;0;0
06;0;2020-04-24;28;3;60;6
06;09;2020-04-24;0;0;2;0
06;19;2020-04-24;2;0;2;0
06;29;2020-04-24;3;0;7;0
06;39;2020-04-24;2;0;6;0
06;49;2020-04-24;5;1;13;1
06;59;2020-04-24;5;0;14;2
06;69;2020-04-24;6;2;10;0
06;79;2020-04-24;2;0;3;1
06;89;2020-04-24;3;0;3;2
06;90;2020-04-24;0;0;0;0
11;0;2020-04-24;11758;1947;15345;5452
11;09;2020-04-24;38;9;184;2
11;19;2020-04-24;25;10;98;3
11;29;2020-04-24;149;25;546;10
11;39;2020-04-24;363;82;1314;34
11;49;2020-04-24;726;203;2083;98
11;59;2020-04-24;1447;506;3107;368
11;69;2020-04-24;2066;610;3157;785
11;79;2020-04-24;2484;424;2381;1286
11;89;2020-04-24;2744;52;1693;1781
11;90;2020-04-24;1625;12;601;1040
24;0;2020-04-24;966;141;1038;343
24;09;2020-04-24;1;0;23;0
24;19;2020-04-24;1;0;11;0
24;29;2020-04-24;6;2;33;0
24;39;2020-04-24;16;3;54;2
24;49;2020-04-24;22;5;116;3
24;59;2020-04-24;60;18;156;7
24;69;2020-04-24;157;48;185;25
24;79;2020-04-24;206;53;209;55
24;89;2020-04-24;293;10;179;139
24;90;2020-04-24;197;2;70;110
27;0;2020-04-24;1233;203;2175;770
27;09;2020-04-24;3;1;13;0
27;19;2020-04-24;7;0;16;0
27;29;2020-04-24;6;0;66;0
27;39;2020-04-24;7;1;128;2
27;49;2020-04-24;23;6;206;5
27;59;2020-04-24;85;30;324;17
27;69;2020-04-24;185;63;396;68
27;79;2020-04-24;299;83;431;155
27;89;2020-04-24;420;18;439;352
27;90;2020-04-24;198;1;152;169
28;0;2020-04-24;612;121;965;312
28;09;2020-04-24;0;0;3;0
28;19;2020-04-24;0;0;5;0
28;29;2020-04-24;5;0;37;0
28;39;2020-04-24;11;3;77;1
28;49;2020-04-24;22;11;113;7
28;59;2020-04-24;44;18;181;12
28;69;2020-04-24;111;29;193;47
28;79;2020-04-24;146;50;180;64
28;89;2020-04-24;180;9;132;126
28;90;2020-04-24;92;0;38;55
32;0;2020-04-24;2401;408;3597;1257
32;09;2020-04-24;3;1;39;0
32;19;2020-04-24;7;1;17;0
32;29;2020-04-24;13;4;176;1
32;39;2020-04-24;46;6;314;2
32;49;2020-04-24;86;33;483;9
32;59;2020-04-24;215;67;660;52
32;69;2020-04-24;412;144;632;160
32;79;2020-04-24;563;121;610;279
32;89;2020-04-24;718;28;485;504
32;90;2020-04-24;327;0;166;245
44;0;2020-04-24;4341;672;7056;2679
44;09;2020-04-24;26;3;142;0
44;19;2020-04-24;14;3;50;0
44;29;2020-04-24;32;8;232;2
44;39;2020-04-24;77;13;376;14
44;49;2020-04-24;159;34;611;27
44;59;2020-04-24;388;123;1146;70
44;69;2020-04-24;775;238;1464;273
44;79;2020-04-24;1005;208;1450;680
44;89;2020-04-24;1241;37;1188;1107
44;90;2020-04-24;599;1;350;497
52;0;2020-04-24;722;100;1090;303
52;09;2020-04-24;0;0;4;0
52;19;2020-04-24;2;0;3;0
52;29;2020-04-24;4;1;44;0
52;39;2020-04-24;16;2;67;0
52;49;2020-04-24;17;6;130;4
52;59;2020-04-24;42;16;173;12
52;69;2020-04-24;118;39;213;24
52;79;2020-04-24;152;34;215;52
52;89;2020-04-24;242;2;187;125
52;90;2020-04-24;129;0;54;86
53;0;2020-04-24;429;59;743;199
53;09;2020-04-24;2;0;9;0
53;19;2020-04-24;1;0;4;0
53;29;2020-04-24;0;0;24;0
53;39;2020-04-24;8;0;57;0
53;49;2020-04-24;26;4;83;0
53;59;2020-04-24;40;7;121;4
53;69;2020-04-24;69;21;134;24
53;79;2020-04-24;101;25;170;43
53;89;2020-04-24;117;2;102;71
53;90;2020-04-24;63;0;36;57
75;0;2020-04-24;727;144;1243;285
75;09;2020-04-24;2;1;9;0
75;19;2020-04-24;3;0;9;0
75;29;2020-04-24;7;2;52;1
75;39;2020-04-24;11;3;81;0
75;49;2020-04-24;17;6;123;2
75;59;2020-04-24;61;24;237;9
75;69;2020-04-24;120;46;269;21
75;79;2020-04-24;166;48;203;62
75;89;2020-04-24;213;13;178;115
75;90;2020-04-24;125;1;73;74
76;0;2020-04-24;742;186;1974;356
76;09;2020-04-24;0;0;17;0
76;19;2020-04-24;1;1;16;0
76;29;2020-04-24;3;2;86;1
76;39;2020-04-24;4;1;135;1
76;49;2020-04-24;20;5;233;2
76;59;2020-04-24;79;30;343;12
76;69;2020-04-24;127;57;357;38
76;79;2020-04-24;183;75;382;68
76;89;2020-04-24;201;14;270;150
76;90;2020-04-24;124;1;134;84
84;0;2020-04-24;2713;465;4526;1192
84;09;2020-04-24;5;2;31;0
84;19;2020-04-24;6;2;36;0
84;29;2020-04-24;20;2;182;0
84;39;2020-04-24;40;7;287;4
84;49;2020-04-24;73;17;442;10
84;59;2020-04-24;196;60;744;32
84;69;2020-04-24;401;149;832;79
84;79;2020-04-24;667;180;839;245
84;89;2020-04-24;805;35;765;511
84;90;2020-04-24;482;3;302;291
93;0;2020-04-24;1746;303;3239;610
93;09;2020-04-24;4;0;21;0
93;19;2020-04-24;3;0;38;0
93;29;2020-04-24;31;2;201;1
93;39;2020-04-24;44;3;291;1
93;49;2020-04-24;74;21;404;3
93;59;2020-04-24;154;44;624;25
93;69;2020-04-24;240;78;643;46
93;79;2020-04-24;400;110;478;138
93;89;2020-04-24;497;37;359;257
93;90;2020-04-24;293;6;158;136
94;0;2020-04-24;70;9;168;49
94;09;2020-04-24;0;0;6;0
94;19;2020-04-24;0;0;1;0
94;29;2020-04-24;0;0;14;0
94;39;2020-04-24;0;0;16;0
94;49;2020-04-24;2;0;21;1
94;59;2020-04-24;5;1;27;1
94;69;2020-04-24;11;2;28;1
94;79;2020-04-24;25;6;25;13
94;89;2020-04-24;16;0;22;24
94;90;2020-04-24;11;0;8;9
01;0;2020-04-25;22;11;70;13
01;09;2020-04-25;0;0;0;0
01;19;2020-04-25;0;0;2;0
01;29;2020-04-25;0;0;1;0
01;39;2020-04-25;1;0;3;0
01;49;2020-04-25;1;1;5;0
01;59;2020-04-25;3;1;18;2
01;69;2020-04-25;6;4;17;2
01;79;2020-04-25;5;2;11;6
01;89;2020-04-25;6;3;12;3
01;90;2020-04-25;0;0;0;0
02;0;2020-04-25;32;9;63;14
02;09;2020-04-25;0;0;0;0
02;19;2020-04-25;0;0;0;0
02;29;2020-04-25;1;0;2;0
02;39;2020-04-25;1;0;3;0
02;49;2020-04-25;3;0;9;0
02;59;2020-04-25;9;6;17;1
02;69;2020-04-25;8;2;15;2
02;79;2020-04-25;5;1;15;4
02;89;2020-04-25;4;0;2;5
02;90;2020-04-25;1;0;0;2
03;0;2020-04-25;1;0;35;1
03;09;2020-04-25;0;0;0;0
03;19;2020-04-25;0;0;2;0
03;29;2020-04-25;0;0;4;0
03;39;2020-04-25;0;0;7;0
03;49;2020-04-25;0;0;10;0
03;59;2020-04-25;0;0;2;0
03;69;2020-04-25;0;0;4;0
03;79;2020-04-25;1;0;2;1
03;89;2020-04-25;0;0;2;0
03;90;2020-04-25;0;0;0;0
04;0;2020-04-25;7;2;102;0
04;09;2020-04-25;0;0;1;0
04;19;2020-04-25;0;0;3;0
04;29;2020-04-25;0;0;15;0
04;39;2020-04-25;0;0;12;0
04;49;2020-04-25;1;0;10;0
04;59;2020-04-25;1;1;19;0
04;69;2020-04-25;4;1;19;0
04;79;2020-04-25;1;0;15;0
04;89;2020-04-25;0;0;8;0
04;90;2020-04-25;0;0;0;0
06;0;2020-04-25;28;3;60;6
06;09;2020-04-25;0;0;2;0
06;19;2020-04-25;2;0;2;0
06;29;2020-04-25;3;0;7;0
06;39;2020-04-25;2;0;6;0
06;49;2020-04-25;5;1;13;1
06;59;2020-04-25;5;0;14;2
06;69;2020-04-25;6;2;10;0
06;79;2020-04-25;2;0;3;1
06;89;2020-04-25;3;0;3;2
06;90;2020-04-25;0;0;0;0
11;0;2020-04-25;11609;1913;15754;5516
11;09;2020-04-25;42;13;183;2
11;19;2020-04-25;26;11;99;3
11;29;2020-04-25;148;25;558;10
11;39;2020-04-25;353;80;1340;35
11;49;2020-04-25;698;198;2132;98
11;59;2020-04-25;1412;492;3172;376
11;69;2020-04-25;2035;602;3230;795
11;79;2020-04-25;2449;409;2455;1300
11;89;2020-04-25;2726;50;1770;1794
11;90;2020-04-25;1617;13;632;1056
24;0;2020-04-25;974;144;1056;348
24;09;2020-04-25;1;1;23;0
24;19;2020-04-25;0;0;12;0
24;29;2020-04-25;7;2;32;0
24;39;2020-04-25;15;3;55;2
24;49;2020-04-25;25;7;117;3
24;59;2020-04-25;59;19;158;8
24;69;2020-04-25;160;48;188;25
24;79;2020-04-25;210;54;210;55
24;89;2020-04-25;292;8;183;143
24;90;2020-04-25;198;2;76;110
