Date,Country,AreaCode,Area,TotalCases
2020-05-05,England,E10000028,Staffordshire,1910
2020-05-05,England,E08000007,Stockport,940
2020-05-05,England,E06000004,Stockton-on-Tees,449
2020-05-05,England,E06000021,Stoke-on-Trent,563
2020-05-05,England,E10000029,Suffolk,1254
2020-05-05,England,E08000024,Sunderland,1262
2020-05-05,England,E10000030,Surrey,2729
2020-05-05,England,E09000029,Sutton,709
2020-05-05,England,E06000030,Swindon,395
2020-05-05,England,E08000008,Tameside,525
2020-05-05,England,E06000020,Telford and Wrekin,303
2020-05-05,England,E06000027,Torbay,214
2020-05-05,England,E08000009,Trafford,669
2020-05-05,England,E08000036,Wakefield,593
2020-05-05,England,E08000030,Walsall,1051
2020-05-05,England,E09000031,Waltham Forest,739
2020-05-05,England,E09000032,Wandsworth,953
2020-05-05,England,E06000007,Warrington,663
2020-05-05,England,E10000031,Warwickshire,1291
2020-05-05,England,E06000037,West Berkshire,343
2020-05-05,England,E10000032,West Sussex,1223
2020-05-05,England,E09000033,Westminster,636
2020-05-05,England,E08000010,Wigan,949
2020-05-05,England,E06000054,Wiltshire,476
2020-05-05,England,E06000040,Windsor and Maidenhead,270
2020-05-05,England,E08000015,Wirral,1094
2020-05-05,England,E06000041,Wokingham,408
2020-05-05,England,E08000031,Wolverhampton,915
2020-05-05,England,E10000034,Worcestershire,1236
2020-05-05,England,E06000014,York,368
2020-05-05,Northern Ireland,N09000001,Antrim and Newtownabbey,318
2020-05-05,Northern Ireland,N09000011,Ards and North Down,255
2020-05-05,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",397
2020-05-05,Northern Ireland,N09000003,Belfast,1190
2020-05-05,Northern Ireland,N09000004,Causeway Coast and Glens,162
2020-05-05,Northern Ireland,N09000005,Derry City and Strabane,153
2020-05-05,Northern Ireland,N09000006,Fermanagh and Omagh,73
2020-05-05,Northern Ireland,N09000007,Lisburn and Castlereagh,374
2020-05-05,Northern Ireland,N09000008,Mid and East Antrim,263
2020-05-05,Northern Ireland,N09000009,Mid Ulster,151
2020-05-05,Northern Ireland,N09000010,"Newry, Mourne and Down",232
2020-05-05,Northern Ireland,,Not Known,313
2020-05-05,Scotland,S08000015,Ayrshire and Arran,825
2020-05-05,Scotland,S08000016,Borders,284
2020-05-05,Scotland,S08000017,Dumfries and Galloway,254
2020-05-05,Scotland,S08000029,Fife,784
2020-05-05,Scotland,S08000019,Forth Valley,802
2020-05-05,Scotland,S08000020,Grampian,946
2020-05-05,Scotland,S08000031,Greater Glasgow and Clyde,3070
2020-05-05,Scotland,S08000022,Highland,307
2020-05-05,Scotland,S08000032,Lanarkshire,1520
2020-05-05,Scotland,S08000024,Lothian,2149
2020-05-05,Scotland,S08000025,Orkney,7
2020-05-05,Scotland,S08000026,Shetland,54
2020-05-05,Scotland,S08000030,Tayside,1429
2020-05-05,Scotland,S08000028,Western Isles,6
2020-05-05,Wales,W11000028,Aneurin Bevan,2256
2020-05-05,Wales,W11000023,Betsi Cadwaladr,1628
2020-05-05,Wales,W11000029,Cardiff and Vale,2362
2020-05-05,Wales,W11000030,Cwm Taf,1980
2020-05-05,Wales,W11000025,Hywel Dda,795
2020-05-05,Wales,,Outside Wales,98
2020-05-05,Wales,W11000024,Powys,202
2020-05-05,Wales,W11000031,Swansea Bay,1669
2020-05-05,Wales,,Unknown,85
2020-05-06,England,E09000002,Barking and Dagenham,470
2020-05-06,England,E09000003,Barnet,1246
2020-05-06,England,E08000016,Barnsley,768
2020-05-06,England,E06000055,Bedford,519
2020-05-06,England,E09000004,Bexley,663
2020-05-06,England,E08000025,Birmingham,3082
2020-05-06,England,E06000008,Blackburn with Darwen,359
2020-05-06,England,E06000009,Blackpool,501
2020-05-06,England,E08000001,Bolton,883
2020-05-06,England,E06000058,"Bournemouth, Christchurch and Poole",443
2020-05-06,England,E06000036,Bracknell Forest,229
2020-05-06,England,E08000032,Bradford,1064
2020-05-06,England,E09000005,Brent,1399
2020-05-06,England,E06000023,"Bristol, City of",661
2020-05-06,England,E09000006,Bromley,1168
2020-05-06,England,E10000002,Buckinghamshire,886
2020-05-06,England,E08000002,Bury,633
2020-05-06,England,E10000003,Cambridgeshire,932
2020-05-06,England,E09000007,Camden,595
2020-05-06,England,E06000056,Central Bedfordshire,557
2020-05-06,England,E06000049,Cheshire East,1006
2020-05-06,England,E06000050,Cheshire West and Chester,903
2020-05-06,England,E06000052,Cornwall and Isles of Scilly,531
2020-05-06,England,E06000047,County Durham,1662
2020-05-06,England,E08000026,Coventry,741
2020-05-06,England,E09000008,Croydon,1451
2020-05-06,England,E10000006,Cumbria,2077
2020-05-06,England,E06000005,Darlington,327
2020-05-06,England,E06000015,Derby,522
2020-05-06,England,E10000007,Derbyshire,1433
2020-05-06,England,E10000008,Devon,766
2020-05-06,England,E08000017,Doncaster,610
2020-05-06,England,E08000027,Dudley,869
2020-05-06,England,E09000009,Ealing,1125
2020-05-06,England,E06000011,East Riding of Yorkshire,728
2020-05-06,England,E10000011,East Sussex,641
2020-05-06,England,E09000010,Enfield,855
2020-05-06,England,E10000012,Essex,2892
2020-05-06,England,E08000037,Gateshead,944
2020-05-06,England,E10000013,Gloucestershire,1319
2020-05-06,England,E09000011,Greenwich,660
2020-05-06,England,E09000012,Hackney,622
2020-05-06,England,E06000006,Halton,342
2020-05-06,England,E09000013,Hammersmith and Fulham,637
2020-05-06,England,E10000014,Hampshire,2983
2020-05-06,England,E09000014,Haringey,567
2020-05-06,England,E09000015,Harrow,983
2020-05-06,England,E06000001,Hartlepool,245
2020-05-06,England,E09000016,Havering,678
2020-05-06,England,E06000019,"Herefordshire, County of",350
2020-05-06,England,E10000015,Hertfordshire,2594
2020-05-06,England,E09000017,Hillingdon,750
2020-05-06,England,E09000018,Hounslow,695
2020-05-06,England,E06000046,Isle of Wight,150
2020-05-06,England,E09000020,Kensington and Chelsea,476
2020-05-06,England,E10000016,Kent,4086
2020-05-06,England,E06000010,"Kingston upon Hull, City of",577
2020-05-06,England,E09000021,Kingston upon Thames,483
2020-05-06,England,E08000034,Kirklees,643
2020-05-06,England,E08000011,Knowsley,615
2020-05-06,England,E09000022,Lambeth,1166
2020-05-06,England,E10000017,Lancashire,3132
2020-05-06,England,E08000035,Leeds,1588
2020-05-06,England,E06000016,Leicester,741
2020-05-06,England,E10000018,Leicestershire,1032
2020-05-06,England,E09000023,Lewisham,949
2020-05-06,England,E10000019,Lincolnshire,913
2020-05-06,England,E08000012,Liverpool,1505
2020-05-06,England,E06000032,Luton,664
2020-05-06,England,E08000003,Manchester,1300
2020-05-06,England,E06000035,Medway,689
2020-05-06,England,E09000024,Merton,674
2020-05-06,England,E06000002,Middlesbrough,619
2020-05-06,England,E06000042,Milton Keynes,497
2020-05-06,England,E08000021,Newcastle upon Tyne,984
2020-05-06,England,E09000025,Newham,974
2020-05-06,England,E10000020,Norfolk,1848
2020-05-06,England,E06000013,North Lincolnshire,430
2020-05-06,England,E06000024,North Somerset,292
2020-05-06,England,E08000022,North Tyneside,510
2020-05-06,England,E10000023,North Yorkshire,1149
2020-05-06,England,E10000021,Northamptonshire,1124
2020-05-06,England,E06000057,Northumberland,854
2020-05-06,England,E10000024,Nottinghamshire,1208
2020-05-06,England,E08000004,Oldham,911
2020-05-06,England,E10000025,Oxfordshire,1740
2020-05-06,England,E06000031,Peterborough,299
2020-05-06,England,E06000026,Plymouth,328
2020-05-06,England,E06000044,Portsmouth,307
2020-05-06,England,E06000038,Reading,537
2020-05-06,England,E09000026,Redbridge,726
2020-05-06,England,E06000003,Redcar and Cleveland,358
2020-05-06,England,E08000005,Rochdale,645
2020-05-06,England,E08000018,Rotherham,804
2020-05-06,England,E08000006,Salford,858
2020-05-06,England,E08000028,Sandwell,1095
2020-05-06,England,E08000014,Sefton,854
2020-05-06,England,E08000019,Sheffield,2347
2020-05-06,England,E06000051,Shropshire,588
2020-05-06,England,E06000039,Slough,432
2020-05-06,England,E08000029,Solihull,613
2020-05-06,England,E10000027,Somerset,558
2020-05-06,England,E06000025,South Gloucestershire,372
2020-05-06,England,E08000023,South Tyneside,641
2020-05-06,England,E06000045,Southampton,522
2020-05-06,England,E06000033,Southend-on-Sea,335
2020-05-06,England,E09000028,Southwark,1231
2020-05-06,England,E08000013,St. Helens,693
2020-05-06,England,E10000028,Staffordshire,1939
2020-05-06,England,E08000007,Stockport,948
2020-05-06,England,E06000004,Stockton-on-Tees,459
2020-05-06,England,E06000021,Stoke-on-Trent,588
2020-05-06,England,E10000029,Suffolk,1271
2020-05-06,England,E08000024,Sunderland,1271
2020-05-06,England,E10000030,Surrey,2741
2020-05-06,England,E06000030,Swindon,397
2020-05-06,England,E08000008,Tameside,530
2020-05-06,England,E06000020,Telford and Wrekin,310
2020-05-06,England,E06000034,Thurrock,298
2020-05-06,England,E06000027,Torbay,215
2020-05-06,England,E09000030,Tower Hamlets,611
2020-05-06,England,E08000009,Trafford,675
2020-05-06,England,E08000036,Wakefield,598
2020-05-06,England,E08000030,Walsall,1055
2020-05-06,England,E09000031,Waltham Forest,742
2020-05-06,England,E06000007,Warrington,673
2020-05-06,England,E10000031,Warwickshire,1303
2020-05-06,England,E06000037,West Berkshire,344
2020-05-06,England,E10000032,West Sussex,1227
2020-05-06,England,E09000033,Westminster,637
2020-05-06,England,E08000010,Wigan,964
2020-05-06,England,E06000054,Wiltshire,480
2020-05-06,England,E06000040,Windsor and Maidenhead,272
2020-05-06,England,E08000015,Wirral,1105
2020-05-06,England,E06000041,Wokingham,409
2020-05-06,England,E08000031,Wolverhampton,918
2020-05-06,England,E10000034,Worcestershire,1251
2020-05-06,England,E06000014,York,377
2020-05-06,Northern Ireland,N09000001,Antrim and Newtownabbey,325
2020-05-06,Northern Ireland,N09000011,Ards and North Down,259
2020-05-06,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",401
2020-05-06,Northern Ireland,N09000003,Belfast,1203
2020-05-06,Northern Ireland,N09000004,Causeway Coast and Glens,167
2020-05-06,Northern Ireland,N09000005,Derry City and Strabane,155
2020-05-06,Northern Ireland,N09000006,Fermanagh and Omagh,74
2020-05-06,Northern Ireland,N09000007,Lisburn and Castlereagh,375
2020-05-06,Northern Ireland,N09000008,Mid and East Antrim,268
2020-05-06,Northern Ireland,N09000009,Mid Ulster,159
2020-05-06,Northern Ireland,N09000010,"Newry, Mourne and Down",233
2020-05-06,Northern Ireland,,Not Known,315
2020-05-06,Scotland,S08000015,Ayrshire and Arran,846
2020-05-06,Scotland,S08000016,Borders,285
2020-05-06,Scotland,S08000017,Dumfries and Galloway,254
2020-05-06,Scotland,S08000029,Fife,792
2020-05-06,Scotland,S08000019,Forth Valley,809
2020-05-06,Scotland,S08000020,Grampian,957
2020-05-06,Scotland,S08000031,Greater Glasgow and Clyde,3203
2020-05-06,Scotland,S08000022,Highland,310
2020-05-06,Scotland,S08000032,Lanarkshire,1541
2020-05-06,Scotland,S08000024,Lothian,2200
2020-05-06,Scotland,S08000025,Orkney,7
2020-05-06,Scotland,S08000026,Shetland,54
2020-05-06,Scotland,S08000030,Tayside,1445
2020-05-06,Scotland,S08000028,Western Isles,6
2020-05-06,Wales,W11000028,Aneurin Bevan,2284
2020-05-06,Wales,W11000023,Betsi Cadwaladr,1691
2020-05-06,Wales,W11000029,Cardiff and Vale,2376
2020-05-06,Wales,W11000030,Cwm Taf,1999
2020-05-06,Wales,W11000025,Hywel Dda,824
2020-05-06,Wales,,Outside Wales,98
2020-05-06,Wales,W11000024,Powys,204
2020-05-06,Wales,W11000031,Swansea Bay,1679
2020-05-06,Wales,,Unknown,87
2020-05-07,England,E09000002,Barking and Dagenham,476
2020-05-07,England,E09000003,Barnet,1250
2020-05-07,England,E08000016,Barnsley,775
2020-05-07,England,E06000022,Bath and North East Somerset,222
2020-05-07,England,E06000055,Bedford,527
2020-05-07,England,E09000004,Bexley,666
2020-05-07,England,E08000025,Birmingham,3106
2020-05-07,England,E06000008,Blackburn with Darwen,366
2020-05-07,England,E06000009,Blackpool,504
2020-05-07,England,E08000001,Bolton,891
2020-05-07,England,E06000036,Bracknell Forest,231
2020-05-07,England,E08000032,Bradford,1081
2020-05-07,England,E09000005,Brent,1402
2020-05-07,England,E06000023,"Bristol, City of",665
2020-05-07,England,E09000006,Bromley,1179
2020-05-07,England,E10000002,Buckinghamshire,892
2020-05-07,England,E08000002,Bury,637
2020-05-07,England,E08000033,Calderdale,274
2020-05-07,England,E10000003,Cambridgeshire,953
2020-05-07,England,E09000007,Camden,597
2020-05-07,England,E06000056,Central Bedfordshire,562
2020-05-07,England,E06000049,Cheshire East,1020
2020-05-07,England,E06000050,Cheshire West and Chester,911
2020-05-07,England,E06000052,Cornwall and Isles of Scilly,534
2020-05-07,England,E06000047,County Durham,1683
2020-05-07,England,E08000026,Coventry,746
2020-05-07,England,E09000008,Croydon,1455
2020-05-07,England,E10000006,Cumbria,2107
2020-05-07,England,E06000005,Darlington,331
2020-05-07,England,E06000015,Derby,527
2020-05-07,England,E10000007,Derbyshire,1461
2020-05-07,England,E10000008,Devon,770
2020-05-07,England,E06000059,Dorset,345
2020-05-07,England,E08000027,Dudley,872
2020-05-07,England,E09000009,Ealing,1139
2020-05-07,England,E06000011,East Riding of Yorkshire,740
2020-05-07,England,E10000011,East Sussex,644
2020-05-07,England,E09000010,Enfield,856
2020-05-07,England,E10000012,Essex,2939
2020-05-07,England,E08000037,Gateshead,965
2020-05-07,England,E10000013,Gloucestershire,1326
2020-05-07,England,E09000011,Greenwich,667
2020-05-07,England,E09000012,Hackney,624
2020-05-07,England,E06000006,Halton,344
2020-05-07,England,E09000013,Hammersmith and Fulham,639
2020-05-07,England,E10000014,Hampshire,3004
2020-05-07,England,E09000015,Harrow,996
2020-05-07,England,E06000001,Hartlepool,255
2020-05-07,England,E06000019,"Herefordshire, County of",369
2020-05-07,England,E10000015,Hertfordshire,2612
2020-05-07,England,E09000017,Hillingdon,757
2020-05-07,England,E09000018,Hounslow,700
2020-05-07,England,E06000046,Isle of Wight,154
2020-05-07,England,E09000019,Islington,433
2020-05-07,England,E09000020,Kensington and Chelsea,480
2020-05-07,England,E10000016,Kent,4137
2020-05-07,England,E06000010,"Kingston upon Hull, City of",586
2020-05-07,England,E09000021,Kingston upon Thames,484
2020-05-07,England,E08000034,Kirklees,649
2020-05-07,England,E08000011,Knowsley,616
2020-05-07,England,E09000022,Lambeth,1167
2020-05-07,England,E10000017,Lancashire,3152
2020-05-07,England,E08000035,Leeds,1625
2020-05-07,England,E06000016,Leicester,749
2020-05-07,England,E10000018,Leicestershire,1050
2020-05-07,England,E09000023,Lewisham,953
2020-05-07,England,E10000019,Lincolnshire,961
2020-05-07,England,E08000012,Liverpool,1507
2020-05-07,England,E06000032,Luton,665
2020-05-07,England,E08000003,Manchester,1317
2020-05-07,England,E06000035,Medway,694
2020-05-07,England,E06000002,Middlesbrough,625
2020-05-07,England,E06000042,Milton Keynes,499
2020-05-07,England,E08000021,Newcastle upon Tyne,999
2020-05-07,England,E09000025,Newham,980
2020-05-07,England,E10000020,Norfolk,1872
2020-05-07,England,E06000012,North East Lincolnshire,139
2020-05-07,England,E06000013,North Lincolnshire,433
2020-05-07,England,E06000024,North Somerset,298
2020-05-07,England,E08000022,North Tyneside,515
2020-05-07,England,E10000023,North Yorkshire,1164
2020-05-07,England,E10000021,Northamptonshire,1141
2020-05-07,England,E06000057,Northumberland,864
2020-05-07,England,E06000018,Nottingham,567
2020-05-07,England,E10000024,Nottinghamshire,1219
2020-05-07,England,E08000004,Oldham,937
2020-05-07,England,E10000025,Oxfordshire,1758
2020-05-07,England,E06000031,Peterborough,335
2020-05-07,England,E06000026,Plymouth,334
2020-05-07,England,E06000044,Portsmouth,308
2020-05-07,England,E06000038,Reading,539
2020-05-07,England,E09000026,Redbridge,735
2020-05-07,England,E06000003,Redcar and Cleveland,365
2020-05-07,England,E09000027,Richmond upon Thames,392
2020-05-07,England,E08000005,Rochdale,657
2020-05-07,England,E08000018,Rotherham,815
2020-05-07,England,E06000017,Rutland,25
2020-05-07,England,E08000006,Salford,865
2020-05-07,England,E08000028,Sandwell,1109
2020-05-07,England,E08000014,Sefton,857
2020-05-07,England,E08000019,Sheffield,2361
2020-05-07,England,E06000051,Shropshire,614
2020-05-07,England,E08000029,Solihull,615
2020-05-07,England,E10000027,Somerset,562
2020-05-07,England,E06000025,South Gloucestershire,381
2020-05-07,England,E08000023,South Tyneside,646
2020-05-07,England,E06000045,Southampton,528
2020-05-07,England,E06000033,Southend-on-Sea,342
2020-05-07,England,E09000028,Southwark,1232
2020-05-07,England,E08000013,St. Helens,696
2020-05-07,England,E10000028,Staffordshire,1957
2020-05-07,England,E08000007,Stockport,956
2020-05-07,England,E06000004,Stockton-on-Tees,465
2020-05-07,England,E06000021,Stoke-on-Trent,606
2020-05-07,England,E10000029,Suffolk,1296
2020-05-07,England,E08000024,Sunderland,1281
2020-05-07,England,E10000030,Surrey,2754
2020-05-07,England,E09000029,Sutton,712
2020-05-07,England,E06000030,Swindon,406
2020-05-07,England,E08000008,Tameside,534
2020-05-07,England,E06000020,Telford and Wrekin,311
2020-05-07,England,E06000034,Thurrock,301
2020-05-07,England,E06000027,Torbay,217
2020-05-07,England,E09000030,Tower Hamlets,612
2020-05-07,England,E08000009,Trafford,681
2020-05-07,England,E08000036,Wakefield,613
2020-05-07,England,E08000030,Walsall,1058
2020-05-07,England,E09000031,Waltham Forest,745
2020-05-07,England,E09000032,Wandsworth,958
2020-05-07,England,E06000007,Warrington,677
2020-05-07,England,E10000031,Warwickshire,1312
2020-05-07,England,E06000037,West Berkshire,345
2020-05-07,England,E10000032,West Sussex,1234
2020-05-07,England,E08000010,Wigan,977
2020-05-07,England,E06000054,Wiltshire,486
2020-05-07,England,E06000040,Windsor and Maidenhead,274
2020-05-07,England,E08000015,Wirral,1116
2020-05-07,England,E06000041,Wokingham,415
2020-05-07,England,E08000031,Wolverhampton,931
2020-05-07,England,E10000034,Worcestershire,1261
2020-05-07,England,E06000014,York,391
2020-05-07,Northern Ireland,N09000001,Antrim and Newtownabbey,335
2020-05-07,Northern Ireland,N09000011,Ards and North Down,261
2020-05-07,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",403
2020-05-07,Northern Ireland,N09000003,Belfast,1217
2020-05-07,Northern Ireland,N09000004,Causeway Coast and Glens,169
2020-05-07,Northern Ireland,N09000005,Derry City and Strabane,155
2020-05-07,Northern Ireland,N09000006,Fermanagh and Omagh,75
2020-05-07,Northern Ireland,N09000007,Lisburn and Castlereagh,380
2020-05-07,Northern Ireland,N09000008,Mid and East Antrim,271
2020-05-07,Northern Ireland,N09000009,Mid Ulster,160
2020-05-07,Northern Ireland,N09000010,"Newry, Mourne and Down",237
2020-05-07,Northern Ireland,,Not Known,321
2020-05-07,Scotland,S08000015,Ayrshire and Arran,853
2020-05-07,Scotland,S08000016,Borders,286
2020-05-07,Scotland,S08000017,Dumfries and Galloway,254
2020-05-07,Scotland,S08000029,Fife,801
2020-05-07,Scotland,S08000019,Forth Valley,818
2020-05-07,Scotland,S08000020,Grampian,973
2020-05-07,Scotland,S08000031,Greater Glasgow and Clyde,3277
2020-05-07,Scotland,S08000022,Highland,313
2020-05-07,Scotland,S08000032,Lanarkshire,1576
2020-05-07,Scotland,S08000024,Lothian,2241
2020-05-07,Scotland,S08000025,Orkney,7
2020-05-07,Scotland,S08000026,Shetland,54
2020-05-07,Scotland,S08000030,Tayside,1465
2020-05-07,Scotland,S08000028,Western Isles,6
2020-05-07,Wales,W11000028,Aneurin Bevan,2318
2020-05-07,Wales,W11000023,Betsi Cadwaladr,1735
2020-05-07,Wales,W11000029,Cardiff and Vale,2398
2020-05-07,Wales,W11000030,Cwm Taf,2029
2020-05-07,Wales,W11000025,Hywel Dda,842
2020-05-07,Wales,,Outside Wales,100
2020-05-07,Wales,W11000024,Powys,207
2020-05-07,Wales,W11000031,Swansea Bay,1690
2020-05-07,Wales,,Unknown,88
2020-05-08,England,E09000002,Barking and Dagenham,477
2020-05-08,England,E09000003,Barnet,1252
2020-05-08,England,E08000016,Barnsley,781
2020-05-08,England,E06000022,Bath and North East Somerset,223
2020-05-08,England,E06000055,Bedford,529
2020-05-08,England,E09000004,Bexley,668
2020-05-08,England,E08000025,Birmingham,3137
2020-05-08,England,E06000008,Blackburn with Darwen,368
2020-05-08,England,E06000009,Blackpool,510
2020-05-08,England,E08000001,Bolton,900
2020-05-08,England,E06000058,"Bournemouth, Christchurch and Poole",447
2020-05-08,England,E08000032,Bradford,1094
2020-05-08,England,E09000005,Brent,1411
2020-05-08,England,E06000023,"Bristol, City of",671
2020-05-08,England,E09000006,Bromley,1198
2020-05-08,England,E10000002,Buckinghamshire,895
2020-05-08,England,E08000002,Bury,643
2020-05-08,England,E10000003,Cambridgeshire,959
2020-05-08,England,E09000007,Camden,599
2020-05-08,England,E06000056,Central Bedfordshire,564
2020-05-08,England,E06000049,Cheshire East,1027
2020-05-08,England,E06000050,Cheshire West and Chester,925
2020-05-08,England,E06000052,Cornwall and Isles of Scilly,540
2020-05-08,England,E06000047,County Durham,1701
2020-05-08,England,E08000026,Coventry,759
2020-05-08,England,E09000008,Croydon,1463
2020-05-08,England,E10000006,Cumbria,2115
2020-05-08,England,E06000015,Derby,534
2020-05-08,England,E10000007,Derbyshire,1472
2020-05-08,England,E10000008,Devon,772
2020-05-08,England,E08000017,Doncaster,625
2020-05-08,England,E06000059,Dorset,347
2020-05-08,England,E08000027,Dudley,879
2020-05-08,England,E09000009,Ealing,1143
2020-05-08,England,E06000011,East Riding of Yorkshire,744
2020-05-08,England,E10000011,East Sussex,645
2020-05-08,England,E09000010,Enfield,857
2020-05-08,England,E10000012,Essex,2964
2020-05-08,England,E08000037,Gateshead,967
2020-05-08,England,E10000013,Gloucestershire,1328
2020-05-08,England,E09000011,Greenwich,670
2020-05-08,England,E06000006,Halton,348
2020-05-08,England,E09000013,Hammersmith and Fulham,641
2020-05-08,England,E10000014,Hampshire,3021
2020-05-08,England,E09000014,Haringey,570
2020-05-08,England,E09000015,Harrow,1002
2020-05-08,England,E06000001,Hartlepool,259
2020-05-08,England,E06000019,"Herefordshire, County of",400
2020-05-08,England,E10000015,Hertfordshire,2627
2020-05-08,England,E09000018,Hounslow,703
2020-05-08,England,E06000046,Isle of Wight,155
2020-05-08,England,E09000019,Islington,439
2020-05-08,England,E09000020,Kensington and Chelsea,481
2020-05-08,England,E10000016,Kent,4184
2020-05-08,England,E06000010,"Kingston upon Hull, City of",594
2020-05-08,England,E09000021,Kingston upon Thames,485
2020-05-08,England,E08000034,Kirklees,650
2020-05-08,England,E08000011,Knowsley,620
2020-05-08,England,E09000022,Lambeth,1168
2020-05-08,England,E10000017,Lancashire,3180
2020-05-08,England,E08000035,Leeds,1638
2020-05-08,England,E06000016,Leicester,755
2020-05-08,England,E10000018,Leicestershire,1060
2020-05-08,England,E09000023,Lewisham,956
2020-05-08,England,E10000019,Lincolnshire,974
2020-05-08,England,E08000003,Manchester,1328
2020-05-08,England,E06000035,Medway,695
2020-05-08,England,E09000024,Merton,675
2020-05-08,England,E06000002,Middlesbrough,627
2020-05-08,England,E06000042,Milton Keynes,500
2020-05-08,England,E08000021,Newcastle upon Tyne,1006
2020-05-08,England,E09000025,Newham,981
2020-05-08,England,E10000020,Norfolk,1905
2020-05-08,England,E06000012,North East Lincolnshire,140
2020-05-08,England,E06000013,North Lincolnshire,436
2020-05-08,England,E06000024,North Somerset,303
2020-05-08,England,E08000022,North Tyneside,525
2020-05-08,England,E10000023,North Yorkshire,1173
2020-05-08,England,E10000021,Northamptonshire,1152
2020-05-08,England,E06000057,Northumberland,870
2020-05-08,England,E06000018,Nottingham,569
2020-05-08,England,E10000024,Nottinghamshire,1228
2020-05-08,England,E08000004,Oldham,955
2020-05-08,England,E10000025,Oxfordshire,1787
2020-05-08,England,E06000031,Peterborough,338
2020-05-08,England,E06000038,Reading,541
2020-05-08,England,E06000003,Redcar and Cleveland,368
2020-05-08,England,E09000027,Richmond upon Thames,395
2020-05-08,England,E08000005,Rochdale,666
2020-05-08,England,E08000018,Rotherham,822
2020-05-08,England,E08000006,Salford,871
2020-05-08,England,E08000028,Sandwell,1114
2020-05-08,England,E08000014,Sefton,859
2020-05-08,England,E08000019,Sheffield,2386
2020-05-08,England,E06000051,Shropshire,628
2020-05-08,England,E06000039,Slough,434
2020-05-08,England,E08000029,Solihull,626
2020-05-08,England,E10000027,Somerset,567
2020-05-08,England,E06000025,South Gloucestershire,384
2020-05-08,England,E08000023,South Tyneside,659
2020-05-08,England,E06000045,Southampton,534
2020-05-08,England,E06000033,Southend-on-Sea,343
2020-05-08,England,E09000028,Southwark,1234
2020-05-08,England,E10000028,Staffordshire,1973
2020-05-08,England,E08000007,Stockport,962
2020-05-08,England,E06000004,Stockton-on-Tees,467
2020-05-08,England,E06000021,Stoke-on-Trent,620
2020-05-08,England,E10000029,Suffolk,1301
2020-05-08,England,E08000024,Sunderland,1287
2020-05-08,England,E10000030,Surrey,2759
2020-05-08,England,E09000029,Sutton,718
2020-05-08,England,E06000030,Swindon,408
2020-05-08,England,E08000008,Tameside,542
2020-05-08,England,E06000020,Telford and Wrekin,314
2020-05-08,England,E06000027,Torbay,218
2020-05-08,England,E09000030,Tower Hamlets,613
2020-05-08,England,E08000009,Trafford,686
2020-05-08,England,E08000036,Wakefield,622
2020-05-08,England,E08000030,Walsall,1065
2020-05-08,England,E09000032,Wandsworth,959
2020-05-08,England,E06000007,Warrington,678
2020-05-08,England,E10000031,Warwickshire,1321
2020-05-08,England,E06000037,West Berkshire,346
2020-05-08,England,E10000032,West Sussex,1237
2020-05-08,England,E09000033,Westminster,639
2020-05-08,England,E08000010,Wigan,990
2020-05-08,England,E06000054,Wiltshire,488
2020-05-08,England,E06000040,Windsor and Maidenhead,275
2020-05-08,England,E08000015,Wirral,1128
2020-05-08,England,E06000041,Wokingham,417
2020-05-08,England,E08000031,Wolverhampton,939
2020-05-08,England,E10000034,Worcestershire,1277
2020-05-08,England,E06000014,York,396
2020-05-08,Northern Ireland,N09000001,Antrim and Newtownabbey,340
2020-05-08,Northern Ireland,N09000011,Ards and North Down,263
2020-05-08,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",416
2020-05-08,Northern Ireland,N09000003,Belfast,1224
2020-05-08,Northern Ireland,N09000004,Causeway Coast and Glens,174
2020-05-08,Northern Ireland,N09000005,Derry City and Strabane,155
2020-05-08,Northern Ireland,N09000006,Fermanagh and Omagh,75
2020-05-08,Northern Ireland,N09000007,Lisburn and Castlereagh,382
2020-05-08,Northern Ireland,N09000008,Mid and East Antrim,271
2020-05-08,Northern Ireland,N09000009,Mid Ulster,164
2020-05-08,Northern Ireland,N09000010,"Newry, Mourne and Down",237
2020-05-08,Northern Ireland,,Not Known,321
2020-05-08,Scotland,S08000015,Ayrshire and Arran,885
2020-05-08,Scotland,S08000016,Borders,286
2020-05-08,Scotland,S08000017,Dumfries and Galloway,255
2020-05-08,Scotland,S08000029,Fife,804
2020-05-08,Scotland,S08000019,Forth Valley,828
2020-05-08,Scotland,S08000020,Grampian,1001
2020-05-08,Scotland,S08000031,Greater Glasgow and Clyde,3333
2020-05-08,Scotland,S08000022,Highland,317
2020-05-08,Scotland,S08000032,Lanarkshire,1628
2020-05-08,Scotland,S08000024,Lothian,2274
2020-05-08,Scotland,S08000025,Orkney,7
2020-05-08,Scotland,S08000026,Shetland,54
2020-05-08,Scotland,S08000030,Tayside,1471
2020-05-08,Scotland,S08000028,Western Isles,6
2020-05-08,Wales,W11000028,Aneurin Bevan,2329
2020-05-08,Wales,W11000023,Betsi Cadwaladr,1764
2020-05-08,Wales,W11000029,Cardiff and Vale,2410
