country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Salzburg,1218,1183,37,30881,8,1,2020-05-19T09:30:00
AT,Steiermark,1825,1563,142,42090,14,4,2020-05-19T09:30:00
AT,Oberösterreich,2282,2199,60,52924,12,1,2020-05-19T09:30:00
AT,Niederösterreich,2798,2529,99,50494,45,14,2020-05-19T09:30:00
AT,Wien,2942,2252,144,86247,81,14,2020-05-19T09:30:00
AT,Tirol,3530,3385,107,66854,18,5,2020-05-19T09:30:00
AT,,16231,14678,632,372435,182,39,2020-05-19T09:30:00
AT,Burgenland,338,316,11,10431,2,0,2020-05-19T15:00:00
AT,Kärnten,411,392,13,14410,1,0,2020-05-19T15:00:00
AT,Vorarlberg,893,859,19,18104,1,0,2020-05-19T15:00:00
AT,Salzburg,1219,1183,37,30881,8,1,2020-05-19T15:00:00
AT,Steiermark,1827,1563,142,42090,14,4,2020-05-19T15:00:00
AT,Oberösterreich,2288,2199,60,52924,12,1,2020-05-19T15:00:00
AT,Niederösterreich,2789,2529,99,50494,45,14,2020-05-19T15:00:00
AT,Wien,2964,2252,144,86247,81,14,2020-05-19T15:00:00
AT,Tirol,3532,3385,107,66854,18,5,2020-05-19T15:00:00
AT,,16261,14678,632,372435,182,39,2020-05-19T15:00:00
AT,Burgenland,338,316,11,10431,2,0,2020-05-20T08:00:00
AT,Kärnten,411,392,13,14410,1,0,2020-05-20T08:00:00
AT,Vorarlberg,894,859,19,18104,1,0,2020-05-20T08:00:00
AT,Salzburg,1220,1183,37,30881,8,1,2020-05-20T08:00:00
AT,Steiermark,1828,1563,142,42090,14,4,2020-05-20T08:00:00
AT,Oberösterreich,2289,2199,60,52924,12,1,2020-05-20T08:00:00
AT,Niederösterreich,2793,2529,99,50494,45,14,2020-05-20T08:00:00
AT,Wien,2970,2252,144,86247,81,14,2020-05-20T08:00:00
AT,Tirol,3532,3385,107,66854,18,5,2020-05-20T08:00:00
AT,,16275,14678,632,372435,182,39,2020-05-20T08:00:00
AT,Burgenland,338,316,11,10882,1,0,2020-05-20T09:30:00
AT,Kärnten,411,393,13,14763,1,0,2020-05-20T09:30:00
AT,Vorarlberg,894,861,19,18390,1,0,2020-05-20T09:30:00
AT,Salzburg,1220,1183,38,31196,7,1,2020-05-20T09:30:00
AT,Steiermark,1828,1574,142,42955,12,2,2020-05-20T09:30:00
AT,Oberösterreich,2289,2200,60,54237,15,0,2020-05-20T09:30:00
AT,Niederösterreich,2793,2557,99,51582,41,14,2020-05-20T09:30:00
AT,Wien,2970,2405,144,88196,81,14,2020-05-20T09:30:00
AT,Tirol,3532,3393,107,67391,15,6,2020-05-20T09:30:00
AT,,16275,14882,633,379592,174,37,2020-05-20T09:30:00
AT,Burgenland,336,316,11,10882,1,0,2020-05-20T15:00:00
AT,Kärnten,411,393,13,14763,1,0,2020-05-20T15:00:00
AT,Vorarlberg,894,861,19,18390,1,0,2020-05-20T15:00:00
AT,Salzburg,1220,1183,38,31196,7,1,2020-05-20T15:00:00
AT,Steiermark,1831,1574,142,42955,12,2,2020-05-20T15:00:00
AT,Oberösterreich,2284,2200,60,54237,15,0,2020-05-20T15:00:00
AT,Niederösterreich,2799,2557,99,51582,41,14,2020-05-20T15:00:00
AT,Wien,2988,2405,144,88196,81,14,2020-05-20T15:00:00
AT,Tirol,3532,3393,107,67391,15,6,2020-05-20T15:00:00
AT,,16295,14882,633,379592,174,37,2020-05-20T15:00:00
AT,Burgenland,336,316,11,10882,1,0,2020-05-21T08:00:00
AT,Kärnten,411,393,13,14763,1,0,2020-05-21T08:00:00
AT,Vorarlberg,894,861,19,18390,1,0,2020-05-21T08:00:00
AT,Salzburg,1220,1183,38,31196,7,1,2020-05-21T08:00:00
AT,Steiermark,1832,1574,142,42955,12,2,2020-05-21T08:00:00
AT,Oberösterreich,2286,2200,60,54237,15,0,2020-05-21T08:00:00
AT,Niederösterreich,2800,2557,99,51582,41,14,2020-05-21T08:00:00
AT,Wien,3007,2405,144,88196,81,14,2020-05-21T08:00:00
AT,Tirol,3534,3393,107,67391,15,6,2020-05-21T08:00:00
AT,,16320,14882,633,379592,174,37,2020-05-21T08:00:00
AT,Burgenland,336,317,11,10958,3,0,2020-05-21T09:00:00
AT,Kärnten,411,393,13,14910,1,0,2020-05-21T09:00:00
AT,Vorarlberg,894,862,19,18691,1,0,2020-05-21T09:00:00
AT,Salzburg,1220,1189,38,31329,5,0,2020-05-21T09:00:00
AT,Steiermark,1832,1589,142,44061,9,2,2020-05-21T09:00:00
AT,Oberösterreich,2286,2197,60,54982,14,0,2020-05-21T09:00:00
AT,Niederösterreich,2800,2562,99,52614,42,13,2020-05-21T09:00:00
AT,Wien,3007,2447,144,90228,99,13,2020-05-21T09:00:00
AT,Tirol,3534,3395,107,67834,14,4,2020-05-21T09:00:00
AT,,16320,14951,633,385607,188,32,2020-05-21T09:00:00
AT,Burgenland,336,317,11,10958,3,0,2020-05-21T15:00:00
AT,Kärnten,411,393,13,14910,1,0,2020-05-21T15:00:00
AT,Vorarlberg,895,862,19,18691,1,0,2020-05-21T15:00:00
AT,Salzburg,1220,1189,38,31329,5,0,2020-05-21T15:00:00
AT,Steiermark,1833,1589,142,44061,9,2,2020-05-21T15:00:00
AT,Oberösterreich,2286,2197,60,54982,14,0,2020-05-21T15:00:00
AT,Niederösterreich,2806,2562,99,52614,42,13,2020-05-21T15:00:00
AT,Wien,3014,2447,144,90228,99,13,2020-05-21T15:00:00
AT,Tirol,3534,3395,107,67834,14,4,2020-05-21T15:00:00
AT,,16335,14951,633,385607,188,32,2020-05-21T15:00:00
AT,Burgenland,337,317,11,10958,3,0,2020-05-22T08:00:00
AT,Kärnten,411,393,13,14910,1,0,2020-05-22T08:00:00
AT,Vorarlberg,895,862,19,18691,1,0,2020-05-22T08:00:00
AT,Salzburg,1220,1189,38,31329,5,0,2020-05-22T08:00:00
AT,Steiermark,1834,1589,142,44061,9,2,2020-05-22T08:00:00
AT,Oberösterreich,2287,2197,60,54982,14,0,2020-05-22T08:00:00
AT,Niederösterreich,2813,2562,99,52614,42,13,2020-05-22T08:00:00
AT,Wien,3027,2447,144,90228,99,13,2020-05-22T08:00:00
AT,Tirol,3534,3395,107,67834,14,4,2020-05-22T08:00:00
AT,,16358,14951,633,385607,188,32,2020-05-22T08:00:00
AT,Burgenland,337,318,11,10959,1,0,2020-05-22T09:00:00
AT,Kärnten,411,393,13,15022,1,0,2020-05-22T09:00:00
AT,Vorarlberg,895,862,19,18917,1,0,2020-05-22T09:00:00
AT,Salzburg,1220,1191,38,31536,4,0,2020-05-22T09:00:00
AT,Steiermark,1834,1592,143,44859,10,2,2020-05-22T09:00:00
AT,Oberösterreich,2287,2199,60,55839,12,0,2020-05-22T09:00:00
AT,Niederösterreich,2813,2574,100,53663,38,12,2020-05-22T09:00:00
AT,Wien,3027,2480,144,91303,80,14,2020-05-22T09:00:00
AT,Tirol,3534,3396,107,68390,12,3,2020-05-22T09:00:00
AT,,16358,15005,635,390488,159,31,2020-05-22T09:00:00
AT,Burgenland,337,318,11,10959,1,0,2020-05-22T15:00:00
AT,Kärnten,411,393,13,15022,1,0,2020-05-22T15:00:00
AT,Vorarlberg,896,862,19,18917,1,0,2020-05-22T15:00:00
AT,Salzburg,1220,1191,38,31536,4,0,2020-05-22T15:00:00
AT,Steiermark,1833,1592,143,44859,10,2,2020-05-22T15:00:00
AT,Oberösterreich,2287,2199,60,55839,12,0,2020-05-22T15:00:00
AT,Niederösterreich,2838,2574,100,53663,38,12,2020-05-22T15:00:00
AT,Wien,3032,2480,144,91303,80,14,2020-05-22T15:00:00
AT,Tirol,3534,3396,107,68390,12,3,2020-05-22T15:00:00
AT,,16388,15005,635,390488,159,31,2020-05-22T15:00:00
